date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,1857478000.0,1423836000.0,1208425000.0,864834000.0,943047000.0,715656000.0,869068000.0,816871000.0,903458000.0,728660000.0,776890000.0,802360000.0,1001792000.0,2517140000.0,2498077000.0,2513890000.0,2167503000.0,1874845000.0,1535664000.0,1437131000.0,1719359000.0,1571300000.0,1454600000.0,1242000000.0,1121900000.0,1030378000.0,1219951000.0,1205771000.0,1263400000.0,1299600000.0,1296600000.0,1266400000.0,1214500000.0,1147000000.0,1036700000.0
,costOfRevenue,1103067000.0,950271000.0,744782000.0,584202000.0,560597000.0,470409000.0,577760000.0,555539000.0,571009000.0,108943000.0,107184000.0,229612000.0,272719000.0,855473000.0,591738000.0,1875329000.0,1641100000.0,1439575000.0,1134288000.0,457540000.0,748398000.0,678600000.0,710200000.0,513500000.0,485900000.0,0.0,0.0,0.0,550500000.0,571500000.0,516500000.0,497700000.0,527900000.0,503800000.0,470800000.0
,grossProfit,754411000.0,473565000.0,463643000.0,280632000.0,382450000.0,245247000.0,291308000.0,261332000.0,332449000.0,619717000.0,669706000.0,572748000.0,729073000.0,1661667000.0,1906339000.0,638561000.0,526403000.0,435270000.0,401376000.0,979591000.0,970961000.0,892700000.0,744400000.0,728500000.0,636000000.0,0.0,0.0,0.0,712900000.0,728100000.0,780100000.0,768700000.0,686600000.0,643200000.0,565900000.0
,grossProfitRatio,0.406148013596931,0.332597995836599,0.383675445311045,0.324492330320038,0.405547125434893,0.342688386599148,0.335195864995604,0.319918322476866,0.36797394012782,0.850488568056432,0.862034522261839,0.713829203848646,0.727768838241871,0.660140874166713,0.763122593899227,0.254013103198628,0.242861486235544,0.232163192157218,0.261369674616322,0.681629580045243,0.56472266699392,0.568128301406479,0.511755809157157,0.586553945249597,0.566895445226847,0.0,0.0,0.0,0.564271014722178,0.560249307479224,0.601650470461206,0.606996209728364,0.56533552902429,0.560767218831735,0.545866692389312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,4388000.0,6953000.0,19752000.0,14112000.0,14332000.0,58674000.0,10000000.0,8837000.0,8620000.0,351898000.0,351805000.0,376466000.0,652194000.0,705775000.0,0.0,0.0,0.0,0.0,0.0,470538000.0,516707000.0,492200000.0,364500000.0,400000000.0,360700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,13631000.0,12097000.0,14022000.0,16338000.0,15918000.0,0.0,0.0,0.0,15350000.0,202580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2914000.0,1137000.0,152000.0,10636000.0,-2646000.0,-1421000.0,-8389000.0,-11760000.0,-4747000.0,-675000.0,1798000.0,-673000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,435972000.0,386999000.0,330226000.0,256324000.0,254679000.0,265035000.0,250457000.0,242637000.0,242914000.0,621492000.0,624232000.0,564589000.0,1518643000.0,1451543000.0,1220109000.0,195070000.0,69004000.0,68087000.0,62768000.0,705154000.0,625872000.0,596100000.0,468300000.0,477600000.0,430100000.0,849222000.0,995904000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1539039000.0,1337270000.0,1075008000.0,840526000.0,815276000.0,735444000.0,828217000.0,798176000.0,813923000.0,730435000.0,731416000.0,794201000.0,1791362000.0,2307016000.0,1811847000.0,2070399000.0,1710104000.0,1507662000.0,1197056000.0,1162694000.0,1374270000.0,1274700000.0,1178500000.0,991100000.0,916000000.0,849222000.0,995904000.0,1015767000.0,1089500000.0,1123600000.0,1134300000.0,1052600000.0,984200000.0,945800000.0,905100000.0
,interestExpense,92994000.0,80596000.0,36184000.0,26697000.0,18039000.0,15099000.0,8494000.0,10448000.0,12246000.0,1640000.0,3666000.0,2554000.0,10941000.0,37982000.0,55965000.0,38791000.0,30878000.0,31593000.0,28301000.0,39197000.0,51934000.0,0.0,47100000.0,0.0,9600000.0,11223000.0,16616000.0,27286000.0,34200000.0,38700000.0,43800000.0,42900000.0,55400000.0,0.0,46000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,107155000.0,86986000.0,63987000.0,56343000.0,58581000.0,51952000.0,49070000.0,47762000.0,49332000.0,40069000.0,44894000.0,45172000.0,46972000.0,131550000.0,115099000.0,91204000.0,69004000.0,68087000.0,62768000.0,234616000.0,109165000.0,103900000.0,103800000.0,77600000.0,69400000.0,66590000.0,116267000.0,120878000.0,121900000.0,112100000.0,153400000.0,148400000.0,64800000.0,59000000.0,43400000.0
,EBITDA,425594000.0,173552000.0,197404000.0,80651000.0,186352000.0,32164000.0,89921000.0,66457000.0,138867000.0,38294000.0,90368000.0,53331000.0,-742598000.0,341674000.0,801329000.0,534695000.0,526403000.0,435270000.0,401376000.0,509053000.0,454254000.0,400500000.0,379900000.0,328500000.0,275300000.0,247746000.0,340314000.0,310882000.0,295800000.0,288100000.0,315700000.0,362200000.0,295100000.0,260200000.0,175000000.0
,EBITDARatio,0.229124651812834,0.121890442438595,0.163356435029067,0.0932560468251711,0.197606269888987,0.0449433806186212,0.103468313181477,0.0813555628734525,0.15370609369777,0.052554003238822,0.116320199770881,0.0664676703724014,-0.741269644796525,0.135738973597019,0.320778342701206,0.212696259581764,0.242861486235544,0.232163192157218,0.261369674616322,0.354214751473596,0.264199623231681,0.254884490549227,0.261171456070397,0.264492753623188,0.245387289419734,0.240441857260151,0.278957105654243,0.25782839361703,0.234130125059364,0.221683594952293,0.243482955421873,0.286007580543272,0.242980650473446,0.226852659110724,0.168804861580014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,318439000.0,86566000.0,133417000.0,24308000.0,127771000.0,-19788000.0,40851000.0,18695000.0,89535000.0,-1775000.0,45474000.0,8159000.0,-789570000.0,210124000.0,686230000.0,443491000.0,457399000.0,367183000.0,338608000.0,274437000.0,345089000.0,296600000.0,276100000.0,250900000.0,205900000.0,181156000.0,224047000.0,190004000.0,173900000.0,176000000.0,162300000.0,213800000.0,230300000.0,201200000.0,131600000.0
,operatingIncomeRatio,0.17143621620283,0.0607977323231046,0.110405693361193,0.0281071280731331,0.135487414731185,-0.0276501559408431,0.0470055277607736,0.022886110536425,0.0991025592777971,-0.00243597837125683,0.0585333831044292,0.0101687521810659,-0.788157621542196,0.0834772797698976,0.274703301779729,0.17641623141824,0.21102577482015,0.195847123362198,0.220496150199523,0.190961714694068,0.20070793824908,0.188760898618978,0.189811632063798,0.202012882447665,0.183527943666993,0.175815089219684,0.1836524581725,0.157578843743961,0.137644451480133,0.135426285010773,0.12517353077279,0.168825015792798,0.189625360230548,0.175414123801221,0.12694125590817
,totalOtherIncomeExpensesNet,-16425000.0,-26845000.0,-23058000.0,-29687000.0,-3767000.0,-64505000.0,-20103000.0,-16819000.0,-20382000.0,-22273000.0,-12098000.0,-224832000.0,-887059000.0,-329133000.0,64250000.0,-40962000.0,112763000.0,82410000.0,-1385000.0,6142000.0,-17153000.0,4000000.0,200000.0,47900000.0,23400000.0,1535000.0,10165000.0,92785000.0,72400000.0,200000.0,-2200000.0,3100000.0,-31000000.0,-23200000.0,-4000000.0
,incomeBeforeTax,209020000.0,-20875000.0,74175000.0,-32076000.0,105965000.0,-99392000.0,12254000.0,-8572000.0,56907000.0,-25688000.0,29710000.0,-219227000.0,-936992000.0,254647000.0,690204000.0,472371000.0,542653000.0,423062000.0,303916000.0,237585000.0,271543000.0,251000000.0,224300000.0,275200000.0,216100000.0,171468000.0,217596000.0,237285000.0,200300000.0,130300000.0,107000000.0,165300000.0,136800000.0,105300000.0,75600000.0
,incomeBeforeTaxRatio,0.112528923626552,-0.0146610986096713,0.0613815503651447,-0.0370891986207758,0.112364495088792,-0.138882368065104,0.014100162472902,-0.0104937009637997,0.0629879861598436,-0.035253753465265,0.0382422221936181,-0.273227728201805,-0.935315913882323,0.10116521131125,0.276294125441289,0.187904403136175,0.250358592352583,0.225651720542231,0.197905270944686,0.165318958396973,0.157932694684473,0.15974034239165,0.154200467482469,0.221578099838969,0.192619663071575,0.166412714557182,0.178364540870904,0.196791098807319,0.158540446414437,0.10026161895968,0.0825235230603116,0.130527479469362,0.112638946068341,0.0918047079337402,0.0729237002025658
,incomeTaxExpense,55456000.0,-2497000.0,18098000.0,-20054000.0,38730000.0,-32755000.0,2032000.0,-7848000.0,16985000.0,-10001000.0,840000.0,-27172000.0,-304660000.0,177265000.0,219261000.0,191294000.0,195773000.0,137974000.0,115619000.0,99622000.0,108090000.0,104100000.0,93100000.0,117500000.0,86000000.0,74532000.0,86925000.0,108599000.0,94000000.0,65700000.0,59000000.0,76000000.0,66700000.0,60100000.0,41500000.0
,netIncome,269333000.0,-18378000.0,20381000.0,-13106000.0,67235000.0,-82477000.0,10529000.0,-474000.0,40188000.0,-15537000.0,130509000.0,-209605000.0,-476590000.0,-1621000.0,353220000.0,249153000.0,303811000.0,270815000.0,188297000.0,137963000.0,163453000.0,146900000.0,131200000.0,157700000.0,157400000.0,133378000.0,122683000.0,128686000.0,83900000.0,64600000.0,48000000.0,89300000.0,70100000.0,45200000.0,34100000.0
,netIncomeRatio,0.144999294742656,-0.0129073854011277,0.0168657550116888,-0.0151543533209841,0.0712954921652897,-0.115246710710174,0.0121152775156835,-0.000580262979099515,0.0444824219830916,-0.0213227019460379,0.167989033196463,-0.261235604965352,-0.475737478438638,-0.000643984839937389,0.14139676238963,0.0991105418295948,0.140166357324534,0.144446607586227,0.122616014961606,0.0959989033706739,0.0950662427102193,0.0934894673200535,0.090196617626839,0.126972624798712,0.140297709243248,0.129445698568875,0.100563875106459,0.106725074661772,0.0664081051131866,0.0497076023391813,0.03701989819528,0.0705148452305749,0.0577192260189378,0.0394071490845684,0.0328928330278769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.332256947022,-0.23,0.250476,-0.16,0.806765139970482,-1.06,0.186876575201448,-0.01,0.7,-0.27,2.04,-3.89,-8.81,-0.0298318237835457,6.480006,4.590005,5.610006,5.055005,3.555004,2.625003,3.135003,2.835003,2.475002,2.940003,2.94000296353793,2.505003,2.415002,2.580003,1.68335863554453,1.29612595776134,0.96306572712917,1.79170352984656,1.40647723899489,0.906887,0.684178
,EPSDiluted,3.332256947022,-0.23,0.24,-0.16,0.803871399705879,-1.065966,0.183948007477419,-0.01,0.7,-0.27,2.04,-3.89,-8.81,-0.0296042719713236,6.420006,4.530005,5.520006,4.980005,3.510004,2.595003,3.090003,2.790003,2.430002,2.895003,2.90720439974171,2.505003,2.415002,2.580003,1.68335863554453,1.29612595776134,0.96306572712917,1.79170352984656,1.40647723899489,0.906887,0.684178
,weightedAverageShsOut,80826000.0,80826000.0,81369000.0,82052000.0,83339000.0,77373000.0,56342000.0,56516000.0,54907000.0,57217000.0,56857000.0,53902000.0,54100000.0,54337945.0,54407612.0,54426278.0,54092945.0,53510613.0,52989947.0,52557281.0,52138066.0,51816527.0,53010048.0,53639402.0,53537361.0,53244657.0,50800363.0,49878245.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0
,weightedAverageShsOutDil,80826000.0,80826000.0,81927000.0,82052000.0,83639000.0,77373000.0,57239000.0,56516000.0,54907000.0,57217000.0,56857000.0,53902000.0,54100000.0,54755611.0,54949611.0,55144944.0,54972278.0,54312612.0,53745946.0,53164879.0,52897358.0,52652277.0,53991716.0,54473175.0,54141360.0,53244657.0,50800363.0,49878245.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0,49840835.0
