date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY
,revenue,8385000.0,48515000.0,50094000.0,48823000.0,18974000.0,22687000.0,1425000.0,1100000.0,369000.0,718000.0,211000.0,20000.0,0.0
,costOfRevenue,11983000.0,37854000.0,39451000.0,39343000.0,12819000.0,19353000.0,25368000.0,0.0,12512000.0,155000.0,180000.0,31000.0,0.0
,grossProfit,-3598000.0,10661000.0,10643000.0,9480000.0,6155000.0,3334000.0,-23943000.0,1100000.0,-12143000.0,563000.0,31000.0,-11000.0,0.0
,grossProfitRatio,-0.429099582587955,0.219746470163867,0.212460574120653,0.194170780165086,0.324391272267313,0.146956406752766,-16.8021052631579,1.0,-32.9078590785908,0.784122562674095,0.146919431279621,-0.55,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,681000.0,0.0,889000.0,1512000.0,1740000.0,2017000.0,2357000.0,1975000.0,3110000.0
,GeneralAndAdministrativeExpenses,15940000.0,14319000.0,16240000.0,16577000.0,12861000.0,0.0,0.0,40365000.0,0.0,2777000.0,2074000.0,1568000.0,1409000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,1248000.0,0.0,0.0,0.0,0.0,2193000.0,2095000.0,1752000.0,2769000.0
,otherExpenses,5210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,21150000.0,20443000.0,25738000.0,24553000.0,28572000.0,13678000.0,21496000.0,41877000.0,12625000.0,6987000.0,6526000.0,5295000.0,0.0
,costAndExpenses,33133000.0,58297000.0,65189000.0,63896000.0,41391000.0,33031000.0,46864000.0,41877000.0,25137000.0,7142000.0,6706000.0,5326000.0,7288000.0
,interestExpense,1832000.0,2900000.0,1827000.0,731000.0,1698000.0,2594000.0,0.0,0.0,0.0,1525000.0,4304000.0,617000.0,157000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5210000.0,6124000.0,9498000.0,7976000.0,13782000.0,3295000.0,5123000.0,5220000.0,2501000.0,61000.0,87000.0,113000.0,107000.0
,EBITDA,-83439000.0,-12345000.0,-26158000.0,-20022000.0,-8635000.0,-6134000.0,-40316000.0,-35557000.0,-18285000.0,-5803000.0,-5516000.0,-5346000.0,-7181000.0
,EBITDARatio,-9.95098389982111,-0.25445738431413,-0.522178304787,-0.410093603424615,-0.455096447770634,-0.270375104685503,-28.2919298245614,-32.3245454545455,-49.5528455284553,-8.08217270194986,-26.1421800947867,-267.3,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-24748000.0,-9782000.0,-15095000.0,-15073000.0,-22417000.0,-10344000.0,-45439000.0,-40777000.0,-24768000.0,-6424000.0,-6495000.0,-5306000.0,-7288000.0
,operatingIncomeRatio,-10.9988073941562,-0.201628362362156,-0.301333493033098,-0.308727444032526,-1.18145883841046,-0.455943932648653,-31.8870175438596,-37.07,-67.1219512195122,-8.94707520891365,-30.781990521327,-265.3,0.0
,totalOtherIncomeExpensesNet,67477000.0,10894000.0,20814000.0,928000.0,1586000.0,1780000.0,63783000.0,971000.0,-3982000.0,965000.0,3412000.0,770000.0,51000.0
,incomeBeforeTax,-92225000.0,-20676000.0,-35909000.0,-16001000.0,-24003000.0,-12124000.0,-109222000.0,-41748000.0,-20786000.0,-7389000.0,-9907000.0,-6076000.0,-7339000.0
,incomeBeforeTaxRatio,-10.9988073941562,-0.426177470885293,-0.716832355172276,-0.327734879052905,-1.26504690629282,-0.53440296204875,-76.6470175438596,-37.9527272727273,-56.3306233062331,-10.2910863509749,-46.9526066350711,-303.8,0.0
,incomeTaxExpense,7000.0,-146000.0,-278000.0,111000.0,0.0,-866000.0,0.0,0.0,55000.0,90000.0,35000.0,73000.0,-7000.0
,netIncome,-90488000.0,-21223000.0,-37205000.0,-28840000.0,-24006000.0,-11157000.0,-109677000.0,-52433000.0,-20841000.0,-7479000.0,-9942000.0,-6149000.0,-7332000.0
,netIncomeRatio,-10.7916517590936,-0.437452334329589,-0.742703717012017,-0.590705200417836,-1.26520501739222,-0.491779433155552,-76.9663157894737,-47.6663636363636,-56.479674796748,-10.41643454039,-47.1184834123223,-307.45,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.05,-12.990013,-76.800077,-77.400077,-94.800095,-65.400065,-738.000738,-378.116233621069,-318.000318,-702.000702,-1890.00189,-5884.210526,-7016.267943
,EPSDiluted,-2.05,-12.990013,-76.800077,-77.641884,-94.800095,-65.400065,-744.000744,-377.756644404579,-366.000366,-702.000702,-1890.00189,-5884.210526,-7016.267943
,weightedAverageShsOut,101058500.0,1634442.0,484544.0,371449.0,252787.0,170295.0,149400.0,138669.0,65185.0,10621.0,5257.0,1045.0,1045.0
,weightedAverageShsOutDil,101058500.0,1634442.0,484544.0,371449.0,252787.0,170295.0,150816.0,138801.0,69441.0,10621.0,5257.0,1045.0,1045.0
