date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY
,revenue,598717000.0,598345000.0,499514000.0,482942000.0,472344000.0,440401000.0,391453000.0,311387000.0,243134000.0,198154000.0,166344000.0,311580000.0,311613000.0,341029000.0,293250000.0,269567000.0,325696000.0,322721000.0,320604000.0,310624000.0,268093000.0,219500000.0,252600000.0,180300000.0,103600000.0,57500000.0
,costOfRevenue,61607000.0,57816000.0,50644000.0,47466000.0,48611000.0,49576000.0,52688000.0,50348000.0,52277000.0,52345000.0,66110000.0,75820000.0,84993000.0,93560000.0,96367000.0,99502000.0,114999000.0,120784000.0,131805000.0,110151000.0,80018000.0,72900000.0,62500000.0,41900000.0,20800000.0,7600000.0
,grossProfit,537110000.0,540529000.0,448870000.0,435476000.0,423733000.0,390825000.0,338765000.0,261039000.0,190857000.0,145809000.0,100234000.0,235760000.0,226620000.0,247469000.0,196883000.0,170065000.0,210697000.0,201937000.0,188799000.0,200473000.0,188075000.0,146600000.0,190100000.0,138400000.0,82800000.0,49900000.0
,grossProfitRatio,0.897101635664262,0.903373471826455,0.898613452275612,0.901714905723669,0.897085598631506,0.887429865054802,0.865404020406026,0.838310526772152,0.784986879663066,0.735836773418654,0.602570576636368,0.75665960587971,0.727248221351484,0.725653830026185,0.671382779198636,0.630882118360185,0.646913072312832,0.625732443813697,0.588885353894524,0.645387993200783,0.701528947044496,0.667881548974943,0.752573238321457,0.767609539656129,0.799227799227799,0.867826086956522
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,92230000.0,83122000.0,82076000.0,79530000.0,67152000.0,69584000.0,68410000.0,62516000.0,56218000.0,50820000.0,48228000.0,41463000.0,45179000.0,42703000.0,44139000.0,47236000.0,59095000.0,65086000.0,74458000.0,68913000.0,51567000.0,48100000.0,43600000.0,31200000.0,20200000.0,11400000.0
,GeneralAndAdministrativeExpenses,73035000.0,63231000.0,56076000.0,51297000.0,53664000.0,48713000.0,45819000.0,49273000.0,53547000.0,59041000.0,63246000.0,58138000.0,54565000.0,51010000.0,125926000.0,145362000.0,131200000.0,142564000.0,149483000.0,144251000.0,116599000.0,108500000.0,95100000.0,69500000.0,44300000.0,28400000.0
,SellingAndMarketingExpenses,114486000.0,111374000.0,101077000.0,92633000.0,91536000.0,92736000.0,94827000.0,93655000.0,96400000.0,90771000.0,97002000.0,89150000.0,99682000.0,93387000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,1202000.0,664000.0,-838000.0,1309000.0,29000.0,-778000.0,-2278000.0,-1117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,279751000.0,257727000.0,239229000.0,223460000.0,212352000.0,211033000.0,209056000.0,205444000.0,206165000.0,200632000.0,208476000.0,189380000.0,199426000.0,187432000.0,170963000.0,206233000.0,201782000.0,282365000.0,223938000.0,213164000.0,184493000.0,174900000.0,152800000.0,112000000.0,70100000.0,42500000.0
