Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,571213000.0,539814000.0,424531000.0,69334000.0
Revenue Growth,0.058166331365989,0.271553785235943,5.12298439438082,
Cost of Revenue,123809000.0,130247000.0,166495000.0,28760000.0
Gross Profit,447404000.0,409567000.0,258036000.0,40574000.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,132637000.0,130465000.0,135071000.0,34245000.0
Operating Expenses,309542000.0,329117000.0,312802000.0,229851000.0
Operating Income,137862000.0,80450000.0,-54766000.0,-189277000.0
Interest Expense,160508000.0,159918000.0,159236000.0,23285000.0
Earnings before Tax,-21054000.0,-76676000.0,-242315000.0,-232207000.0
Income Tax Expense,544000.0,-239000.0,474000.0,353000.0
Net Income - Non-Controlling int,853000.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-21598000.0,-76437000.0,-242789000.0,-232560000.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-21598000.0,-76437000.0,-242789000.0,-232560000.0
EPS,-0.452,-1.688,-5.356,-51316.0
EPS Diluted,-0.452,-1.688,-5.356,-51316.0
Weighted Average Shs Out,101261760.0,101261760.0,74000000.0,
Weighted Average Shs Out (Dil),191533455.0,181279400.0,181279400.0,18127940.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.7833,0.7587,0.6078,0.5852
EBITDA Margin,0.538,0.481,0.209,-2.422
EBIT Margin,0.2441,0.1542,-0.1957,-3.0133
Profit Margin,-0.038,-0.142,-0.572,-3.354
Free Cash Flow margin,-0.0079,0.0474,-0.197,-13.8986
EBITDA,307345000.0,259568000.0,88783000.0,-167957000.0
EBIT,139454000.0,83242000.0,-83079000.0,-208922000.0
Consolidated Income,-20745000.0,-76437000.0,-242789000.0,-232560000.0
Earnings Before Tax Margin,-0.0369,-0.142,-0.5708,-3.3491
Net Profit Margin,-0.0378,-0.1416,-0.5719,-3.3542
