date,,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-11-30_FY,2006-11-30_FY
,revenue,467060770.0,446344450.0,402269610.0,459235060.0,591315100.0,452100000.0,257700000.0,215200000.0,189700000.0,152400000.0,0.0,0.0
,costOfRevenue,464099250.0,442944720.0,397829460.0,452379420.0,580057720.0,436000000.0,243600000.0,205000000.0,181100000.0,147300000.0,0.0,0.0
,grossProfit,2961520.0,3399730.0,4440150.0,6855640.0,11257380.0,16100000.0,14100000.0,10200000.0,8700000.0,5200000.0,0.0,0.0
,grossProfitRatio,0.00634075946905153,0.00761683045459622,0.0110377465501309,0.0149283898315603,0.0190378699952022,0.0356115903561159,0.0547147846332945,0.0473977695167286,0.0458618871903005,0.0341207349081365,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1869156.0,4123897.0,6283145.0,3174780.0,2036436.0,2379703.0,1721711.0,1353198.0,1399210.0,1400000.0,0.0,0.0
,SellingAndMarketingExpenses,761307.0,855088.0,751114.0,977555.0,1488408.0,1117202.0,1117202000.0,630021000.0,1118442000.0,0.0,0.0,0.0
,otherExpenses,158090.0,3216730.0,19045192000.0,4661201.0,893583.0,893583000.0,-93805000.0,-187530000.0,-209489000.0,0.0,0.0,0.0
,operatingExpenses,2728176.0,4969794.0,7138233.0,3925894.0,3013991.0,3868111.0,2838913.0,1983219.0,2517652.0,1399999.99999998,54046.0,0.0
,costAndExpenses,466827420.0,453064620.0,424012890.0,456305310.0,586593050.0,440800000.0,246500000.0,206900000.0,183600000.0,148700000.0,100000.0,0.0
,interestExpense,2858299.0,6657368.0,999360.0,531301.0,16641.0,144440.0,144440000.0,198306000.0,294589000.0,0.0,0.0,0.0
