date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-8563000000.0,148000000.0,4126000000.0,3374000000.0,-1464000000.0,-8783000000.0,1291000000.0,5160000000.0,7788000000.0,6860000000.0,6318000000.0,4367000000.0,9558000000.0,10026733530.0,9217298850.0,8781668310.0,7269098720.0,5574884630.0,4597127280.0,7763970280.0,5786861900.0,2859133830.0,2323498500.0,2629997370.0,2354167100.0,2130714120.0
,depreciationAndAmortization,7304000000.0,8106000000.0,6988000000.0,7483000000.0,7559000000.0,9654000000.0,9970000000.0,9421000000.0,9538000000.0,0.0,0.0,0.0,0.0,7039769680.0,6153200490.0,5504901200.0,4562550800.0,4701451630.0,4966879640.0,4678837330.0,3798992320.0,3594538430.0,3771315180.0,3595450950.0,3395464220.0,3055687380.0
,deferredIncomeTax,2650000000.0,5591000000.0,5970000000.0,3467000000.0,1936000000.0,3147000000.0,6492000000.0,9005000000.0,11659000000.0,10674000000.0,9157000000.0,0.0,0.0,0.0,0.0,8121417890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-18000000.0,343000000.0,1741000000.0,1478000000.0,2134000000.0,4451000000.0,2677000000.0,462000000.0,-3357000000.0,-2176000000.0,-1720000000.0,-1769000000.0,2212000000.0,-1668721710.0,-1024396880.0,-2419792460.0,-562849840.0,-464507550.0,-511744890.0,-196684250.0,-1596045260.0,-659876560.0,782741880.0,-266363370.0,-743209750.0,-178599390.0
,accountsReceivables,1316000000.0,1023000000.0,334000000.0,657000000.0,1286000000.0,4910000000.0,2344000000.0,-1379000000.0,-3184000000.0,-369000000.0,-1918000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,1054000000.0,-200000000.0,15000000.0,-346000000.0,-273000000.0,1228000000.0,1524000000.0,350000000.0,-1395000000.0,-1422000000.0,-1150000000.0,52000000.0,-801000000.0,-1118653970.0,-953174020.0,-1400710290.0,-67866560.0,-161982120.0,-209653400.0,179825600.0,-524916820.0,-63602560.0,104877180.0,-80909010.0,-95612930.0,-492903120.0
,accountsPayables,-1614000000.0,-940000000.0,642000000.0,284000000.0,1495000000.0,-2248000000.0,-1253000000.0,703000000.0,2029000000.0,161000000.0,2770000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-774000000.0,460000000.0,750000000.0,883000000.0,-374000000.0,561000000.0,62000000.0,788000000.0,-807000000.0,-546000000.0,-1422000000.0,0.0,0.0,-255143640.0,-265191500.0,363053300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,843000000.0,701000000.0,-45000000.0,1282000000.0,427000000.0,1102000000.0,1292000000.0,-1313000000.0,-1250000000.0,957000000.0,457000000.0,-948000000.0,1609000000.0,-736624380.0,10164411350.0,905944630.0,-4764675120.0,-3580281270.0,-2970407490.0,-6706370970.0,-3071774900.0,-516770800.0,-2154671820.0,-2504542950.0,-2993729220.0,-1651069470.0
,netCashProvidedByOperatingActivites,4822000000.0,12392000000.0,13647000000.0,10117000000.0,7673000000.0,11903000000.0,15110000000.0,11026000000.0,12371000000.0,14382000000.0,14694000000.0,11136000000.0,21801000000.0,15541128330.0,16997259770.0,14886873920.0,12353189280.0,10808336360.0,10587496700.0,8160710510.0,10612263580.0,8254419740.0,6851123100.0,6486357150.0,4706727260.0,6562942650.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4407000000.0,-8065000000.0,-8778000000.0,-8490000000.0,-9067000000.0,-10619000000.0,-10685000000.0,-10913000000.0,-11222000000.0,-11658000000.0,-12308000000.0,0.0,-12082000000.0,-10609723030.0,-7832999220.0,-7481430910.0,-6766000960.0,-7829135800.0,-6848995390.0,-5282377000.0,-4352657120.0,-4431309610.0,-4159275480.0,-3229996770.0,-3048365180.0,-2927002230.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-283000000.0,-3011000000.0,-362000000.0,-826000000.0,-2500000000.0,-429000000.0,-449000000.0,-5340000000.0,-408000000.0,-307000000.0,-317000000.0,-232000000.0,-537000000.0,-4973929240.0,-137141890.0,-1199764510.0,-998081040.0,-803558360.0,-333539500.0,-873278070.0,-2782165620.0,-3182115580.0,-1996077060.0,-1936361700.0,-1609350410.0,-2260959090.0
,salesMaturitiesOfInvestments,1172000000.0,56000000.0,61000000.0,706000000.0,528000000.0,1744000000.0,3636000000.0,2465000000.0,1255000000.0,839000000.0,583000000.0,3383000000.0,655000000.0,895746220.0,425821780.0,798717260.0,704484400.0,386692610.0,306856340.0,1120538270.0,2978077780.0,2651431720.0,3072133980.0,1931816250.0,1296800580.0,2644674810.0
,otherInvestingActivites,-735000000.0,-545000000.0,956000000.0,-376000000.0,7052000000.0,-1468000000.0,41000000.0,788000000.0,-254000000.0,602000000.0,238000000.0,-11982000000.0,651000000.0,-930725590.0,243976180.0,959980470.0,228680800.0,-29379110.0,-1362747100.0,-917110560.0,-4108831660.0,-1427082440.0,-378581040.0,-844544610.0,-698215430.0,-610669530.0
