date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1298000.0,423635000.0,531451000.0,521759000.0,692164000.0,752207000.0,844611000.0,733993000.0,623925000.0,599114000.0,146545000.0,-55116000.0,654718000.0,933843000.0,1043153000.0,959604000.0,889766000.0,760928000.0,580217000.0,437746000.0,347713000.0,267200000.0,213500000.0,174100000.0,166000000.0,112500000.0,104300000.0
,depreciationAndAmortization,185715000.0,232537000.0,264863000.0,222188000.0,209555000.0,198074000.0,179300000.0,167072000.0,168978000.0,191198000.0,274789000.0,246344000.0,242281000.0,204172000.0,213769000.0,205705000.0,214112000.0,196918000.0,175778000.0,153061000.0,133348000.0,113800000.0,87400000.0,70200000.0,55300000.0,42300000.0,36900000.0
,deferredIncomeTax,-44079000.0,21547000.0,-33981000.0,50855000.0,-165000.0,-16484000.0,-7621000.0,52580000.0,128452000.0,87873000.0,-17591000.0,6931000.0,-49428000.0,-60529000.0,-39768000.0,48289000.0,-41513000.0,42105000.0,38560000.0,-3539000.0,1363000.0,11400000.0,1200000.0,2700000.0,-8500000.0,-6300000.0,-11100000.0
,stockBasedCompensation,23494000.0,33733000.0,35539000.0,32491000.0,32336000.0,29433000.0,37929000.0,41244000.0,40815000.0,38192000.0,30431000.0,17576000.0,24473000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,178377000.0,119209000.0,160270000.0,-264718000.0,-239286000.0,-328233000.0,79592000.0,-1068637000.0,704266000.0,-209256000.0,-20881000.0,-700399000.0,1211889000.0,-392721000.0,-317169000.0,178549000.0,320222000.0,696820000.0,127380000.0,149633000.0,368721000.0,54300000.0,34200000.0,176600000.0,61700000.0,-85300000.0,0.0
,accountsReceivables,135075000.0,33783000.0,9916000.0,-19462000.0,-47423000.0,-16711000.0,-12324000.0,-36999000.0,-13694000.0,43050000.0,2905000.0,8809000.0,-4474000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,80858000.0,-47576000.0,-31059000.0,-20584000.0,85072000.0,-155222000.0,-50886000.0,-46474000.0,21459000.0,-94957000.0,2516000.0,85472000.0,-45094000.0,-48019000.0,-54352000.0,5475000.0,-19167000.0,10430000.0,-37041000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,9012000.0,1006051000.0,886842000.0,726572000.0,991290000.0,1230576000.0,1558809000.0,1479217000.0,2547854000.0,1843588000.0,2052844000.0,2073725000.0,2774124000.0,1562235000.0,1954956000.0,2272125000.0,2093576000.0,1773354000.0,1076534000.0,949154000.0,799521000.0,430800000.0,376500000.0,342300000.0,165700000.0,104000000.0,189300000.0
,otherNonCashItems,610382000.0,67369000.0,60154000.0,71410000.0,29984000.0,-38093000.0,-3516000.0,-70251000.0,-154316000.0,-18142000.0,93437000.0,440648000.0,-1974257000.0,-2800465000.0,80138000.0,0.0,0.0,0.0,0.0,0.0,0.0,12500000.0,-2800000.0,53100000.0,-6100000.0,12200000.0,-61800000.0
,netCashProvidedByOperatingActivites,1177890000.0,868272000.0,1205921000.0,1005061000.0,1174339000.0,1100118000.0,1146677000.0,977093000.0,801458000.0,885291000.0,1092345000.0,537712000.0,-684649000.0,798146000.0,761780000.0,960510000.0,969726000.0,935553000.0,779546000.0,757263000.0,565489000.0,416100000.0,318100000.0,309700000.0,228300000.0,169100000.0,80800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-242113000.0,-219602000.0,-198389000.0,-213550000.0,-227230000.0,-323866000.0,-290381000.0,-203611000.0,-165800000.0,-182800000.0,-186200000.0,-178800000.0,-113000000.0,-94700000.0
,acquisitionsNet,0.0,-7000000.0,0.0,0.0,0.0,-60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-10007000.0,0.0,0.0,0.0,0.0,-4998000.0,-4993000.0,-2764677000.0,-184365000.0,-1417911000.0,-608621000.0,-467609000.0,-970935000.0,-1352428000.0,-1091326000.0,-1143898000.0,-1508285000.0,-247989000.0,0.0,0.0,-2300000.0,-1500000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,10007000.0,0.0,6916000.0,40014000.0,11507000.0,41010000.0,40108000.0,23296000.0,2890170000.0,84217000.0,668338000.0,545280000.0,1125344000.0,1224447000.0,1783503000.0,742284000.0,1145000000.0,1190114000.0,51978000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,64267000.0,-329693000.0,-438746000.0,-363090000.0,-176482000.0,-607471000.0,-553341000.0,-395656000.0,-90612000.0,138025000.0,416430000.0,2834000.0,-2183000.0,-24417000.0,-69169000.0,-55589000.0,-145158000.0,-258534000.0,-375955000.0,-283697000.0,-118790000.0,-133800000.0,-155100000.0,-218800000.0,-35000000.0,-72000000.0,-1900000.0
,netCashUsedForInvestingActivites,-66783000.0,-508126000.0,-662269000.0,-562468000.0,-392731000.0,-915848000.0,-744650000.0,-568867000.0,-261311000.0,-63542000.0,145437000.0,-863487000.0,-393247000.0,391205000.0,-35259000.0,177097000.0,-707750000.0,-484662000.0,-1017992000.0,-771962000.0,-171032000.0,-299600000.0,-340200000.0,-406500000.0,-213800000.0,-185000000.0,-96600000.0
