date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,53844000.0,48872000.0,46583000.0,29131000.0,38413000.0
,depreciationAndAmortization,6092000.0,4826000.0,4164000.0,4426000.0,4968000.0
,deferredIncomeTax,-3768000.0,-2841000.0,-2428000.0,-4241000.0,-1512000.0
,stockBasedCompensation,2291000.0,2052000.0,1832000.0,1768000.0,2045000.0
,changeInWorkingCapital,-228153000.0,-761181000.0,-28677000.0,-39097000.0,-50462000.0
,accountsReceivables,1566000.0,-903000.0,-1057000.0,-602000.0,-578000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-116060000.0,112093000.0,873274000.0,901951000.0,941048000.0
,otherNonCashItems,247119000.0,758173000.0,35974000.0,58148000.0,47740000.0
,netCashProvidedByOperatingActivites,77425000.0,49901000.0,57448000.0,50135000.0,41192000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3908000.0,-1103000.0,-2013000.0,-2979000.0,-3049000.0
,acquisitionsNet,0.0,-32830000.0,0.0,0.0,16895000.0
,purchasesOfInvestments,-365998000.0,-129466000.0,-124333000.0,-111138000.0,-150893000.0
,salesMaturitiesOfInvestments,288792000.0,185022000.0,143157000.0,151562000.0,168506000.0
,otherInvestingActivites,64866000.0,-54489000.0,-51135000.0,-64112000.0,-75509000.0
,netCashUsedForInvestingActivites,-16248000.0,-32866000.0,-34324000.0,-26667000.0,-44050000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-42010000.0,-217000000.0,-115600000.0,-170132000.0,-66672000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-9220000.0,-315000.0,-391000.0,-503000.0,-19396000.0
,dividendsPaid,-14273000.0,-12648000.0,-12496000.0,-30556000.0,-12359000.0
,otherFinancingActivites,534370000.0,265966000.0,105644000.0,176818000.0,87602000.0
,netCashUsedProvidedByFinancingActivities,468867000.0,36003000.0,-22843000.0,-24373000.0,-10825000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,530044000.0,53038000.0,281000.0,-905000.0,-13683000.0
,cashAtEndOfPeriod,657470000.0,127426000.0,74388000.0,74107000.0,75012000.0
,cashAtBeginningOfPeriod,127426000.0,74388000.0,74107000.0,75012000.0,88695000.0
,operatingCashFlow,77425000.0,49901000.0,57448000.0,50135000.0,41192000.0
,capitalExpenditure,-3908000.0,756000.0,1781000.0,1419000.0,1583000.0
,freeCashFlow,73517000.0,48798000.0,55435000.0,47156000.0,38143000.0
