date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,68761000.0,77429000.0,89789000.0,78115000.0,79899000.0,66887000.0,48186000.0,34597000.0
,costOfRevenue,35046000.0,40692000.0,41304000.0,49301000.0,53192000.0,42415000.0,30638000.0,27283000.0
,grossProfit,33715000.0,36737000.0,48485000.0,28814000.0,26707000.0,24472000.0,17548000.0,7314000.0
,grossProfitRatio,0.490321548552232,0.474460473466014,0.539988194544989,0.368866414901107,0.33425950262206,0.365870797015863,0.36417216618935,0.211405613203457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,11939000.0,12457000.0,16869000.0,17136000.0,16608000.0,16997000.0,15107000.0,13779000.0
,GeneralAndAdministrativeExpenses,24244000.0,20895000.0,24622000.0,28737000.0,25157000.0,23191000.0,16763000.0,14693000.0
,SellingAndMarketingExpenses,22646000.0,28514000.0,38955000.0,38788000.0,41086000.0,40245000.0,31103000.0,26149000.0
,otherExpenses,863000.0,0.0,0.0,0.0,-123000.0,208000.0,0.0,0.0
,operatingExpenses,58829000.0,61866000.0,80446000.0,84661000.0,82851000.0,80433000.0,62973000.0,54621000.0
,costAndExpenses,93875000.0,102558000.0,121750000.0,133962000.0,136043000.0,122848000.0,93611000.0,81904000.0
,interestExpense,2373000.0,2942000.0,3356000.0,2119000.0,138000.0,1385000.0,360000.0,642000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4366000.0,4237000.0,4122000.0,3669000.0,3153000.0,2619000.0,2080000.0,1882000.0
,EBITDA,-20748000.0,-20892000.0,-27839000.0,-52178000.0,-52991000.0,-53342000.0,-43345000.0,-45425000.0
,EBITDARatio,-0.30174081237911,-0.269821384752483,-0.310049115147735,-0.66796389937912,-0.663224821336938,-0.797494281399973,-0.899535134686423,-1.31297511344914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-25114000.0,-25129000.0,-31961000.0,-55847000.0,-56144000.0,-55961000.0,-45425000.0,-47307000.0
,operatingIncomeRatio,-0.365236107677317,-0.324542484082191,-0.355956743030884,-0.714933111438264,-0.702687142517428,-0.83664987217247,-0.942701199518532,-1.36737289360349
,totalOtherIncomeExpensesNet,3160000.0,-692000.0,-8646000.0,4057000.0,-1730000.0,3000.0,0.0,0.0
,incomeBeforeTax,-24251000.0,-28433000.0,-43304000.0,-53418000.0,-57525000.0,-57205000.0,-45681000.0,-47860000.0
,incomeBeforeTaxRatio,-0.352685388519655,-0.367213834609772,-0.482286248872356,-0.683837931255201,-0.719971463973266,-0.855248404024698,-0.948013945959407,-1.38335693846287
,incomeTaxExpense,42000.0,45000.0,61000.0,162000.0,63000.0,41000.0,41000.0,29000.0
,netIncome,-24293000.0,-28478000.0,-43365000.0,-53580000.0,-57588000.0,-57246000.0,-45722000.0,-47889000.0
,netIncomeRatio,-0.353296199880746,-0.367795012204729,-0.482965619396585,-0.685911796709979,-0.720759959448804,-0.85586137814523,-0.948864815506579,-1.38419516143018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.34,-0.44,-0.74,-1.24,-1.39,-2.6,-1.53,-11.087126
,EPSDiluted,-0.34,-0.44,-0.74,-1.24,-1.39,-2.6,-1.53,-11.087126
,weightedAverageShsOut,71224786.0,64122455.0,58886333.0,43343459.0,41521629.0,21993066.0,29980446.0,4319334.0
,weightedAverageShsOutDil,71224786.0,64122455.0,58886333.0,43343459.0,41521629.0,21993066.0,29980446.0,4319334.0
