date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,2765686000.0,2960562000.0,2717076000.0,2602076000.0,2550820000.0,2490821000.0,2396998000.0,2135539000.0,1876267000.0,1759526000.0,1550804000.0,1522249000.0,1488400000.0,1482289000.0,1477586000.0,1437635000.0,1400465000.0,1309628000.0,1234823000.0,1032978000.0,879353000.0,786564000.0,513847000.0,275461000.0
,costOfRevenue,1041970000.0,1094400000.0,1022604000.0,962036000.0,921234000.0,904336000.0,864526000.0,771403000.0,685483000.0,620105000.0,526847000.0,525765000.0,515540000.0,483605000.0,497352000.0,490024000.0,474746000.0,452889000.0,416577000.0,312294000.0,264701000.0,249268000.0,150490000.0,89577000.0
,grossProfit,1723716000.0,1866162000.0,1694472000.0,1640040000.0,1629586000.0,1586485000.0,1532472000.0,1364136000.0,1190784000.0,1139421000.0,1023957000.0,996484000.0,972860000.0,998684000.0,980234000.0,947611000.0,925719000.0,856739000.0,818246000.0,720684000.0,614652000.0,537296000.0,363357000.0,185884000.0
,grossProfitRatio,0.623250795643468,0.630340455629708,0.623638057971142,0.630281359960278,0.638847899891015,0.636932561593145,0.639329694893362,0.638778313109711,0.634655941824911,0.647572698556316,0.660274928359741,0.654613010092304,0.653628056973932,0.673744458739153,0.663402333265204,0.659145749790454,0.661008307954858,0.654185005207586,0.662642338213655,0.697676039567154,0.698982092515747,0.683092539195793,0.707130721790728,0.674810590246895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,133112000.0,140777000.0,121722000.0,113715000.0,105229000.0,96319000.0,98937000.0,115329000.0,82382000.0,81442000.0,79658000.0,75447000.0,72365000.0,69882000.0,59375000.0,55471000.0,53636000.0,45359000.0,47292000.0,38312000.0,35659000.0,29455000.0,22504000.0,11805000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
