date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,131988000.0,76389000.0,172435000.0,217463000.0,109425000.0,69090000.0,40956000.0,52300000.0,59300000.0,50243000.0,32400000.0,17400000.0,9700000.0,17800000.0,11600000.0,8005000.0,3300000.0,15168000.0,15245000.0,5998000.0,-1285000.0,2253000.0,850000.0
,depreciationAndAmortization,63701000.0,58734000.0,53639000.0,49172000.0,37266000.0,28653000.0,27434000.0,24100000.0,18900000.0,16229000.0,15000000.0,14700000.0,15600000.0,13300000.0,8000000.0,9703000.0,6700000.0,6014000.0,5300000.0,14290000.0,15754000.0,15148000.0,7183000.0
,deferredIncomeTax,42613000.0,20415000.0,-1494000.0,-80525000.0,56190000.0,29152000.0,13855000.0,20800000.0,15300000.0,13529000.0,9500000.0,9400000.0,7300000.0,9300000.0,6200000.0,4795000.0,7500000.0,4382000.0,5532000.0,3832000.0,2150000.0,-268000.0,1069000.0
,stockBasedCompensation,10618000.0,0.0,3025000.0,4615000.0,5798000.0,5817000.0,2235000.0,3935000.0,3777000.0,4098000.0,3747000.0,4599000.0,1032000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,46764000.0,117251000.0,-357475000.0,341028000.0,15788000.0,224466000.0,27827000.0,16200000.0,-18557000.0,-75543000.0,37000000.0,2600000.0,-800000.0,12100000.0,-836000.0,2036000.0,34463000.0,-2645000.0,20096000.0,-19157000.0,9630000.0,28789000.0,3868000.0
,accountsReceivables,10806000.0,0.0,-12933000.0,-18034000.0,-45763000.0,-17105000.0,6617000.0,-13703000.0,-1106000.0,-4995000.0,1174000.0,2149000.0,5777000.0,-11447000.0,797000.0,0.0,-5900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,17271000.0,0.0,88037000.0,-139512000.0,2396000.0,39584000.0,-7672000.0,-3662000.0,-3065000.0,-3170000.0,18548000.0,2765000.0,4282000.0,-13423000.0,7234000.0,-5996000.0,1700000.0,-6542000.0,-1394000.0,-2788000.0,5722000.0,-5026000.0,5491000.0
,accountsPayables,4928000.0,0.0,14773000.0,16623000.0,47250000.0,7763000.0,-8373000.0,9231000.0,-874000.0,8896000.0,-7118000.0,-4712000.0,-4840000.0,10606000.0,-4817000.0,0.0,-5900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,491649000.0,444885000.0,327634000.0,685109000.0,344081000.0,328293000.0,103827000.0,76000000.0,59800000.0,78357000.0,153900000.0,116900000.0,114300000.0,115100000.0,103000000.0,103836000.0,101800000.0,67337000.0,69982000.0,49886000.0,69043000.0,59413000.0,30624000.0
,otherNonCashItems,0.0,18775000.0,22373000.0,13406000.0,5426000.0,3122000.0,35818000.0,35900000.0,11300000.0,53912000.0,22900000.0,17700000.0,10300000.0,5100000.0,2300000.0,85000.0,16500000.0,5381000.0,2770000.0,-1022000.0,1878000.0,2073000.0,632000.0
,netCashProvidedByOperatingActivites,281477000.0,46504000.0,209456000.0,37799000.0,289661000.0,128479000.0,99126000.0,114900000.0,100500000.0,72033000.0,98900000.0,62900000.0,40500000.0,34000000.0,32800000.0,22523000.0,23000000.0,27431000.0,26445000.0,21434000.0,24199000.0,13221000.0,13602000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,8857000.0,-42355000.0,-41627000.0,-59802000.0,-42418000.0,-18574000.0,-19025000.0,-14649000.0,-10637000.0,-10556000.0,-11000000.0,-10700000.0,-10600000.0,-14200000.0,-525000.0,-6659000.0,-6600000.0,-6442000.0,-6283000.0,-3904000.0,-5891000.0,-5500000.0,-3780000.0
,acquisitionsNet,-542488000.0,-82000000.0,-30787000.0,-162965000.0,-439000000.0,-439000000.0,-154277000.0,-247281000.0,-62667000.0,-326000000.0,-326000000.0,-15000000.0,0.0,-201000000.0,-30000000.0,-3000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-26920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,446922000.0,2229000.0,0.0,0.0,0.0,19299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24090000.0,0.0,-224700000.0,-34137000.0
,netCashUsedForInvestingActivites,-568893000.0,-124739000.0,347588000.0,-220538000.0,-481205000.0,-892385000.0,-173302000.0,-261900000.0,-73300000.0,-336556000.0,-25600000.0,-10700000.0,-10600000.0,-214800000.0,-36100000.0,-9172000.0,-6500000.0,-124621000.0,-6283000.0,20186000.0,-5680000.0,-230200000.0,-37566000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-78375000.0,-700000000.0,-650110000.0,-19543000.0,-249000000.0,-18750000.0,-138750000.0,-505154000.0,-121772000.0,-155000000.0,-320259000.0,-102035000.0,0.0,-100000000.0,-419000.0,0.0,0.0,-60530000.0,-118111000.0,-40048000.0,-12831000.0,-30875000.0,-445000.0
,commonStockIssued,0.0,0.0,60000.0,112000.0,331879000.0,126230000.0,0.0,0.0,120355000.0,0.0,0.0,86600000.0,0.0,193185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
