date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,3764600000.0,0.0,3705700000.0,3590000000.0,2723800000.0,1217300000.0,1204600000.0,1288800000.0
,costOfRevenue,846000000.0,0.0,889800000.0,876200000.0,677200000.0,535300000.0,324300000.0,611100000.0
,grossProfit,2918600000.0,0.0,2815900000.0,2713800000.0,2046600000.0,682000000.0,880300000.0,677700000.0
,grossProfitRatio,0.775274929607395,0.0,0.759883422835092,0.755933147632312,0.75137675306557,0.560256304937156,0.730782002324423,0.525837988826816
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,742800000.0,804200000.0,789600000.0,688900000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,168100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,100000.0,12000000.0,639700000.0,672500000.0,12100000.0,-4800000.0,2100000.0,-3200000.0
,operatingExpenses,2446000000.0,2364900000.0,2258500000.0,2154600000.0,1573700000.0,414100000.0,631800000.0,567500000.0
,costAndExpenses,3292000000.0,23000000.0,3729300000.0,3738400000.0,2250900000.0,949400000.0,956100000.0,1178600000.0
,interestExpense,533400000.0,10000000.0,443700000.0,381800000.0,314400000.0,157900000.0,140400000.0,81500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,914600000.0,7000000.0,829500000.0,781200000.0,587300000.0,216400000.0,216700000.0,342400000.0
,EBITDA,1387200000.0,-34000000.0,805900000.0,632800000.0,1060200000.0,484300000.0,465200000.0,452600000.0
,EBITDARatio,0.368485363650853,0.0,0.217475780554281,0.176267409470752,0.389235626697995,0.397847695720036,0.386186285904035,0.351179391682185
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,472600000.0,-41000000.0,-23600000.0,-148400000.0,472900000.0,267900000.0,248500000.0,110200000.0
,operatingIncomeRatio,0.125537905753599,0.0,-0.00636856734220255,-0.0413370473537604,0.173617739922168,0.22007722007722,0.206292545243234,0.0855058969584109
,totalOtherIncomeExpensesNet,-777400000.0,0.0,-561100000.0,-502800000.0,-256600000.0,-20700000.0,-84000000.0,-98000000.0
,incomeBeforeTax,-838200000.0,-41000000.0,-584700000.0,-651200000.0,-98100000.0,92300000.0,24100000.0,-66600000.0
,incomeBeforeTaxRatio,-0.222653137119481,0.0,-0.157783954448552,-0.181392757660167,-0.0360158601953154,0.0758235439086503,0.0200066412087,-0.0516759776536313
,incomeTaxExpense,-29300000.0,0.0,51100000.0,147500000.0,129100000.0,40600000.0,14400000.0,-13600000.0
,netIncome,-687200000.0,-80000000.0,-345200000.0,-778100000.0,-255500000.0,43900000.0,12000000.0,-39100000.0
,netIncomeRatio,-0.182542634011582,0.0,-0.0931537901071323,-0.216740947075209,-0.0938027755341802,0.0360634190421424,0.0099618130499751,-0.0303382991930478
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.51,11.8,-1.99,-4.29244739219836,-2.017477,0.369397,0.259162,-0.844436
,EPSDiluted,-3.51,11.8,-1.99,-4.52778477952182,-2.017477,0.369397,0.259162,-0.844436
,weightedAverageShsOut,195535301.0,-6779661.0,-6779661.0,181271878.0,117052238.0,46365114.0,46303100.0,46303100.0
,weightedAverageShsOutDil,195535301.0,-6779661.0,-6779661.0,171850041.0,117052238.0,46702453.0,46303100.0,46303100.0
