date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1526424000.0,1501848000.0,1417536000.0,1337991000.0,1280986000.0,1344777000.0,1301984000.0,1254456000.0,1169747000.0,1087431000.0,1009825000.0,892975000.0,649774000.0,465778000.0,398395000.0,380629000.0,351404000.0,298607000.0,263770000.0,204031000.0,143960000.0,110200000.0
,costOfRevenue,521162000.0,500888000.0,494975000.0,493338000.0,454611000.0,479839000.0,486494000.0,430432000.0,419938000.0,371869000.0,342752000.0,293285000.0,216227000.0,141168000.0,123194000.0,127112000.0,122404000.0,96508000.0,79673000.0,48966000.0,32130000.0,27000000.0
,grossProfit,1005262000.0,1000960000.0,922561000.0,844653000.0,826375000.0,864938000.0,815490000.0,824024000.0,749809000.0,715562000.0,667073000.0,599690000.0,433547000.0,324610000.0,275201000.0,253517000.0,229000000.0,202099000.0,184097000.0,155065000.0,111830000.0,83200000.0
,grossProfitRatio,0.658573240462676,0.666485556461107,0.650820155537496,0.631284515366695,0.645108533582725,0.643183219225195,0.626344102538894,0.656877562863903,0.641001002780943,0.658029796833086,0.660582774243062,0.671564153531734,0.667227374440959,0.696919991927485,0.690774231604312,0.666047516085217,0.651671580289354,0.67680596904962,0.697945179512454,0.760007057751028,0.776813003612114,0.754990925589837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,157448000.0,161852000.0,154084000.0,176135000.0,147180000.0,163627000.0,146070000.0,122476000.0,130636000.0,126040000.0,107900000.0,97331000.0,64935000.0,41560000.0,39100000.0,34159000.0,31789000.0,28177000.0,26769000.0,22212000.0,16271000.0,12800000.0
,GeneralAndAdministrativeExpenses,112262000.0,141214000.0,200098000.0,129248000.0,103874000.0,126550000.0,199072000.0,152068000.0,185507000.0,110009000.0,115933000.0,341344000.0,236622000.0,164516000.0,134812000.0,129221000.0,125274000.0,117116000.0,100852000.0,82173000.0,61261000.0,50000000.0
,SellingAndMarketingExpenses,391906000.0,392281000.0,375562000.0,401352000.0,360962000.0,376873000.0,371523000.0,343549000.0,307332000.0,267484000.0,244814000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,432000.0,5598000.0,-4000.0,-9673000.0,-10552000.0,-6938000.0,2591000.0,-3591000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
