date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,393941000.0,366378000.0,336123000.0,301501000.0,263429000.0,242132000.0,217256000.0,100000.0,148676000.0,128763000.0,59964000.0,20812000.0,100000.0
,costOfRevenue,225653000.0,214393000.0,204652000.0,185598000.0,160926000.0,149324000.0,139648000.0,68000.0,111812000.0,108387000.0,65967000.0,26121000.0,160000.0
,grossProfit,168288000.0,151985000.0,131471000.0,115903000.0,102503000.0,92808000.0,77608000.0,32000.0,36864000.0,20376000.0,-6003000.0,-5309000.0,-60000.0
,grossProfitRatio,0.427190873760284,0.414831130690162,0.391139553080271,0.38441995217263,0.389110538323419,0.383295062197479,0.357219133188497,0.32,0.247948559283274,0.158244216117984,-0.100110066039624,-0.255093215452623,-0.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,39608000.0,31032000.0,26237000.0,22635000.0,18887000.0,17111000.0,14437000.0,7000.0,9814000.0,8890000.0,6335000.0,6431000.0,105000.0
,GeneralAndAdministrativeExpenses,-26421000.0,-31097000.0,-23404000.0,-21316000.0,-15516000.0,-12955000.0,-14344000.0,-6000.0,-10515000.0,-8726000.0,-8543000.0,-5653000.0,-45000.0
,SellingAndMarketingExpenses,68234000.0,63878000.0,58528000.0,55385000.0,47842000.0,40485000.0,37550000.0,19000.0,30047000.0,27965000.0,21589000.0,14356000.0,126000.0
,otherExpenses,32484000.0,28579000.0,26211000.0,26001000.0,21246000.0,18888000.0,17916000.0,8000.0,13918000.0,14267000.0,13111000.0,7093000.0,34000.0
,operatingExpenses,182139000.0,156270000.0,146100000.0,138090000.0,120301000.0,104014000.0,93109000.0,47000.0,73311000.0,70361000.0,54081000.0,36583000.0,346000.0
,costAndExpenses,407792000.0,370663000.0,350752000.0,323688000.0,281227000.0,253338000.0,232757000.0,115000.0,185123000.0,178748000.0,120048000.0,62704000.0,506000.0
,interestExpense,0.0,0.0,0.0,0.0,611000.0,2766000.0,0.0,3000.0,0.0,0.0,0.0,-2263000.0,13000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,33754000.0,32637000.0,30715000.0,27697000.0,24848000.0,23673000.0,23087000.0,22379000.0,20778000.0,19201000.0,9277000.0,3495365000.0,1033688000.0
,EBITDA,19903000.0,28352000.0,16086000.0,5510000.0,7050000.0,12467000.0,7586000.0,22364000.0,-15669000.0,-30784000.0,-50807000.0,3453473000.0,1033282000.0
,EBITDARatio,0.0505227940224551,0.0773845591165408,0.0478574807436563,0.0182752296012285,0.0267624293452885,0.0514884443196273,0.0349173325477777,223.64,-0.105390244558638,-0.239074889525718,-0.847291708358348,165.936623102057,10332.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-13851000.0,-4285000.0,-14629000.0,-22187000.0,-17798000.0,-11206000.0,-15501000.0,-15000.0,-36447000.0,-49985000.0,-60084000.0,-41892000.0,-406000.0
,operatingIncomeRatio,-0.035160087424259,-0.0116955712406313,-0.0435227580379801,-0.0735884789768525,-0.0675627968067297,-0.0462805411924074,-0.0713490076223441,-0.15,-0.245143802631225,-0.388193813440196,-1.00200120072043,-2.01287718623871,-4.06
,totalOtherIncomeExpensesNet,-1619000.0,-1930000.0,-554000.0,-873000.0,-1008000.0,-2914000.0,-292000.0,0.0,-6755000.0,-852000.0,1750000.0,0.0,0.0
,incomeBeforeTax,-15470000.0,-6215000.0,-15183000.0,-23060000.0,-18806000.0,-14120000.0,-20503000.0,-18000.0,-43202000.0,-50837000.0,-58334000.0,-39629000.0,-408000.0
,incomeBeforeTaxRatio,-0.0392698398998835,-0.0169633547865865,-0.0451709642006051,-0.0764839917612214,-0.0713892547897156,-0.0583152990930567,-0.0943725374673197,-0.18,-0.29057816998036,-0.394810621063504,-0.972817023547462,-1.90414184124544,-4.08
,incomeTaxExpense,-145000.0,1102000.0,1077000.0,1253000.0,-245000.0,1033000.0,899000.0,0.0,265000.0,374000.0,62000.0,0.0,0.0
,netIncome,-13992000.0,-4771000.0,-15342000.0,-23946000.0,-18561000.0,-15153000.0,-21402000.0,-18000.0,-43467000.0,-51211000.0,-58396000.0,-39629000.0,-408000.0
,netIncomeRatio,-0.0355180090419631,-0.0130220701024625,-0.0456440053194813,-0.0794226221471902,-0.070459212918851,-0.0625815670791139,-0.0985105129432559,-0.18,-0.292360569291614,-0.397715182156365,-0.973850977253019,-1.90414184124544,-4.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.210336430053215,-0.0717206337752924,-0.230630468115811,-0.359971137368089,-0.279020474429512,-0.227789302787048,-0.321728150085686,-0.000270587174167944,-0.93223,-1.22506,-1.85821,-1.59685,-0.00016
,EPSDiluted,-0.212463556851312,-0.0739460632362058,-0.242048466489966,-0.388103727714749,-0.30302683993992,-0.247387840397048,-0.349408998889832,-0.000270587174167944,-0.93223,-1.22506,-1.85821,-1.59685,-0.00016
,weightedAverageShsOut,66522000.0,66522000.0,66522000.0,66522000.0,66522000.0,66522000.0,66522000.0,66522000.0,46627000.0,41803000.0,31426000.0,24817000.0,2566852000.0
,weightedAverageShsOutDil,65856000.0,64520000.0,63384000.0,61700000.0,61252000.0,61252000.0,61252000.0,66522000.0,46627000.0,41803000.0,31426000.0,24817000.0,2566852000.0
