date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,579000000.0,510000000.0,439000000.0,323000000.0,496000000.0,393000000.0,387000000.0,324000000.0,557000000.0,282000000.0,324000000.0,334000000.0,226000000.0,528000000.0,309000000.0,-362000000.0,51000000.0,-32000000.0,-1205000000.0,-972000000.0,-174000000.0,181000000.0,105000000.0,294000000.0,284000000.0,74900000.0,131000000.0,99100000.0,155400000.0,128100000.0,107100000.0,94200000.0
,depreciationAndAmortization,481000000.0,490000000.0,425000000.0,247000000.0,247000000.0,237000000.0,190000000.0,134000000.0,180000000.0,176000000.0,172000000.0,194000000.0,216000000.0,229000000.0,230000000.0,282000000.0,308000000.0,326000000.0,375000000.0,499000000.0,495000000.0,522000000.0,533000000.0,540000000.0,495900000.0,256300000.0,218300000.0,191700000.0,142400000.0,128400000.0,102000000.0,61800000.0
,deferredIncomeTax,33000000.0,-35000000.0,35000000.0,247000000.0,16000000.0,25000000.0,-83000000.0,50000000.0,-101000000.0,83000000.0,52000000.0,-81000000.0,23000000.0,-486000000.0,-110000000.0,-35000000.0,12000000.0,6000000.0,-31000000.0,482000000.0,11000000.0,86000000.0,113000000.0,92900000.0,91700000.0,-3200000.0,-23300000.0,45500000.0,39400000.0,-12500000.0,-3000000.0,9400000.0
,stockBasedCompensation,32000000.0,29000000.0,27000000.0,23000000.0,20000000.0,27000000.0,22000000.0,21000000.0,18000000.0,18000000.0,20000000.0,18000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,519000000.0,-63000000.0,342000000.0,-121000000.0,-196000000.0,-557000000.0,438000000.0,28000000.0,-86000000.0,46000000.0,-45000000.0,-68000000.0,234000000.0,45000000.0,204000000.0,-361000000.0,177000000.0,332000000.0,-162000000.0,-736000000.0,1225000000.0,969000000.0,-639900000.0,-531500000.0,-800500000.0,307300000.0,78800000.0,-122700000.0,-221000000.0,141000000.0,185500000.0,-61800000.0
,accountsReceivables,-186000000.0,60000000.0,-493000000.0,-132000000.0,29000000.0,34000000.0,45000000.0,-51000000.0,-113000000.0,0.0,0.0,0.0,-110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-2000000.0,61000000.0,-201000000.0,-65000000.0,-85000000.0,60000000.0,-62000000.0,-45000000.0,21000000.0,-119000000.0,-119000000.0,50000000.0,-23000000.0,-19000000.0,-66000000.0,-28000000.0,-37000000.0,37000000.0,20000000.0,377000000.0,-26000000.0,28000000.0,-24000000.0,-69800000.0,20300000.0,-55100000.0,-37800000.0,5200000.0,-108400000.0,26800000.0,28500000.0,7700000.0
,accountsPayables,121000000.0,-87000000.0,209000000.0,253000000.0,163000000.0,59000000.0,219000000.0,246000000.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,622000000.0,103000000.0,166000000.0,-176000000.0,-55000000.0,141000000.0,698000000.0,260000000.0,232000000.0,318000000.0,272000000.0,317000000.0,385000000.0,151000000.0,106000000.0,-98000000.0,263000000.0,86000000.0,-246000000.0,-84000000.0,652000000.0,-573000000.0,-1542000000.0,-902100000.0,-370600000.0,429900000.0,122600000.0,43800000.0,166500000.0,387500000.0,246500000.0,61000000.0
,otherNonCashItems,34000000.0,-26000000.0,44000000.0,48000000.0,44000000.0,66000000.0,129000000.0,46000000.0,48000000.0,77000000.0,42000000.0,43000000.0,110000000.0,124000000.0,-117000000.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-143900000.0,-21200000.0,6800000.0,-18700000.0,0.0,-12400000.0,21900000.0,-100000.0,0.0
,netCashProvidedByOperatingActivites,1315000000.0,1163000000.0,571000000.0,760000000.0,930000000.0,956000000.0,912000000.0,885000000.0,621000000.0,379000000.0,590000000.0,756000000.0,422000000.0,509000000.0,355000000.0,-122000000.0,404000000.0,434000000.0,415000000.0,310000000.0,270000000.0,827000000.0,672000000.0,402100000.0,911200000.0,164600000.0,6800000.0,352500000.0,213000000.0,175600000.0,118500000.0,117200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156000000.0,-191000000.0,-192000000.0,-138000000.0,-135000000.0,-115000000.0,-168000000.0,-262000000.0,-329000000.0,-518000000.0,-514800000.0,-631200000.0,-433500000.0,-439800000.0,-271300000.0,-150600000.0,-92200000.0,-128000000.0,-88600000.0
,acquisitionsNet,0.0,-11000000.0,-3912000000.0,0.0,0.0,-1174000000.0,-711000000.0,-6000000.0,-78000000.0,4000000.0,7000000.0,-22000000.0,0.0,7000000.0,7000000.0,627000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
