date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-31_FY,2000-12-30_FY,2000-01-01_FY,1999-01-02_FY,1997-12-27_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY
,revenue,1134644000.0,1060902000.0,1189248000.0,1047265000.0,1006083000.0,918499000.0,790500000.0,718200000.0,648700000.0,581939000.0,517600000.0,436900000.0,429000000.0,423100000.0,365200000.0,327742000.0,259000000.0,200000000.0,133800000.0,114300000.0,123180000.0,123200000.0,134300000.0,126300000.0,88500000.0,57500000.0,24500000.0,7300000.0
,costOfRevenue,209111000.0,187503000.0,200710000.0,179404000.0,180190000.0,159682000.0,140800000.0,127400000.0,115800000.0,101692000.0,95500000.0,89800000.0,88900000.0,87900000.0,79800000.0,78016000.0,57700000.0,44400000.0,33400000.0,32800000.0,32158000.0,36300000.0,30100000.0,30100000.0,21200000.0,12600000.0,5400000.0,0.0
,grossProfit,925533000.0,873399000.0,988538000.0,867861000.0,825893000.0,758817000.0,649700000.0,590800000.0,532900000.0,480247000.0,422100000.0,347100000.0,340100000.0,335200000.0,285400000.0,249726000.0,201300000.0,155600000.0,100400000.0,81500000.0,91022000.0,86900000.0,104200000.0,96200000.0,67300000.0,44900000.0,19100000.0,0.0
,grossProfitRatio,0.815703427683044,0.823260772437039,0.831229482832849,0.828692833237051,0.820899468532914,0.82614896695587,0.821884882985452,0.82261208576998,0.821489132110375,0.825253162273022,0.815494590417311,0.794460975051499,0.792773892773893,0.792247695580241,0.781489594742607,0.761959101976555,0.777220077220077,0.778,0.750373692077728,0.713035870516185,0.738934892027927,0.705357142857143,0.775874906924795,0.761678543151227,0.76045197740113,0.780869565217391,0.779591836734694,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,10259000.0,8842000.0,8952000.0,0.0,6420000.0,5100000.0,5100000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,2339000.0,0.0,1400000.0,1000000.0,1100000.0,1410000.0,1400000.0,1400000.0,1400000.0,1200000.0,800000.0,300000.0,0.0
,GeneralAndAdministrativeExpenses,261186000.0,716950000.0,791343000.0,726405000.0,234194000.0,610735000.0,528400000.0,468900000.0,430100000.0,402991000.0,353900000.0,296300000.0,292100000.0,264600000.0,222800000.0,189024000.0,156700000.0,123100000.0,86600000.0,76200000.0,79971000.0,80000000.0,88800000.0,79600000.0,55600000.0,36200000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
