date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-26_FY,2008-12-31_FY,2008-04-15_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,622305000.0,463192000.0,410452000.0,269077000.0,165564000.0,115829000.0,83200000.0,64428000.0,58370000.0,47759000.0,28448000.0,25912000.0,92000.0,18946000.0,3720000.0,24625000.0,23640000.0,21266000.0,19652000.0,11906000.0,11831000.0,12243000.0,13106000.0,37700000.0,32400000.0,39600000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92000.0,0.0,3720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,211730000.0,157078000.0,151612000.0,97612000.0,60744000.0,44653000.0,33872000.0,28160000.0,20115000.0,17780000.0,12211000.0,11154000.0,0.0,8986000.0,0.0,10479000.0,9231000.0,7612000.0,6850000.0,5041000.0,4448000.0,5448000.0,10848000.0,12400000.0,11600000.0,9200000.0
,SellingAndMarketingExpenses,5891000.0,6402000.0,6151000.0,4436000.0,3981000.0,2305000.0,1208000.0,1088000.0,858000.0,1287000.0,786000.0,664000.0,781000.0,781000.0,713000.0,713000.0,693000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400000.0,300000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617000.0,1087000.0,2030000.0,2038000.0,0.0,1905000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,580000000.0,343000000.0,295000000.0,178000000.0,117000000.0,87000000.0,66000000.0,51000000.0,40000000.0,40000000.0,34000000.0,0.0,781000.0,44000000.0,44000000.0,50000000.0,43000000.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781000.0,0.0,713000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,56515000.0,78806000.0,55712000.0,22503000.0,13530000.0,12057000.0,7704000.0,5356000.0,7149000.0,9596000.0,12666000.0,20254000.0,-25404000.0,25404000.0,-31166000.0,31166000.0,27003000.0,16571000.0,7817000.0,7657000.0,8910000.0,16191000.0,28446000.0,25600000.0,22900000.0,12800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,17072000.0,17245000.0,13594000.0,6144000.0,2039000.0,1350000.0,2198000.0,1948000.0,1358000.0,1203000.0,991000.0,1017000.0,967000.0,817000.0,812000.0,812000.0,532000.0,344000.0,446000.0,510000.0,840000.0,1219000.0,3040000.0,7000000.0,4600000.0,-300000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708000.0,0.0,6538000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5652173913043,0.0,1.75752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741000.0,0.0,5726000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
