date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-182814000.0,-108897000.0,-101252000.0,-65782000.0,-55144000.0,-43019000.0,-45189000.0,-30108000.0,-39081000.0,-56948000.0,-33853183.0,-13451535.0,-24731570.0,-29055524.0,-43617853.0,-26098768.0,-21104121.0,-12700000.0,-16928671.0,-4985976.0,-11577842.0,-5300000.0,-4800000.0,-10600000.0,-7700000.0,-8600000.0,-6900000.0
,depreciationAndAmortization,748000.0,724000.0,770000.0,704000.0,483000.0,180000.0,177000.0,304000.0,628000.0,886000.0,2267369.0,1612514.0,1625878.0,1369713.0,821195.0,864567.0,969449.0,1101000.0,1246618.0,1049435.0,669214.0,500000.0,500000.0,600000.0,500000.0,600000.0,600000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,14794000.0,17719000.0,9396000.0,12621000.0,8487000.0,9705000.0,10177000.0,4368000.0,4167000.0,4772000.0,6301856.0,5524883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,146136000.0,27135000.0,-5680000.0,37928000.0,11090000.0,-30119000.0,4791000.0,2111000.0,-1805000.0,-33037950.0,-14172202.0,15852451.0,-5670352.0,28531983.0,-34663225.0,48680275.0,1682020.0,-4702850.0,-6362289.0,8783369.0,-1262230.0,1100000.0,3000000.0,-7900000.0,16100000.0,300000.0,-300000.0
,accountsReceivables,13903000.0,0.0,0.0,0.0,0.0,0.0,0.0,2447000.0,1269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-7039000.0,1649000.0,-1649000.0,500000.0,1112000.0,-929000.0,-683000.0,0.0,263000.0,635000.0,5383187.0,-6281263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,17355000.0,11741000.0,4487000.0,3842000.0,-10524000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,218146000.0,72010000.0,44875000.0,50555000.0,12627000.0,1537000.0,31656000.0,26865000.0,24754000.0,26559000.0,59596950.0,73769152.0,57916701.0,63587053.0,35055070.0,69718295.0,21038020.0,19356000.0,24058850.0,30421139.0,21637770.0,22900000.0,21800000.0,18800000.0,26700000.0,10600000.0,10300000.0
,otherNonCashItems,2428000.0,1278000.0,885000.0,876000.0,558000.0,439000.0,439000.0,439000.0,439000.0,4000000.0,0.0,0.0,5860654.0,5691028.0,3353056.0,0.0,0.0,1000.0,0.0,0.0,0.0,100000.0,0.0,200000.0,100000.0,-100000.0,100000.0
,netCashProvidedByOperatingActivites,-137216000.0,-89584000.0,-92565000.0,-41143000.0,-53438000.0,-13116000.0,-38551000.0,-26530000.0,-37397000.0,-32251000.0,-28554221.0,-16218470.0,-20873820.0,-24997799.0,-15211315.0,-23346157.0,-18151335.0,-11196000.0,-16364055.0,-10158486.0,-3177640.0,-4900000.0,-4200000.0,-10300000.0,-6800000.0,-7700000.0,-6500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-514000.0,-343000.0,-366000.0,-328000.0,-5277000.0,-5122000.0,-106000.0,-30000.0,-113000.0,-55000.0,-324764.0,-603692.0,-1212274.0,0.0,-1534686.0,-497284.0,-275919.0,-52000.0,-407880.0,-2604379.0,-2723296.0,-1000000.0,-400000.0,-1100000.0,-300000.0,-200000.0,-400000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-49818000.0,-3018000.0,-62614000.0,-107787000.0,-14106000.0,-53830000.0,-73875000.0,-23974000.0,-16153000.0,-45500000.0,-55908779.0,-54103222.0,-124459834.0,-62907146.0,-42870522.0,-29695358.0,-18879234.0,-11574000.0,-8085173.0,-26433622.0,-10807925.0,-60100000.0,-13600000.0,-12200000.0,-37000000.0,-11400000.0,-13400000.0
,salesMaturitiesOfInvestments,43476000.0,81295000.0,67748000.0,43461000.0,42652000.0,42410000.0,34000000.0,20330000.0,40833000.0,56873000.0,56454611.0,42437498.0,137066027.0,51217617.0,31916000.0,18729368.0,16398629.0,20121000.0,19822089.0,49485497.0,15096509.0,13300000.0,19800000.0,23500000.0,10100000.0,14300000.0,5200000.0
,otherInvestingActivites,0.0,0.0,0.0,-1740000.0,66000.0,-1462000.0,1000.0,157000.0,317000.0,0.0,0.0,-625000.0,0.0,0.0,0.0,-50784.0,-80443.0,-82000.0,-128599.0,-65438.0,-101714.0,100000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-6856000.0,77934000.0,4768000.0,-66382000.0,23339000.0,-18004000.0,-39980000.0,-3467000.0,24884000.0,11318000.0,221068.0,-12894416.0,11393919.0,-15033356.0,-12489208.0,-11514058.0,-2836967.0,8413000.0,11200437.0,20382058.0,1463574.0,-47700000.0,5800000.0,10200000.0,-27200000.0,2700000.0,-8600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
