date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-245378000.0,17161000.0,-21489000.0,-12481000.0,-50681000.0,-39127000.0,-23096000.0
,depreciationAndAmortization,10852000.0,11983000.0,13054000.0,11022000.0,18940000.0,32679000.0,31425000.0
,deferredIncomeTax,-8248000.0,1904000.0,-1755000.0,-4851000.0,-4838000.0,-10444000.0,-9315000.0
,stockBasedCompensation,15079000.0,19891000.0,20702000.0,16025000.0,53722000.0,14129000.0,2382000.0
,changeInWorkingCapital,25734000.0,22663000.0,-18336000.0,-17444000.0,8956000.0,-1389000.0,-4234000.0
,accountsReceivables,53732000.0,24926000.0,-13432000.0,-29734000.0,-11256000.0,-18540000.0,-10710000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-26620000.0,-665000.0,-18012000.0,13590000.0,13879000.0,13102000.0,6930000.0
,otherWorkingCapital,-2308000.0,-8409000.0,-1169000.0,-49000.0,5991000.0,-25000.0,2358000.0
,otherNonCashItems,-316000.0,-209000.0,0.0,107000.0,4185000.0,2826000.0,1506000.0
,netCashProvidedByOperatingActivites,7872000.0,74221000.0,-4584000.0,-10336000.0,31147000.0,-1015000.0,630000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-2482000.0,0.0,0.0,-922000.0,-874000.0,-286000.0,-897000.0
,purchasesOfInvestments,-8850000.0,-10000000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-4857000.0,-7981000.0,-24145000.0,-17364000.0,-8121000.0,-6224000.0,-3726000.0
,netCashUsedForInvestingActivites,-16189000.0,-17981000.0,-24145000.0,-18286000.0,-8995000.0,-6510000.0,-4623000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,-40000000.0,-8168000.0,0.0
,commonStockIssued,0.0,0.0,161000.0,0.0,207840000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,-158000.0,0.0,0.0,0.0
,otherFinancingActivites,-180000.0,-99000.0,0.0,-7058000.0,19804000.0,27139000.0,1039000.0
,netCashUsedProvidedByFinancingActivities,-180000.0,-99000.0,161000.0,-7216000.0,187644000.0,18971000.0,1039000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1275000.0,94000.0,-24000.0,-1259000.0,-54000.0,-32000.0,105000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-9772000.0,56235000.0,-28592000.0,-37097000.0,209742000.0,11414000.0,-2849000.0
,cashAtEndOfPeriod,210771000.0,220543000.0,164308000.0,190201000.0,227298000.0,17556000.0,6142000.0
,cashAtBeginningOfPeriod,220543000.0,164308000.0,192900000.0,227298000.0,17556000.0,6142000.0,8991000.0
,operatingCashFlow,7872000.0,74221000.0,-4584000.0,-10336000.0,31147000.0,-1015000.0,630000.0
,capitalExpenditure,-5501000.0,-8017000.0,-24779000.0,-17364000.0,-8121000.0,-6224000.0,-3726000.0
,freeCashFlow,2371000.0,66204000.0,-29363000.0,-27700000.0,23026000.0,-7239000.0,-3096000.0
