date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-300353000.0,-85774000.0,31818000.0,-195863000.0,-316353000.0,-977185000.0,-406505000.0,-7278000.0,0.0,-2575000.0,0.0
,depreciationAndAmortization,495232000.0,659948000.0,745499000.0,806548000.0,866549000.0,1007164000.0,156726000.0,9438000.0,0.0,1624000.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
,stockBasedCompensation,13101000.0,13314000.0,16751000.0,10728000.0,14500000.0,31861000.0,43391000.0,1170000.0,0.0,182000.0,0.0
,changeInWorkingCapital,-53015000.0,-39587000.0,10094000.0,-70343000.0,-82094000.0,-288445000.0,74781000.0,1592000.0,-9455000.0,784000.0,0.0
,accountsReceivables,-18367000.0,-34096000.0,-21394000.0,-52626000.0,-62356000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-16719000.0,1688000.0,10742000.0,-3323000.0,-999000.0,-16279000.0,77516000.0,3020000.0,0.0,0.0,0.0
,otherWorkingCapital,-17929000.0,9240000.0,1702000.0,-13764000.0,-43899000.0,-195458000.0,6143000.0,39000.0,-49572000.0,724000.0,0.0
,otherNonCashItems,-22585000.0,0.0,0.0,0.0,15300000.0,92884000.0,131479000.0,817000.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-107603000.0,493914000.0,793267000.0,800528000.0,867013000.0,502887000.0,-7133000.0,6068000.0,0.0,920000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1716000.0,-841000.0,-1191000.0,-2259000.0,-1911000.0,-11890000.0,0.0,0.0,0.0,-17528000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,-756000000.0,-879000000.0,0.0,-0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,-12130000.0,0.0,-0.0,0.0,0.0
,salesMaturitiesOfInvestments,9837000.0,46966000.0,400000.0,0.0,392000.0,159752000.0,52328000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2063000.0,8795000.0,15851000.0,56253000.0,5417000.0,22156000.0,-58693000.0,553000.0,768000.0,0.0,0.0
,netCashUsedForInvestingActivites,613218000.0,151119000.0,-274106000.0,890193000.0,932595000.0,-2554456000.0,-2385333000.0,-124901000.0,768000.0,-17528000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2356289000.0,-2451387000.0,-1069492000.0,-3937612000.0,-1968504000.0,-7174306000.0,-969683000.0,-122000.0,-0.0,-11159000.0,0.0
,commonStockIssued,1014215000.0,0.0,0.0,702765000.0,0.0,1595045000.0,676388000.0,34935000.0,0.0,21766000.0,0.0
,commonStockRepurchased,-301740000.0,-52480000.0,-2666000.0,-4652000.0,-2227000.0,-323816000.0,-800308000.0,0.0,-768000.0,0.0,0.0
,dividendsPaid,-665241000.0,-606679000.0,-608615000.0,-580508000.0,-235494000.0,-920264000.0,-165044000.0,-8396000.0,-0.0,-1449000.0,0.0
,otherFinancingActivites,-196100000.0,-25351000.0,-9474000.0,-19477000.0,-2436000.0,-141083000.0,-93399000.0,-4801000.0,768000.0,-7878000.0,0.0
,netCashUsedProvidedByFinancingActivities,-525398000.0,-655406000.0,-756595000.0,-1503372000.0,-2147216000.0,2415555000.0,2272331000.0,118433000.0,0.0,19756000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-19783000.0,-10373000.0,-237434000.0,187349000.0,-347608000.0,363986000.0,-120135000.0,-400000.0,768000.0,0.0,0.0
,cashAtEndOfPeriod,33880000.0,53663000.0,64036000.0,256452000.0,69103000.0,416711000.0,36738000.0,2748000.0,768000.0,3148000.0,0.0
,cashAtBeginningOfPeriod,53663000.0,64036000.0,301470000.0,69103000.0,416711000.0,52725000.0,156873000.0,3148000.0,0.0,0.0,0.0
,operatingCashFlow,-107603000.0,493914000.0,793267000.0,800528000.0,867013000.0,502887000.0,-7133000.0,6068000.0,0.0,920000.0,0.0
,capitalExpenditure,642620000.0,-3702000.0,-269444000.0,878544000.0,947266000.0,-1931055000.0,-1478185000.0,-125400000.0,0.0,-17528000.0,0.0
,freeCashFlow,-147276000.0,470782000.0,770382000.0,781701000.0,846533000.0,456310000.0,-16888000.0,6014000.0,0.0,-16608000.0,0.0
