date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-6790000.0,-1190000.0,-1957000.0,-3003000.0,4813000.0,1562000.0,3602000.0,2676000.0,-8042000.0,-16242000.0,-7425000.0,-8436000.0,-212394000.0,-4753000.0,22379000.0,29473000.0,51094000.0,25355000.0,15142000.0,21916000.0,49835000.0,54600000.0,14400000.0,11000000.0,6000000.0,7200000.0,4000000.0
,depreciationAndAmortization,2741000.0,3281000.0,3293000.0,3481000.0,3161000.0,2640000.0,2863000.0,3666000.0,5478000.0,12216000.0,15707000.0,19474000.0,212150000.0,17949000.0,7144000.0,5744000.0,3224000.0,3603000.0,2589000.0,3233000.0,2758000.0,3400000.0,1600000.0,2100000.0,1900000.0,1600000.0,900000.0
,deferredIncomeTax,-369000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,308000.0,8248000.0,-4892000.0,-639000.0,-287000.0,-1252000.0,-272000.0,-3048000.0,2450000.0,-1337000.0,8500000.0,2500000.0,-1500000.0,1200000.0,-2200000.0,0.0
,stockBasedCompensation,9713000.0,7631000.0,6804000.0,5861000.0,5088000.0,5092000.0,5359000.0,4159000.0,4983000.0,6220000.0,9553000.0,11100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,7863000.0,893000.0,-91000.0,1732000.0,2816000.0,1655000.0,-2598000.0,3011000.0,7218000.0,-2615000.0,4009000.0,4550000.0,-10146000.0,18152000.0,-11838000.0,-13050000.0,8882000.0,673000.0,6567000.0,-113593000.0,57121000.0,95100000.0,1800000.0,19100000.0,8500000.0,9500000.0,-3300000.0
,accountsReceivables,4773000.0,-1916000.0,-107000.0,5728000.0,168000.0,945000.0,704000.0,-767000.0,5281000.0,-562000.0,11029000.0,16820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-1580000.0,2345000.0,-431000.0,363000.0,1702000.0,4131000.0,-3333000.0,587000.0,3535000.0,2395000.0,-6505000.0,1642000.0,2110000.0,1488000.0,-1680000.0,-3217000.0,-1003000.0,-1550000.0,-4868000.0,-717000.0,468000.0,-1100000.0,1900000.0,-1200000.0,0.0,-1000000.0,-2300000.0
,accountsPayables,2067000.0,-1197000.0,927000.0,-3893000.0,-575000.0,-2180000.0,1142000.0,121000.0,-3965000.0,-1216000.0,903000.0,7130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,62217000.0,69554000.0,52617000.0,51071000.0,52102000.0,38352000.0,39592000.0,42301000.0,49102000.0,60010000.0,72073000.0,68013000.0,92359000.0,136260000.0,169760000.0,145745000.0,106463000.0,60887000.0,76556000.0,107328000.0,220921000.0,163800000.0,68700000.0,66900000.0,47800000.0,39300000.0,29800000.0
,otherNonCashItems,542000.0,337000.0,601000.0,363000.0,610000.0,847000.0,1214000.0,747000.0,1295000.0,-44000.0,531000.0,496000.0,15236000.0,27534000.0,13228000.0,0.0,21000.0,0.0,0.0,0.0,0.0,-100000.0,0.0,100000.0,-100000.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,14571000.0,10472000.0,8691000.0,8503000.0,16515000.0,12224000.0,10379000.0,13250000.0,10205000.0,-598000.0,22333000.0,26597000.0,16370000.0,55490000.0,30274000.0,25162000.0,27393000.0,34492000.0,34275000.0,25498000.0,33023000.0,18300000.0,15100000.0,18600000.0,11300000.0,4100000.0,-400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-973000.0,-5638000.0,-1181000.0,-838000.0,-2103000.0,-2297000.0,-1315000.0,-1118000.0,-1094000.0,-2317000.0,-3463000.0,-4527000.0,-8185000.0,-3395000.0,-6941000.0,-9620000.0,-1759000.0,-3158000.0,-1924000.0,-4507000.0,-3403000.0,-5200000.0,-2300000.0,-2200000.0,-800000.0,-3100000.0,-1700000.0
,acquisitionsNet,-13944000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8000000.0,0.0,0.0,-1000000.0,-206000000.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-111507000.0,-73500000.0,-36232000.0,-49807000.0,-55535000.0,-41038000.0,-73078000.0,-70699000.0,-78153000.0,-73002000.0,-95510000.0,-86144000.0,-48081000.0,-63482000.0,-108885000.0,-105142000.0,-129899000.0,-191882000.0,-146269000.0,-194020000.0,-154992000.0,-131400000.0,-60000000.0,-77100000.0,-32200000.0,-28300000.0,-21000000.0
,salesMaturitiesOfInvestments,102344000.0,83880000.0,31282000.0,49034000.0,54968000.0,35954000.0,72302000.0,64123000.0,80617000.0,79982000.0,73032000.0,55461000.0,89438000.0,271974000.0,91080000.0,78117000.0,163702000.0,146903000.0,157978000.0,162930000.0,120038000.0,48700000.0,60600000.0,49300000.0,20600000.0,18200000.0,12000000.0
,otherInvestingActivites,17000.0,-518000.0,-104000.0,-445000.0,98000.0,455000.0,-556000.0,0.0,0.0,-3000000.0,0.0,-2200000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,34376000.0,29300000.0,1300000.0,-200000.0,-2400000.0,2900000.0,-2300000.0
,netCashUsedForInvestingActivites,-24012000.0,4275000.0,-6235000.0,-2056000.0,-3057000.0,-6926000.0,-2647000.0,-9894000.0,1451000.0,-6598000.0,-25893000.0,-37410000.0,32329000.0,-875000.0,-24746000.0,-38095000.0,25467000.0,-50390000.0,9838000.0,-35449000.0,-3924000.0,-58600000.0,-400000.0,-30000000.0,-14800000.0,-10200000.0,-13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
