date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,5354000000.0,1989900000.0,2332400000.0,2330200000.0,2109000000.0,2013300000.0,4623700000.0,5691400000.0,5872700000.0,6794300000.0,4682200000.0,2342000000.0,3609100000.0,2275200000.0,1921700000.0,1739500000.0,1206700000.0,857700000.0,598600000.0,330400000.0,430100000.0,361400000.0,493800000.0,438900000.0,503200000.0,460700000.0,388900000.0,355900000.0,310700000.0,317400000.0,309900000.0,350500000.0,393300000.0,363200000.0,266800000.0,326400000.0
,costOfRevenue,5102000000.0,1414200000.0,1522800000.0,1828500000.0,1719700000.0,1776800000.0,4172300000.0,4542100000.0,4700600000.0,4105700000.0,3158700000.0,2033100000.0,2449400000.0,1813200000.0,1507700000.0,1350500000.0,1056800000.0,835000000.0,582700000.0,401800000.0,354600000.0,296500000.0,377700000.0,335600000.0,375300000.0,339600000.0,285500000.0,239300000.0,227000000.0,239300000.0,249900000.0,224900000.0,279000000.0,329200000.0,283700000.0,273000000.0
,grossProfit,252000000.0,575700000.0,809600000.0,501700000.0,389300000.0,236500000.0,451400000.0,1149300000.0,1172100000.0,2688600000.0,1523500000.0,308900000.0,1159700000.0,462000000.0,414000000.0,389000000.0,149900000.0,22700000.0,15900000.0,-71400000.0,75500000.0,64900000.0,116100000.0,103300000.0,127900000.0,121100000.0,103400000.0,116600000.0,83700000.0,78100000.0,60000000.0,125600000.0,114300000.0,34000000.0,-16900000.0,53400000.0
,grossProfitRatio,0.0470676129996264,0.289311020654304,0.347110272680501,0.215303407432838,0.184589853010906,0.117468832265435,0.0976274412267232,0.201936254700074,0.199584518194357,0.395714054427976,0.325381231045235,0.131895815542272,0.321326646532376,0.203059071729958,0.215434250923661,0.223627479160678,0.124223087760007,0.0264661303486067,0.0265619779485466,-0.216101694915254,0.175540571960009,0.179579413392363,0.235115431348724,0.235361130097972,0.254173290937997,0.262860863902757,0.265878117768064,0.327620118010677,0.269391696169939,0.246061751732829,0.193610842207164,0.358345221112696,0.290617848970252,0.0936123348017621,-0.0633433283358321,0.163602941176471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,244000000.0,119400000.0,116800000.0,105800000.0,117800000.0,110000000.0,208700000.0,231600000.0,282500000.0,274400000.0,238000000.0,120700000.0,188600000.0,114200000.0,64000000.0,47900000.0,37600000.0,25100000.0,23800000.0,21000000.0,18700000.0,16100000.0,18700000.0,17100000.0,16700000.0,15100000.0,15900000.0,15200000.0,16600000.0,19700000.0,15200000.0,17900000.0,22000000.0,18900000.0,17300000.0,14900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,57000000.0,2200000.0,17200000.0,3200000.0,400000.0,-2600000.0,26800000.0,900000.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
