date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,6290000000.0,6498000000.0,6515000000.0,6572000000.0,6309000000.0,6172000000.0,6288000000.0,5703000000.0,5612000000.0,5532000000.0
,costOfRevenue,2760000000.0,2822000000.0,2805000000.0,2765000000.0,2607000000.0,2539000000.0,2620000000.0,2398000000.0,2278000000.0,2237000000.0
,grossProfit,3530000000.0,3676000000.0,3710000000.0,3807000000.0,3702000000.0,3633000000.0,3668000000.0,3305000000.0,3334000000.0,3295000000.0
,grossProfitRatio,0.56120826709062,0.565712526931364,0.569455103607061,0.579275715155204,0.58678078934855,0.588626053143227,0.583333333333333,0.579519551113449,0.59408410548824,0.595625451916124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1872000000.0,1929000000.0,1958000000.0,1862000000.0,1851000000.0,1915000000.0,1917000000.0,1815000000.0,1778000000.0,1888000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14000000.0,-169000000.0,-5000000.0,-17000000.0,8000000.0,206000000.0,-100000000.0,-9000000.0,-118000000.0,0.0
,operatingExpenses,2736000000.0,2685000000.0,2633000000.0,2502000000.0,2454000000.0,2489000000.0,2490000000.0,2325000000.0,2298000000.0,2417000000.0
,costAndExpenses,5496000000.0,5507000000.0,5438000000.0,5267000000.0,5061000000.0,5028000000.0,5110000000.0,4723000000.0,4576000000.0,4654000000.0
,interestExpense,371000000.0,397000000.0,394000000.0,374000000.0,333000000.0,311000000.0,300000000.0,309000000.0,413000000.0,477000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,864000000.0,756000000.0,675000000.0,640000000.0,603000000.0,574000000.0,573000000.0,510000000.0,520000000.0,529000000.0
,EBITDA,1658000000.0,1747000000.0,1752000000.0,1945000000.0,1851000000.0,1718000000.0,1751000000.0,1490000000.0,1556000000.0,1407000000.0
,EBITDARatio,0.263593004769475,0.268851954447522,0.268917881811205,0.295952525867316,0.293390394674275,0.278353856124433,0.278466921119593,0.261266000350693,0.277263007840342,0.254338394793926
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,794000000.0,991000000.0,1077000000.0,1305000000.0,1248000000.0,1144000000.0,1178000000.0,980000000.0,1036000000.0,878000000.0
,operatingIncomeRatio,0.126232114467409,0.152508464142813,0.165310821181888,0.198569689592209,0.197812648597242,0.185353208036293,0.18734096692112,0.171839382780992,0.184604419101924,0.158712942877802
,totalOtherIncomeExpensesNet,-351000000.0,-1263000000.0,-1573000000.0,-107000000.0,-103000000.0,124000000.0,-260000000.0,-153000000.0,-219000000.0,-303000000.0
,incomeBeforeTax,74000000.0,-663000000.0,-882000000.0,828000000.0,816000000.0,961000000.0,621000000.0,520000000.0,408000000.0,104000000.0
,incomeBeforeTaxRatio,0.0117647058823529,-0.102031394275162,-0.135379892555641,0.125989044430919,0.129339039467427,0.155703175631886,0.0987595419847328,0.0911800806593021,0.0727013542409123,0.0187997107736804
,incomeTaxExpense,67000000.0,-260000000.0,-182000000.0,388000000.0,309000000.0,383000000.0,236000000.0,91000000.0,140000000.0,22000000.0
,netIncome,-6000000.0,-415000000.0,-712000000.0,429000000.0,502000000.0,570000000.0,384000000.0,740000000.0,273000000.0,84000000.0
,netIncomeRatio,-0.00095389507154213,-0.0638658048630348,-0.10928626247122,0.0652769324406573,0.0795688698684419,0.0923525599481529,0.0610687022900763,0.129756268630545,0.0486457590876693,0.0151843817787419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.0168666364780111,-1.17,-2.0,1.20264096592086,1.4,1.55,1.01,1.97,0.754585833707392,0.238318708494403
,EPSDiluted,-0.0168666364780111,-1.17,-2.0,1.19814854044017,1.39,1.54,1.0,1.94,0.745268397411747,0.234963750715611
,weightedAverageShsOut,355731862.0,355731862.0,355601564.0,356714940.0,358830080.0,366996788.0,379333037.0,375797629.0,361787868.0,352469181.0
,weightedAverageShsOutDil,355731862.0,355731862.0,355601564.0,358052433.0,362167129.0,370957804.0,384371452.0,380927966.0,366310984.0,357501954.0
