date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,1904998000.0,2218132000.0,2047579000.0,1596450000.0,1349983000.0,1200247000.0
,costOfRevenue,0.0,1275988000.0,1155834000.0,1020183000.0,849975000.0,816268000.0
,grossProfit,0.0,942144000.0,891745000.0,576267000.0,500008000.0,383979000.0
,grossProfitRatio,0.0,0.424746588570924,0.435511889895335,0.360967772244668,0.370380960352834,0.319916650489441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1572524000.0,1921706000.0,1744549000.0,1354003000.0,1107637000.0,1120779000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,15290000.0,80954000.0,127293000.0,73927000.0,15279000.0,-460000.0
,operatingExpenses,1736290000.0,2052850000.0,1842282000.0,0.0,0.0,0.0
,costAndExpenses,1736290000.0,2052850000.0,1842282000.0,1470589000.0,1197844000.0,1211024000.0
,interestExpense,37728000.0,0.0,58400000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,141193000.0,131144000.0,97733000.0,95815000.0,72197000.0,71774000.0
,EBITDA,309901000.0,296426000.0,303030000.0,221676000.0,224336000.0,60997000.0
,EBITDARatio,0.162677861079119,0.133637673501847,0.147994289841808,0.138855585831063,0.166176907412908,0.0508203728065973
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,168708000.0,165282000.0,205297000.0,125861000.0,152139000.0,-10777000.0
,operatingIncomeRatio,0.0885607228983967,0.0745140505614634,0.100263286544744,0.0788380469165962,0.112696974702644,-0.00897898515888813
,totalOtherIncomeExpensesNet,15290000.0,80954000.0,127293000.0,73927000.0,15279000.0,-460000.0
,incomeBeforeTax,146270000.0,214148000.0,282385000.0,202574000.0,171205000.0,-9370000.0
,incomeBeforeTaxRatio,0.0767822328422392,0.0965442994375448,0.137911650783682,0.126890287826114,0.126820115512566,-0.00780672644880595
,incomeTaxExpense,36993000.0,52436000.0,90487000.0,57478000.0,3993000.0,-6644000.0
,netIncome,80060000.0,117305000.0,106732000.0,144492000.0,168401000.0,-2803000.0
,netIncomeRatio,0.0420262908412502,0.052884589375204,0.0521259497191561,0.0905083153246265,0.124743052319918,-0.00233535263991495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.450347069875235,0.59,0.65,1.08,0.41,-0.018675
,EPSDiluted,0.450347069875235,0.58,0.64,0.85,0.39,-0.018675
,weightedAverageShsOut,177774000.0,177774000.0,157256000.0,133413000.0,145942443.0,150091007.0
,weightedAverageShsOutDil,177774000.0,185016000.0,163810000.0,138398000.0,157335619.0,225158363.0
