Date,2017-12-29,2017-12,2016-12-30,2016-12,2016-01-01,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,796965000.0,797000000.0,623541000.0,624000000.0,532214000.0,532000000.0,495829000.0,496000000.0,357812000.0,358000000.0,348524000.0,339853000.0
Revenue Growth,-0.0000439146800501882,0.278183792244616,-0.000735576923076923,0.172460701898109,0.000402255639097744,0.0729505535174425,-0.000344758064516129,0.386202810414408,-0.000525139664804469,0.0271889453810928,0.0255139722173999,0.0
Cost of Revenue,419394000.0,419000000.0,335472000.0,335000000.0,281842000.0,282000000.0,263994000.0,264000000.0,191268000.0,191000000.0,180824000.0,167058000.0
Gross Profit,377571000.0,378000000.0,288069000.0,288000000.0,250372000.0,250000000.0,231835000.0,232000000.0,166544000.0,167000000.0,167700000.0,172795000.0
R&D Expenses,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
SG&A Expense,348353000.0,348000000.0,253137000.0,253000000.0,218269000.0,218000000.0,207193000.0,202000000.0,152001000.0,152000000.0,139156000.0,138234000.0
Operating Expenses,348353000.0,348000000.0,253137000.0,253000000.0,218269000.0,218000000.0,207193000.0,202000000.0,152001000.0,152000000.0,139156000.0,138234000.0
Operating Income,29218000.0,29000000.0,34932000.0,35000000.0,32103000.0,32000000.0,24642000.0,30000000.0,14543000.0,15000000.0,28544000.0,34561000.0
Interest Expense,7391000.0,000000.0,0.0,000000.0,0.0,000000.0,0.0,1000000.0,0.0,0000000.0,0.0,0.0
Earnings before Tax,21827000.0,22000000.0,29156000.0,29000000.0,30097000.0,30000000.0,23207000.0,23000000.0,14374000.0,14000000.0,28440000.0,34381000.0
Income Tax Expense,-2110000.0,-2000000.0,10984000.0,11000000.0,10556000.0,11000000.0,9511000.0,10000000.0,6020000.0,6000000.0,11156000.0,13579000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,20414000.0,20000000.0,17653000.0,18000000.0,20009000.0,20000000.0,13524000.0,14000000.0,8048000.0,8000000.0,17284000.0,20802000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,20414000.0,20000000.0,17653000.0,18000000.0,20009000.0,20000000.0,13524000.0,14000000.0,8048000.0,8000000.0,17284000.0,20802000.0
EPS,1.51,1.51,1.74,1.74,2.11,2.11,1.47,1.47,0.89,0.89,1.86,2.24
EPS Diluted,1.48,1.48,1.71,1.71,2.05,2.05,1.45,1.45,0.88,0.88,1.85,2.22
Weighted Average Shs Out,13539000.0,14000000.0,10153000.0,10000000.0,9505000.0,10000000.0,9333000.0,9000000.0,9279000.0,9000000.0,9285000.0,9278000.0
Weighted Average Shs Out (Dil),13757000.0,14000000.0,10346000.0,10000000.0,9745000.0,10000000.0,9462000.0,9000000.0,9374000.0,9000000.0,9324000.0,9360000.0
Dividend per Share,0.0,,0.0,,0.00513083632632,,0.00369900655253,,0.0,,1.99077649078,0.0
Gross Margin,0.473761081101,0.47427854454203,0.461988866811,0.46153846153846,0.470434825089,0.46992481203008,0.467570472885,0.46774193548387,0.465451130761,0.46648044692737,0.481172028325,0.508440413944
EBITDA Margin,0.0452817877824,0.043914680050188,0.0636894767144,0.0625,0.0682263149786,0.067669172932331,0.0579736159039,0.058467741935484,0.0486456574961,0.047486033519553,0.0892965764194,0.109979903076
EBIT Margin,0.0366615848877,0.02258469259724,0.0560219777048,0.046474358974359,0.0603197210145,0.058270676691729,0.0496985856011,0.050403225806452,0.0406442489352,0.039106145251397,0.0818996683155,0.101693967686
Profit Margin,0.0256146756758,0.025094102885822,0.0283108889391,0.028846153846154,0.0375957791415,0.037593984962406,0.027275532492,0.028225806451613,0.0224922585045,0.022346368715084,0.0495919936647,0.0612088167531
Free Cash Flow margin,0.0306387357036,,0.0292474753064,,0.033988207751,,0.0109513562135,,0.048262774865,,0.0417360067026,0.0678146139654
EBITDA,36088000.0,35000000.0,39713000.0,39000000.0,36311000.0,36000000.0,28745000.0,29000000.0,17406000.0,17000000.0,31122000.0,37377000.0
EBIT,29218000.0,18000000,34932000.0,29000000,32103000.0,31000000,24642000.0,25000000,14543000.0,14000000,28544000.0,34561000.0
Consolidated Income,20414000.0,20000000.0,17653000.0,18000000.0,20009000.0,20000000.0,13524000.0,14000000.0,8048000.0,8000000.0,17284000.0,20802000.0
Earnings Before Tax Margin,0.0273876519044,0.027603513174404,0.0467587536345,0.046474358974359,0.0565505604888,0.056390977443609,0.0468044426607,0.046370967741935,0.0401719338647,0.039106145251397,0.0816012670576,0.10116432693
Net Profit Margin,0.0256146756758,0.025094102885822,0.0283108889391,0.028846153846154,0.0375957791415,0.037593984962406,0.027275532492,0.028225806451613,0.0224922585045,0.022346368715084,0.0495919936647,0.0612088167531
