date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,0.0,0.0,0.0,0.0,0.0,202000.0,210759.0,181800.0,174360.0,126051.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,128000.0,136296.0,102366.0,82958.0,65057.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,74000.0,74463.0,79434.0,91402.0,60994.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.366336633663366,0.353308755497986,0.436930693069307,0.524214269327827,0.483883507469199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,101607000.0,101497000.0,107171000.0,105232000.0,78828000.0,34234000.0,21143442.0,17366538.0,11579340.0,6675872.0
,GeneralAndAdministrativeExpenses,40079000.0,56388000.0,52231000.0,42391000.0,39778000.0,16919000.0,8117664.0,6309750.0,4618627.0,2393583.0
,SellingAndMarketingExpenses,4105000.0,5702000.0,19615000.0,8848000.0,6327000.0,359000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,135293000.0,151700000.0,166200000.0,144984000.0,116029000.0,45622000.0,39000000.0,0.0,0.0,0.0
,costAndExpenses,135293000.0,151700000.0,166200000.0,144984000.0,116029000.0,45750000.0,24846639.0,20134141.0,13678697.0,7386992.0
,interestExpense,724000.0,1409000.0,351000.0,3325000.0,16000.0,146000.0,103239.0,24310.0,25208.0,42599.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,778000.0,1252000.0,1720000.0,422000.0,181000.0,74000.0,515389.0,341176.0,281543.0,170502.0
,EBITDA,-134515000.0,-150448000.0,-164480000.0,-144562000.0,-115848000.0,-45474000.0,-24120491.0,-19611165.0,-13222794.0,-7090439.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,-225.118811881188,-114.445840984252,-107.872194719472,-75.8361665519615,-56.250557314103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-135293000.0,-151700000.0,-166200000.0,-144984000.0,-116029000.0,-45548000.0,-24635880.0,-19952341.0,-13504337.0,-7260941.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,-225.485148514851,-116.891235961454,-109.748850385039,-77.450888965359,-57.6032002919453
,totalOtherIncomeExpensesNet,-23552000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-159569000.0,-153042000.0,-166058000.0,-147693000.0,-114529000.0,-44676000.0,-24011880.0,-19306417.0,-13012005.0,-7241157.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,-221.168316831683,-113.930508305695,-106.195913091309,-74.6272367515485,-57.4462479472594
,incomeTaxExpense,-10000.0,545000.0,15000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-159555000.0,-153587000.0,-166076000.0,-147693000.0,-114531000.0,-44674000.0,-24011880.0,-19306416.0,-13012000.0,-7241157.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,-221.158415841584,-113.930508305695,-106.195907590759,-74.6272080752466,-57.4462479472594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.475,-2.65492009397,-2.87,-2.985,-2.34,-1.04,-0.745,-0.71,-0.53,-0.270275
,EPSDiluted,-1.475,-2.65492009397,-2.87,-2.985,-2.34,-1.04,-0.745,-0.71,-0.53,-0.270275
,weightedAverageShsOut,57849952.0,57849952.0,57849952.0,49514352.0,48909700.0,43044684.0,32172494.0,27209374.0,24653558.0,26791832.0
,weightedAverageShsOutDil,57849952.0,57849952.0,57849952.0,49514352.0,48909700.0,43044684.0,32172494.0,27209374.0,24653558.0,26791832.0
