Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,11564000.0,12099000.0,16910000.0,18721000.0,16379000.0,16096000.0,12257000.0,0.0
Stock-based compensation,10131000.0,1925000.0,1383000.0,1061000.0,200000.0,1298000.0,21000.0,0.0
Operating Cash Flow,-28968000.0,-4553000.0,-19830000.0,3224000.0,-19901000.0,2963000.0,-1488000.0,-200400.0
Capital Expenditure,-452000.0,-760000.0,-2864000.0,-6277000.0,-28084000.0,-11110000.0,-49100000.0,0.0
Acquisitions and disposals,-21749000.0,0.0,0.0,0.0,0.0,0.0,-760000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69211604.0
Investing Cash flow,-22201000.0,-760000.0,-2864000.0,-6277000.0,-28084000.0,-11110000.0,-49860000.0,-61671868.0
Issuance (repayment) of debt,61489000.0,-2066000.0,25938000.0,5729000.0,49848000.0,-1650000.0,62189000.0,0.0
Issuance (buybacks) of shares,-4927000.0,-113000.0,0.0,0.0,0.0,0.0,0.0,58605052.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,55312000.0,-3274000.0,21842000.0,2286000.0,41188000.0,10766000.0,62021000.0,62155152.0
Effect of forex changes on cash,-334000.0,245000.0,1030000.0,-255000.0,1768000.0,-989000.0,70000.0,0.0
Net cash flow / Change in cash,3809000.0,-8342000.0,178000.0,-1022000.0,-5029000.0,1630000.0,10743000.0,282884.0
Free Cash Flow,-29420000.0,-5313000.0,-22694000.0,-3053000.0,-47985000.0,-8147000.0,-50588000.0,-200400.0
Net Cash/Marketcap,-15.77,-5.9157,-1.5203,-3.7409,-2.3527,-0.6409,-0.7953,0.8135
