date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,6216000.0,37520000.0,28667000.0,5876000.0,14929000.0,4896000.0,797000.0,56689000.0,-4251000.0,7542000.0,669000.0,-17151000.0,26779000.0,-31025000.0,-53757000.0,-67518000.0,-89660000.0,140743000.0,-91843000.0,-66913000.0,-11761000.0
,depreciationAndAmortization,83477000.0,80247000.0,81233000.0,75926000.0,75235000.0,70527000.0,69481000.0,64358000.0,62478000.0,59850000.0,56524000.0,59913000.0,63130000.0,67214000.0,60679000.0,70453000.0,69965000.0,70248000.0,45907000.0,16859000.0,338000.0
,deferredIncomeTax,282000.0,12158000.0,11117000.0,24679000.0,9224000.0,7709000.0,3163000.0,-50069000.0,2692000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,23525000.0,18460000.0,17708000.0,13290000.0,10735000.0,11515000.0,9571000.0,8719000.0,8323000.0,7695000.0,6637000.0,8607000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-24140000.0,111004000.0,43438000.0,-28118000.0,77275000.0,-97174000.0,69032000.0,-18936000.0,4069000.0,178465000.0,-3839000.0,-15607000.0,-106328000.0,141354000.0,14316000.0,30328000.0,-12379000.0,228190000.0,-275635000.0,-6042000.0,-4947000.0
,accountsReceivables,-2702000.0,1067000.0,-3204000.0,-4161000.0,-3183000.0,1119000.0,-3938000.0,-6293000.0,1247000.0,-1554000.0,-1603000.0,-138000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-3284000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6137000.0,7495000.0,3143000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,361894000.0,386034000.0,275030000.0,231592000.0,259710000.0,182435000.0,279609000.0,210577000.0,229513000.0,225444000.0,46979000.0,50818000.0,66425000.0,172753000.0,31399000.0,17083000.0,-13245000.0,-866000.0,-229056000.0,46579000.0,52621000.0
,otherNonCashItems,1894000.0,1807000.0,1533000.0,1239000.0,1105000.0,171000.0,1976000.0,6086000.0,6031000.0,7542000.0,-208000.0,13152000.0,19468000.0,10384000.0,10509000.0,0.0,0.0,0.0,0.0,0.0,338000.0
,netCashProvidedByOperatingActivites,140320000.0,148809000.0,133921000.0,111702000.0,107967000.0,83809000.0,73046000.0,81851000.0,79943000.0,75814000.0,71477000.0,56944000.0,54336000.0,48630000.0,5285000.0,-9062000.0,-26425000.0,-27357000.0,-41567000.0,-46786000.0,-16370000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-55952000.0,-46958000.0,-49937000.0,-45801000.0,-45234000.0,-35582000.0,-60032000.0,-49031000.0,-44337000.0,-45856000.0,-52757000.0,-49507000.0,-33510000.0,-30389000.0,-21626000.0,-17342000.0,-10135000.0,-24016000.0,-75214000.0,-118020000.0,-80989000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-732000.0,0.0,-774000.0,0.0,-600000.0,-5386000.0,-1746000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62000.0,750000.0,0.0,1203000.0,0.0,3026000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,111000.0,90000.0,50000.0,141000.0,44000.0,0.0,-246000.0,0.0,0.0,0.0,-1061000.0,4129000.0,-700000.0,60814000.0,0.0,0.0
,netCashUsedForInvestingActivites,-55952000.0,-46958000.0,-49937000.0,-45801000.0,-45234000.0,-35471000.0,-59942000.0,-48981000.0,-44196000.0,-45812000.0,-52227000.0,-49353000.0,-32539000.0,-30864000.0,-19478000.0,-14055000.0,-2701000.0,-25316000.0,-19786000.0,-131652000.0,-80989000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-213215000.0,-9097000.0,-10286000.0,-11201000.0,-23241000.0,-271495000.0,-110186000.0,-11164000.0,-16794000.0,0.0,-19148000.0,-23167000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37156000.0
,commonStockIssued,1382000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147000.0,1103000.0,36906000.0,63723000.0,0.0,40630000.0,0.0,61366000.0,90000.0
,commonStockRepurchased,-4495000.0,0.0,-6564000.0,-1829000.0,-4492000.0,-39394000.0,-58582000.0,0.0,-1265000.0,-2969000.0,0.0,-730000.0,-59273000.0,-59949000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-129412000.0,-112647000.0,-97887000.0,-81657000.0,-68210000.0,-66314000.0,-54216000.0,-35352000.0,-9549000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-10547000.0,-10007000.0,-9437000.0,-3802000.0,-21203000.0,-670000.0,-18208000.0,0.0,-2361000.0,-15540000.0,0.0,0.0,0.0,0.0,0.0,0.0,41116000.0,-24997000.0,1000.0,5618000.0,84117000.0
