date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-16311000.0,30001000.0,-7548000.0,-5722000.0,-972000.0,-1757000.0,-262000.0,-1662000.0,-3032000.0,-649000.0,-1137000.0,-1460000.0,-9733000.0,-12708000.0,12248000.0,-3555000.0,-6568000.0,-20640000.0,8020000.0,-6103000.0,-32540000.0,2297000.0,-15600000.0,2779000.0,-52100000.0,-9900000.0,3700000.0,100000.0,-9300000.0,1500000.0,-2400000.0,-2900000.0
,depreciationAndAmortization,16169000.0,18165000.0,12927000.0,6058000.0,3613000.0,3012000.0,2821000.0,2947000.0,2295000.0,1050000.0,1016000.0,450000.0,1239000.0,1147000.0,93000.0,711000.0,927000.0,13353000.0,1337000.0,4677000.0,8628000.0,12706000.0,12000000.0,8870000.0,12900000.0,4490000.0,3600000.0,2000000.0,2500000.0,900000.0,300000.0,200000.0
,deferredIncomeTax,551000.0,-1193000.0,-7083000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2365000.0,2268000.0,1687000.0,593000.0,226000.0,409000.0,226000.0,160000.0,88000.0,81000.0,53000.0,0.0,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-6304000.0,4764000.0,-8152000.0,-1460000.0,-5238000.0,1559000.0,-567000.0,280000.0,2238000.0,2254000.0,-180000.0,-942000.0,3555000.0,-8848000.0,7349000.0,1439000.0,1097000.0,6590000.0,-9821000.0,-4034000.0,-36516000.0,22107000.0,-13303000.0,2003000.0,-25500000.0,-13000000.0,46700000.0,-2000000.0,-1800000.0,29600000.0,2800000.0,-200000.0
,accountsReceivables,1118000.0,-1446000.0,-1719000.0,-4096000.0,0.0,0.0,-1419000.0,-899000.0,1095000.0,192000.0,274000.0,-300000.0,139000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299000.0,0.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,11000.0,-1581000.0,-2948000.0,-17000.0,297000.0,-615000.0,-93000.0,177000.0,-150000.0,-5000.0,24000.0,0.0,71000.0,-74000.0,0.0,0.0,0.0,0.0,26000.0,-792000.0,206000.0,820000.0,-1300000.0,10758000.0,7100000.0,-5300000.0,-1700000.0,500000.0,-1800000.0,-2800000.0,-2700000.0,100000.0
,accountsPayables,-448000.0,-3174000.0,1595000.0,-254000.0,-1104000.0,1120000.0,-136000.0,-1008000.0,692000.0,377000.0,-456000.0,5300000.0,2545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3099000.0,0.0,-4600000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,8208000.0,17854000.0,11443000.0,17026000.0,4207000.0,-8592000.0,-7314000.0,-7837000.0,-9689000.0,-4315000.0,-320000.0,216000.0,1158000.0,10089000.0,22855000.0,11113000.0,13558000.0,18593000.0,28866000.0,9757000.0,13791000.0,50307000.0,28200000.0,41503000.0,39500000.0,65000000.0,78000000.0,31300000.0,33300000.0,35100000.0,5500000.0,2700000.0
,otherNonCashItems,1530000.0,1462000.0,962000.0,0.0,94000.0,32000.0,440000.0,433000.0,548000.0,0.0,-109000.0,-370000.0,54000.0,7118000.0,170000.0,177000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,-250000.0,100000.0,-100000.0,-100000.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,-1707000.0,-450000.0,-7129000.0,-36000.0,-2012000.0,3355000.0,2706000.0,2025000.0,2809000.0,3353000.0,-939000.0,-7500000.0,-4618000.0,-13313000.0,19883000.0,-1245000.0,-7968000.0,458000.0,2323000.0,10629000.0,-4936000.0,43944000.0,-10700000.0,19752000.0,-15200000.0,-5150000.0,1500000.0,2100000.0,-7900000.0,-6000000.0,-3600000.0,-2900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-857000.0,-1017000.0,-1898000.0,-1400000.0,-436000.0,-1406000.0,-807000.0,-383000.0,-904000.0,-121000.0,-141000.0,-40000.0,-314000.0,-311000.0,-490000.0,-62000.0,-63000.0,-692000.0,-136000.0,-1135000.0,-2763000.0,-4568000.0,-8800000.0,-15835000.0,-18800000.0,-9500000.0,-9500000.0,-5100000.0,-3100000.0,-2000000.0,-500000.0,-400000.0
,acquisitionsNet,-13141000.0,-7000000.0,-67000000.0,-45000000.0,-12000000.0,0.0,-3000000.0,0.0,-10000000.0,-10000000.0,0.0,0.0,0.0,-7000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6080000.0,-7056000.0,-1538000.0,0.0,-1787000.0,-4873000.0,-3859000.0,-3180000.0,-98510000.0,-199748000.0,-150800000.0,-247223000.0,-391600000.0,0.0,-707300000.0,-111700000.0,0.0,-23500000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,77000.0,0.0,0.0,0.0,3375000.0,6460000.0,0.0,1491000.0,2786000.0,6228000.0,2729000.0,5052000.0,123663000.0,175048000.0,161000000.0,253038000.0,419600000.0,0.0,664500000.0,114000000.0,3900000.0,0.0,0.0,0.0
