date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,revenue,1092748000.0,991329000.0,973705000.0,903221000.0,859604000.0,802957000.0,751476000.0,664500000.0,570400000.0,529287000.0,438200000.0,377400000.0,342300000.0,327700000.0,295800000.0,278117000.0,249500000.0,222100000.0,215500000.0,201700000.0,201400000.0,236700000.0,178300000.0,153000000.0,147000000.0,113800000.0,65800000.0,62300000.0,47400000.0,40600000.0,35900000.0,32000000.0
,costOfRevenue,709632000.0,651504000.0,600424000.0,544572000.0,521530000.0,494907000.0,464275000.0,403500000.0,355200000.0,338211000.0,269300000.0,245600000.0,232100000.0,215300000.0,192300000.0,179253000.0,157000000.0,139900000.0,136300000.0,132400000.0,132600000.0,168700000.0,112600000.0,93000000.0,90900000.0,65900000.0,40000000.0,36600000.0,23600000.0,19100000.0,16000000.0,15700000.0
,grossProfit,383116000.0,339825000.0,373281000.0,358649000.0,338074000.0,308050000.0,287201000.0,261000000.0,215200000.0,191076000.0,168900000.0,131800000.0,110200000.0,112500000.0,103500000.0,98864000.0,92500000.0,82200000.0,79200000.0,69300000.0,68800000.0,68000000.0,65700000.0,60000000.0,56100000.0,47900000.0,25800000.0,25700000.0,23800000.0,21500000.0,19900000.0,16300000.0
,grossProfitRatio,0.350598674168244,0.342797396222647,0.3833614903898,0.397077791592534,0.393290398834812,0.383644454186214,0.382182531444783,0.392776523702032,0.377279102384292,0.361006410510744,0.385440438156093,0.349231584525702,0.321939818872334,0.34330180042722,0.349898580121704,0.35547629235178,0.370741482965932,0.370103556956326,0.367517401392111,0.343579573624194,0.341608738828203,0.287283481199831,0.368480089736399,0.392156862745098,0.381632653061225,0.42091388400703,0.39209726443769,0.412520064205457,0.50210970464135,0.529556650246305,0.554317548746518,0.509375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,21000000.0,20100000.0,20000000.0,0.0,16800000.0,15800000.0,13400000.0,10500000.0,0.0,4600000.0,3800000.0,3400000.0,2600000.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,249743000.0,212697000.0,181738000.0,162409000.0,169473000.0,145093000.0,130667000.0,119600000.0,100500000.0,106413000.0,87500000.0,84300000.0,78400000.0,75500000.0,71600000.0,69088000.0,62900000.0,58200000.0,58200000.0,57000000.0,56500000.0,66300000.0,49300000.0,45200000.0,42800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2363000.0,300000.0,300000.0,348000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,249743000.0,233997000.0,202138000.0,182409000.0,169473000.0,161893000.0,146467000.0,133000000.0,111000000.0,106413000.0,92100000.0,88100000.0,81800000.0,78500000.0,76800000.0,69088000.0,62900000.0,58100000.0,56100000.0,57000000.0,56500000.0,66400000.0,49300000.0,45300000.0,42800000.0,37500000.0,20300000.0,18100000.0,17800000.0,15400000.0,13100000.0,12000000.0
,costAndExpenses,959375000.0,885501000.0,802562000.0,726981000.0,691003000.0,656800000.0,610742000.0,536500000.0,466200000.0,444624000.0,361400000.0,333700000.0,313900000.0,293800000.0,269100000.0,248341000.0,219900000.0,198000000.0,192400000.0,189400000.0,189100000.0,235100000.0,161900000.0,138300000.0,133700000.0,103400000.0,60300000.0,54700000.0,41400000.0,34500000.0,29100000.0,27700000.0
