date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,6482000.0,4227000.0,10091000.0,1683000.0,0.0,0.0,0.0,0.0
,costOfRevenue,5133000.0,4055000.0,6850000.0,1207000.0,0.0,0.0,0.0,0.0
,grossProfit,1349000.0,172000.0,3241000.0,476000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.208114779389077,0.0406907972557369,0.321177286691111,0.282828282828283,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,31731000.0,64899000.0,63009000.0,39790000.0,33476000.0,15339000.0,6507000.0,3488000.0
,GeneralAndAdministrativeExpenses,20530000.0,27156000.0,26149000.0,33109000.0,15091000.0,5328000.0,2026000.0,1769000.0
,SellingAndMarketingExpenses,283000.0,671000.0,47997000.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-424000.0,-2484000.0,2676000.0,2070000.0,488000.0,0.0,0.0,0.0
,operatingExpenses,52261000.0,92726000.0,137155000.0,72899000.0,48567000.0,20667000.0,0.0,0.0
,costAndExpenses,57394000.0,96781000.0,144005000.0,74106000.0,48567000.0,20667000.0,8533000.0,5257000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1324000.0,6409000.0,1879000.0,402000.0,120000.0,90000.0,12000.0,11000.0
,EBITDA,-49588000.0,-86145000.0,-132035000.0,-72021000.0,-48447000.0,-20577000.0,-8521000.0,-5246000.0
,EBITDARatio,-7.65010799136069,-20.3797019162527,-13.0844316717867,-42.7932263814617,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-50912000.0,-92554000.0,-133914000.0,-72423000.0,-48567000.0,-20667000.0,-8533000.0,-5257000.0
,operatingIncomeRatio,-7.85436593643937,-21.8959072628342,-13.2706372014667,-43.0320855614973,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-424000.0,-20988000.0,1176000.0,2070000.0,488000.0,0.0,0.0,0.0
,incomeBeforeTax,-51336000.0,-113542000.0,-132738000.0,-70353000.0,-48079000.0,-20563000.0,-8517000.0,-5236000.0
,incomeBeforeTaxRatio,-7.91977784634372,-26.8611308256447,-13.1540977108314,-41.8021390374332,0.0,0.0,0.0,0.0
,incomeTaxExpense,-182000.0,0.0,0.0,-1830000.0,0.0,0.0,0.0,0.0
,netIncome,-51015000.0,-161354000.0,-132738000.0,-68523000.0,-48079000.0,-20563000.0,-8517000.0,-5236000.0
,netIncomeRatio,-7.87025609379821,-38.1722261651289,-13.1540977108314,-40.7147950089127,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.23451499193409,-3.9,-4.03,-2.44,-2.25,-3.79,-0.92,-0.654695
,EPSDiluted,-1.23451499193409,-3.9,-4.03,-2.44,-2.25,-3.79,-0.92,-0.654695
,weightedAverageShsOut,42539293.0,41323921.0,32909762.0,28102386.0,21415733.0,6107042.0,9261917.0,10655346.0
,weightedAverageShsOutDil,42539293.0,41323921.0,32909762.0,28102386.0,21415733.0,6107042.0,9261917.0,10655346.0
