date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,8735435000.0,10192818000.0,11454807000.0,9700296000.0,7223975000.0,7877449000.0,8726057000.0,8530000000.0,8608000000.0,9157000000.0,7382000000.0,4959000000.0,8465000000.0,8184000000.0,6569000000.0,4447680000.0,1598925000.0,1074527000.0
,costOfRevenue,7099923000.0,8452440000.0,8483328000.0,7002978000.0,5384390000.0,6477272000.0,6925169000.0,6600000000.0,6871000000.0,7094000000.0,5588000000.0,4110000000.0,6128000000.0,5295000000.0,4293000000.0,2470844000.0,965004000.0,671720000.0
,grossProfit,1635512000.0,1740378000.0,2971479000.0,2697318000.0,1839585000.0,1400177000.0,1800888000.0,1930000000.0,1737000000.0,2063000000.0,1794000000.0,849000000.0,2337000000.0,2890000000.0,2276000000.0,1976836000.0,633921000.0,402807000.0
,grossProfitRatio,0.187227310374355,0.170745519050767,0.259408910163218,0.278065535319747,0.254649967642468,0.177744978101413,0.206380499233503,0.226260257913247,0.201789033457249,0.225292126242219,0.243023570848009,0.171203871748336,0.276077968103957,0.353128054740958,0.346475871517735,0.444464529822289,0.396467001266476,0.374869128463035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,572052000.0,763102000.0,769361000.0,733638000.0,635926000.0,720248000.0,767535000.0,792000000.0,756000000.0,720000000.0,597000000.0,469000000.0,603000000.0,777000000.0,592000000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,14647000.0,9517000.0,-10625000.0,-71751000.0,-21000000.0,16000000.0,7000000.0,-7000000.0,-8000000.0,-3000000.0,-24000000.0,7000000.0,0.0,0.0,0.0
,operatingExpenses,556039000.0,875812000.0,863108000.0,840487000.0,697867000.0,760838000.0,744727000.0,820297000.0,821062000.0,793558000.0,662813000.0,525208000.0,679523000.0,801933000.0,631022000.0,584675000.0,119750000.0,138025000.0
,costAndExpenses,7655962000.0,9328252000.0,9346436000.0,8243512000.0,6082257000.0,7238110000.0,7669896000.0,7421000000.0,7692000000.0,7892000000.0,6328000000.0,4663000000.0,6789000000.0,6598000000.0,4932000000.0,3055519000.0,1084754000.0,809745000.0
,interestExpense,46644000.0,-145974000.0,-284068000.0,-89464000.0,-21607000.0,-367524000.0,-814132000.0,-150000000.0,-450000000.0,-288000000.0,142000000.0,146000000.0,-767000000.0,-384000000.0,-343000000.0,0.0,0.0,39980000.0
