Date,2018-12-31,2017-12-31,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2014-03-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,7593715.0,13368165.0,13651987.0,15019276.0,8403579.0,314246.0,113094.0
SG&A Expense,7000444.0,7277951.0,7371885.0,5786209.0,5556400.0,1357863.0,829670.0
Operating Expenses,14594159.0,20646116.0,20646116.0,21023872.0,20805485.0,13959979.0,942764.0
Operating Income,-14594159.0,-20646116.0,-20646116.0,-21023872.0,-20805485.0,-13959979.0,-942764.0
Interest Expense,339158.0,-339158.0,-339158.0,0.0,0.0,0.0,13273.0
Earnings before Tax,-9985295.0,-15027518.0,-16799053.0,-16998638.0,-22192520.0,-5280842.0,-9802471.0
Income Tax Expense,-536000.0,-1947760.0,-1908003.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income,-9449295.0,-13079758.0,-14891050.0,-16998638.0,-22192520.0,-5280842.0,-9802471.0
Preferred Dividends,8451851.0,0.0,0.0,0.0,0.0,0.0,
Net Income Com,-17901146.0,-13079758.0,-14891050.0,-16998638.0,-22192520.0,-5280842.0,-9802471.0
EPS,-97.3,-2.04,-142.8,-352.8,-571.201,-229.6,
EPS Diluted,-97.3,-2.41,-168.7,-352.8,-571.201,-229.6,
Weighted Average Shs Out,,7286304.0,,,,,
Weighted Average Shs Out (Dil),183879.0,7292327.0,104090.0,48322.0,38848.0,22889.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0,
EBITDA,-9627350.0,-16771060.0,-16771060.0,-16977113.0,-22176165.0,-5266576.0,
EBIT,-9646137.0,-20646116.0,-20646116.0,-16799053.0,-16998638.0,-22192520.0,-9789198.0
Consolidated Income,-9449295.0,-14891050.0,-14891050.0,-16998638.0,-22192520.0,-5280842.0,
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
