date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,11628830000.0,12506109000.0,11876674000.0,9736909000.0,8584031000.0,7192633000.0,6740064000.0,5062528000.0,4122930000.0,3269862000.0,2469881000.0,2047942000.0,1937301000.0,1126825000.0,789381000.0,547392000.0,424756000.0,327973997.0,287125301.0,250462000.0,226304000.0,178000000.0,31000000.0
,costOfRevenue,7035559000.0,7654315000.0,7301817000.0,5937286000.0,5232328000.0,4359104000.0,4088151000.0,2987126000.0,2398790000.0,1877869000.0,1376401000.0,1120129000.0,1080632000.0,621076000.0,431832000.0,289788000.0,227140195.0,174237836.0,154573805.0,132520000.0,119313000.0,94000000.0,16000000.0
,grossProfit,4593271000.0,4851794000.0,4574857000.0,3799623000.0,3351703000.0,2833529000.0,2651913000.0,2075402000.0,1724140000.0,1391993000.0,1093480000.0,927813000.0,856669000.0,505749000.0,357549000.0,257604000.0,197615805.0,153736161.0,132551496.0,117942000.0,106991000.0,85000000.0,15000000.0
,grossProfitRatio,0.394989951697634,0.387953919160628,0.38519681520264,0.390228870373545,0.390457932875592,0.393948780648199,0.393455166004358,0.409953683219135,0.418183185259027,0.425703898207325,0.442725783145018,0.453046521825325,0.442197159863129,0.448826570230515,0.452948576162842,0.470602420203437,0.465245470340619,0.468744968827513,0.46165035104308,0.470897780900895,0.472775558540724,0.47752808988764,0.483870967741935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3266065000.0,3580300000.0,3352731000.0,1131214000.0,986380000.0,828333000.0,762888000.0,597052000.0,495591000.0,685365000.0,544221000.0,477779000.0,619690000.0,365605000.0,268560000.0,196088000.0,155836915.0,122230885.0,106693426.0,39638000.0,0.0,72000000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,784485000.0,683812000.0,602897000.0,577341000.0,431947000.0,375835000.0,287626000.0,212718000.0,181919000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24621000.0,21889000.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,-454000.0,1851000.0,-2504000.0,-1643000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
