date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,63375000.0,158350000.0,166186000.0,59415000.0,135601000.0,121380000.0,118370000.0,270527000.0,95249000.0,64715000.0,53278000.0,39001000.0,86979000.0,101337000.0,73845000.0,60517000.0,33401000.0,33015000.0,27151000.0,19121000.0,35665000.0,28600000.0,34500000.0,40400000.0,32600000.0,27500000.0,20300000.0,4400000.0,-34900000.0,15900000.0,16800000.0,12400000.0
,depreciationAndAmortization,87656000.0,99059000.0,94238000.0,90150000.0,80154000.0,78242000.0,81395000.0,65052000.0,57360000.0,58904000.0,52770000.0,51487000.0,52403000.0,50607000.0,42226000.0,34858000.0,34177000.0,34571000.0,33626000.0,37045000.0,35871000.0,30600000.0,28400000.0,28100000.0,26600000.0,26800000.0,23700000.0,23100000.0,23700000.0,23200000.0,22000000.0,18200000.0
,deferredIncomeTax,-5867000.0,0.0,0.0,4152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707000.0,2763000.0,0.0,0.0,0.0,-15941000.0,6510000.0,5863000.0,3700000.0,-2500000.0,-1200000.0,600000.0,3500000.0,-500000.0,2000000.0,-5700000.0,1900000.0,2100000.0,1500000.0
,stockBasedCompensation,10300000.0,13306000.0,12158000.0,12279000.0,11493000.0,9258000.0,7603000.0,18128000.0,8819000.0,8319000.0,7655000.0,4208000.0,5841000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-74549000.0,-26771000.0,-4674000.0,146351000.0,-52429000.0,35732000.0,46428000.0,-141767000.0,86329000.0,164972000.0,-46048000.0,-74959000.0,111304000.0,10893000.0,45346000.0,9311000.0,-8124000.0,13063000.0,33627000.0,-41571000.0,11302000.0,-3700000.0,-6200000.0,3600000.0,14200000.0,7000000.0,1300000.0,-6500000.0,-9500000.0,11600000.0,2200000.0,-900000.0
,accountsReceivables,107381000.0,29212000.0,-10960000.0,-50082000.0,-23057000.0,14027000.0,-21367000.0,-23764000.0,-4160000.0,-24707000.0,-35891000.0,18650000.0,26329000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,2147000.0,11482000.0,-12369000.0,-173000.0,1989000.0,-1190000.0,-10092000.0,2079000.0,5404000.0,-12384000.0,-24006000.0,53523000.0,-2725000.0,-41775000.0,-24658000.0,-22978000.0,-6891000.0,-4668000.0,9843000.0,-3629000.0,-7631000.0,2000000.0,-3800000.0,3200000.0,-10000000.0,-6100000.0,-1000000.0,1600000.0,7700000.0,7500000.0,300000.0,1700000.0
,accountsPayables,-9968000.0,-22546000.0,12489000.0,12018000.0,11778000.0,-2936000.0,8123000.0,2384000.0,-5493000.0,615000.0,12466000.0,4149000.0,-44475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,346966000.0,421515000.0,448286000.0,452960000.0,306609000.0,359038000.0,323306000.0,276878000.0,418645000.0,332316000.0,167344000.0,213392000.0,288351000.0,177047000.0,166154000.0,120808000.0,111497000.0,119621000.0,106558000.0,72931000.0,114502000.0,103200000.0,106900000.0,113100000.0,109500000.0,95300000.0,88300000.0,87000000.0,93500000.0,103000000.0,91400000.0,89200000.0
,otherNonCashItems,5373000.0,2713000.0,2909000.0,-801000.0,1345000.0,2575000.0,5664000.0,1662000.0,719000.0,-649000.0,-1121000.0,-307000.0,-4637000.0,9107000.0,7929000.0,8499000.0,4000000.0,1620000.0,5950000.0,-13700000.0,0.0,-7400000.0,5000000.0,0.0,-100000.0,-2900000.0,-2500000.0,0.0,100000.0,0.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,215462000.0,248301000.0,237199000.0,203920000.0,217646000.0,209895000.0,186898000.0,10090000.0,136377000.0,121024000.0,65760000.0,143483000.0,111808000.0,120318000.0,114321000.0,72432000.0,54181000.0,60069000.0,54411000.0,66900000.0,51857000.0,62800000.0,76000000.0,71600000.0,45800000.0,47300000.0,37700000.0,19600000.0,43000000.0,35800000.0,32800000.0,33100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,449000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50197000.0,-41712000.0,-26097000.0,-28509000.0,-18397000.0,-19367000.0,-22365000.0,-26575000.0,-27222000.0,-34600000.0,-33400000.0,-33900000.0,-35800000.0,-31800000.0,-22200000.0,-16200000.0,-19100000.0,-21600000.0,-18200000.0
,acquisitionsNet,0.0,-6000000.0,-430000000.0,-9000000.0,-129000000.0,-52000000.0,-1000000.0,232000000.0,-297000000.0,19000000.0,0.0,0.0,5000000.0,-3000000.0,-148000000.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0,-2600000.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,3100000.0,0.0,0.0,0.0
