Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,10978000.0,11259000.0,10636000.0,9602000.0,9262000.0
Revenue Growth,-0.025,0.0586,0.1077,0.0367,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0
Gross Profit,10978000.0,11259000.0,10636000.0,9602000.0,9262000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,8150000.0,8283000.0,7616000.0,6771000.0,6251000.0
Operating Expenses,10811000.0,10641000.0,9497000.0,8953000.0,8299000.0
Operating Income,167000.0,618000.0,1139000.0,649000.0,963000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,167000.0,618000.0,1139000.0,649000.0,963000.0
Income Tax Expense,32000.0,407000.0,285000.0,136000.0,303000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,135000.0,211000.0,854000.0,513000.0,660000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,135000.0,211000.0,854000.0,513000.0,660000.0
EPS,0.07,0.11,0.45,0.27,0.38
EPS Diluted,0.07,0.11,0.45,0.27,0.38
Weighted Average Shs Out,1943253.0,1935453.0,1941688.0,1941688.0,
Weighted Average Shs Out (Dil),1943253.0,1935453.0,1941688.0,1941688.0,
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.056,0.097,0.149,0.115,0.155
EBIT Margin,0.0152,0.0549,0.1071,0.0676,0.104
Profit Margin,0.012,0.019,0.08,0.053,0.071
Free Cash Flow margin,0.1786,-0.0745,0.2526,-0.0116,-0.0479
EBITDA,612000.0,1091000.0,1583000.0,1102000.0,1437000.0
EBIT,167000.0,618000.0,1139000.0,649000.0,963000.0
Consolidated Income,135000.0,211000.0,854000.0,513000.0,660000.0
Earnings Before Tax Margin,0.0152,0.0549,0.1071,0.0676,0.104
Net Profit Margin,0.0123,0.0187,0.0803,0.0534,0.0713
