date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,593385000.0,511305000.0,480171000.0,406623000.0,438958000.0,394792000.0,233820000.0,98786000.0,5630000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,593385000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,81537000.0,80544000.0,88544000.0,71714000.0,58910000.0,46125000.0,33498000.0,24704000.0,7922000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,501663000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,583200000.0,462000000.0,411000000.0,357000000.0,382000000.0,245000000.0,160000000.0,0.0,0.0
,costAndExpenses,591172000.0,470309000.0,441177000.0,412515000.0,382555000.0,244502000.0,159568000.0,43325000.0,10237000.0
,interestExpense,7972000.0,8523000.0,20015000.0,13210000.0,321000.0,0.0,0.0,16000.0,829000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,8101000.0,10436000.0,27070000.0,7742000.0,8976000.0,1350000.0,777000.0,150000.0,0.0
,EBITDA,18286000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0308164176714949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,10185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.0171642356985768,0.080179149431357,0.0812085694471345,-0.0144900804922496,0.128492930986564,0.380681472775537,0.317560516636729,0.561425708096289,-0.818294849023091
,totalOtherIncomeExpensesNet,13966000.0,13997000.0,15186000.0,15163000.0,16323000.0,9595000.0,6055000.0,2901000.0,4000.0
,incomeBeforeTax,2213000.0,40996000.0,38994000.0,-5892000.0,56403000.0,150290000.0,74252000.0,55461000.0,-4607000.0
,incomeBeforeTaxRatio,0.0037294505253756,0.080179149431357,0.0812085694471345,-0.0144900804922496,0.128492930986564,0.380681472775537,0.317560516636729,0.561425708096289,-0.818294849023091
,incomeTaxExpense,-7113000.0,12360000.0,11839000.0,-4773000.0,22538000.0,57778000.0,27155000.0,21248000.0,859000.0
,netIncome,9326000.0,28636000.0,27155000.0,-1119000.0,33865000.0,92512000.0,47097000.0,34213000.0,-5466000.0
,netIncomeRatio,0.0157166089469737,0.0560057108770695,0.0565527697424459,-0.00275193483890483,0.0771486110288456,0.23433098948307,0.201424172440339,0.3463345008402,-0.970870337477797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.33,0.980217985199516,1.05,-0.04,1.14284572669346,3.08,1.92,1.18,-0.189222
,EPSDiluted,0.33,0.979578510997561,1.04,-0.04,1.14276173233973,3.05,1.82,1.18,-0.189222
,weightedAverageShsOut,27739839.0,29213910.0,25941253.0,26798465.0,29632171.0,30056491.0,24568876.0,28886776.0,28886776.0
,weightedAverageShsOutDil,27739839.0,29232981.0,26095874.0,26798465.0,29634349.0,30326468.0,25816590.0,28886776.0,28886776.0
