date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,4540029000.0,5158557000.0,4845872000.0,4300170000.0,3840087000.0,3974295000.0,4021964000.0,3594136000.0,3334213000.0,2989914000.0,2470952000.0,2098355000.0,2531135000.0,2136850000.0,1819290000.0,1434457000.0,1232318000.0,1091622000.0,1040542000.0,1019289000.0,1024660000.0,924797000.0,927474000.0,847800000.0,868700000.0,837500000.0,808000000.0,732200000.0,769600000.0,715100000.0,660700000.0,587800000.0,520500000.0,620100000.0,568500000.0,502800000.0
,costOfRevenue,2996515000.0,3370897000.0,3186310000.0,2851431000.0,2575220000.0,2549280000.0,2597017000.0,2323642000.0,2154132000.0,1955779000.0,1646892000.0,1435953000.0,1730086000.0,1444514000.0,1251920000.0,988508000.0,863827000.0,785441000.0,754571000.0,777919000.0,750366000.0,696011000.0,711020000.0,655900000.0,662700000.0,638900000.0,612100000.0,574400000.0,575500000.0,538300000.0,489300000.0,436300000.0,382200000.0,458800000.0,430600000.0,367800000.0
,grossProfit,1543514000.0,1787660000.0,1659562000.0,1448739000.0,1264867000.0,1425015000.0,1424947000.0,1270494000.0,1180081000.0,1034135000.0,824060000.0,662402000.0,801049000.0,692336000.0,567370000.0,445949000.0,368491000.0,306181000.0,285971000.0,241370000.0,274294000.0,228786000.0,216454000.0,191900000.0,206000000.0,198600000.0,195900000.0,157800000.0,194100000.0,176800000.0,171400000.0,151500000.0,138300000.0,161300000.0,137900000.0,135000000.0
,grossProfitRatio,0.339978885597427,0.346542647488435,0.342469219162207,0.336902727101487,0.329384985288094,0.358557932916404,0.354291336272528,0.353490797231936,0.353930897636114,0.345874496724655,0.333498991481826,0.315676803972636,0.3164781807371,0.323998408872874,0.31186341924597,0.310883491104997,0.299022654866682,0.280482621273664,0.274828887252989,0.236802320048583,0.2676926980657,0.247390508403466,0.233380127097902,0.226350554376032,0.237135950270519,0.237134328358209,0.242450495049505,0.215514886642994,0.25220893970894,0.247238148510698,0.259421825336764,0.257740728138823,0.265706051873199,0.260119335591034,0.242568161829376,0.268496420047733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,515630000.0,610280000.0,584022000.0,533645000.0,462970000.0,448592000.0,462637000.0,398177000.0,380532000.0,349321000.0,296482000.0,254143000.0,322552000.0,263472000.0,219454000.0,171577000.0,135494000.0,115186000.0,104816000.0,98655000.0,95147000.0,79351000.0,82089000.0,67100000.0,76100000.0,74800000.0,79200000.0,121800000.0,77700000.0,74000000.0,69600000.0,66100000.0,63600000.0,71300000.0,68700000.0,61400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,140487000.0,-19151000.0,-5615000.0,-20336000.0,-14490000.0,-9541000.0,-13826000.0,-16712000.0,-7925000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
