date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-11-19_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,11998900000.0,11598500000.0,11286800000.0,11046500000.0,10731300000.0,10509700000.0,10353800000.0,10515400000.0,10278000000.0,10193200000.0,0.0,10091000000.0,9982300000.0,10519900000.0,10535300000.0,10437200000.0,10464900000.0,9991600000.0,9613000000.0,9394800000.0,9432300000.0,9329600000.0,3938000000.0,3553200000.0,2291900000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,898300000.0,885900000.0,844400000.0,832100000.0,835100000.0,820900000.0,790400000.0,786800000.0,808000000.0,776300000.0,0.0,793300000.0,772600000.0,722400000.0,680500000.0,753900000.0,739600000.0,779800000.0,0.0,0.0,0.0,0.0,479300000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879200000.0,855400000.0,0.0,0.0,853300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,10617000000.0,10971000000.0,9883000000.0,9699000000.0,9493000000.0,9983000000.0,9149000000.0,9266000000.0,9945000000.0,8873000000.0,8873000000.0,8799000000.0,9158000000.0,9523000000.0,10070000000.0,9565000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,10616800000.0,10970700000.0,9882800000.0,9698800000.0,9493000000.0,9982500000.0,9148600000.0,9265900000.0,10020800000.0,8861900000.0,0.0,8798700000.0,9158300000.0,9522700000.0,10069900000.0,9727600000.0,10724400000.0,10426800000.0,9002100000.0,8569700000.0,8566700000.0,9495100000.0,3535200000.0,3172900000.0,2065700000.0
,interestExpense,177400000.0,167300000.0,159900000.0,166000000.0,152800000.0,167500000.0,149400000.0,145400000.0,143300000.0,141800000.0,0.0,125400000.0,156700000.0,183100000.0,191800000.0,208000000.0,207100000.0,187200000.0,162400000.0,169600000.0,181800000.0,137800000.0,70000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,110100000.0,101400000.0,103400000.0,101700000.0,99500000.0,87900000.0,84800000.0,84300000.0,81100000.0,75400000.0,75000000.0,74500000.0,68800000.0,66200000.0,8000000.0,15100000.0,15800000.0,37500000.0,42100000.0,75000000.0,67300000.0,120900000.0,55000000.0,12600000.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.115185558676212,0.0541276889252921,0.12439309636035,0.122002444213099,0.115391425083634,0.0501631825837084,0.116401707585621,0.118825722273998,0.0250243237984044,0.130606678962446,0.0,0.128064612030522,0.0825461066086974,0.0947917755872204,0.0441752963845358,0.0679875828766336,-0.0247971791417023,-0.0435565875335282,0.0635493602413399,0.0878251798867459,0.0917697698334446,-0.0177392385525639,0.102285424073134,0.107030282562197,0.0986954055587067
,totalOtherIncomeExpensesNet,221200000.0,198200000.0,197700000.0,205600000.0,211500000.0,219000000.0,230200000.0,227900000.0,249100000.0,241600000.0,0.0,257200000.0,275900000.0,274100000.0,264300000.0,440000000.0,437400000.0,391300000.0,389200000.0,354300000.0,329500000.0,339600000.0,182600000.0,129700000.0,34700000.0
,incomeBeforeTax,1382100000.0,627800000.0,1404000000.0,1347700000.0,1238300000.0,527200000.0,1205200000.0,1249500000.0,257200000.0,1331300000.0,0.0,1292300000.0,824000000.0,997200000.0,465400000.0,709600000.0,-259500000.0,-435200000.0,610900000.0,825100000.0,865600000.0,-165500000.0,402800000.0,380300000.0,226200000.0
,incomeBeforeTaxRatio,0.115185558676212,0.0541276889252921,0.12439309636035,0.122002444213099,0.115391425083634,0.0501631825837084,0.116401707585621,0.118825722273998,0.0250243237984044,0.130606678962446,0.0,0.128064612030522,0.0825461066086974,0.0947917755872204,0.0441752963845358,0.0679875828766336,-0.0247971791417023,-0.0435565875335282,0.0635493602413399,0.0878251798867459,0.0917697698334446,-0.0177392385525639,0.102285424073134,0.107030282562197,0.0986954055587067
,incomeTaxExpense,281800000.0,104400000.0,409800000.0,416300000.0,371200000.0,113800000.0,347100000.0,355100000.0,21800000.0,445200000.0,0.0,439700000.0,270800000.0,324800000.0,61800000.0,196000000.0,-67300000.0,-170600000.0,202600000.0,243000000.0,301400000.0,17400000.0,148800000.0,133000000.0,80600000.0
,netIncome,1100300000.0,523400000.0,994200000.0,931400000.0,867100000.0,413400000.0,858100000.0,894400000.0,235400000.0,886100000.0,0.0,852600000.0,553200000.0,679300000.0,411000000.0,513600000.0,-253000000.0,-386400000.0,401200000.0,579200000.0,564200000.0,-182900000.0,254000000.0,247300000.0,145600000.0
,netIncomeRatio,0.0917000725066464,0.0451265249816787,0.0880851968671368,0.084316299280315,0.0808010213114907,0.0393350904402599,0.0828777840020089,0.0850562032828043,0.0229032885775443,0.0869305026880666,0.0,0.0844911307105341,0.0554180900193342,0.0645728571564368,0.0390117035110533,0.0492086000076649,-0.0241760551940296,-0.0386724848873053,0.0417351503172787,0.0616511261548942,0.0598157395333058,-0.0196042702795404,0.0644997460639919,0.0695992344928515,0.0635280771412365
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.25,2.38342440801457,4.39,3.96,3.51,1.57,3.24,3.18,0.778439668280204,2.72,0.0,2.573761,1.62,1.92,1.27,1.74,-0.86,-1.4,1.66,2.4,2.34,-0.77,1.87,1.88,1.59921209807467
,EPSDiluted,5.24,2.37800999545661,4.37,3.95,3.5,1.57,3.23,3.17,0.775436388851372,2.71,0.0,2.567019,1.619626,1.91,1.23,1.64,-0.86,-1.4,1.65,2.38,2.33,-0.77,1.82,1.84,0.988547366443958
