date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,717699000.0,901238000.0,897737000.0,755231000.0,662112000.0,825341000.0,839743000.0,747718000.0,857916000.0,832022000.0,597779000.0,458569000.0,763489000.0,696786000.0,918751000.0,754481000.0,380445000.0,287579000.0,298678000.0,271226000.0,244963000.0
,costOfRevenue,643623000.0,796101000.0,768885000.0,662666000.0,574882000.0,714519000.0,732055000.0,667989000.0,741378000.0,716430000.0,522982000.0,448912000.0,689284000.0,620145000.0,768913000.0,620031000.0,309696000.0,237884000.0,249181000.0,229593000.0,208083000.0
,grossProfit,74076000.0,105137000.0,128852000.0,92565000.0,87230000.0,110822000.0,107688000.0,79729000.0,116538000.0,115592000.0,74797000.0,9657000.0,74205000.0,76641000.0,149838000.0,134450000.0,70749000.0,49695000.0,49497000.0,41633000.0,36880000.0
,grossProfitRatio,0.103213185471904,0.116658418752871,0.143529786563325,0.122565148941185,0.131745082402977,0.134274196968283,0.12823923509931,0.10662977218684,0.135838473696726,0.138929018703832,0.125124837105352,0.0210589900320344,0.097191970021834,0.109992164021665,0.163088802080215,0.178201969300751,0.185963805543508,0.172804690189478,0.16572027400746,0.153499295790227,0.150553348873095
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,64794000.0,62549000.0,60679000.0,59800000.0,60542000.0,71469000.0,72480000.0,71711000.0,71949000.0,65521000.0,56111000.0,47874000.0,62764000.0,55493000.0,51950000.0,44564000.0,28985000.0,24281000.0,23952000.0,0.0,21569000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-728000.0,-2225000.0,1311000.0,1349000.0,769000.0,152000.0,-215000.0,-139000.0,-69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,68228000.0,64501000.0,61979000.0,61120000.0,61847000.0,72796000.0,73995000.0,73291000.0,72442000.0,65867000.0,56351000.0,48263000.0,64143000.0,56387000.0,52364000.0,44922000.0,39217000.0,24466000.0,24074000.0,0.0,29855000.0
,costAndExpenses,711851000.0,860602000.0,830864000.0,723786000.0,636729000.0,787315000.0,806050000.0,741280000.0,813820000.0,782297000.0,579333000.0,497175000.0,753427000.0,676532000.0,821277000.0,664953000.0,348913000.0,262350000.0,273255000.0,229593000.0,237938000.0
,interestExpense,20603000.0,16855000.0,14676000.0,19149000.0,19318000.0,21359000.0,20716000.0,21087000.0,20945000.0,19570000.0,16834000.0,15133000.0,15389000.0,14147000.0,14829000.0,13195000.0,7244000.0,9796000.0,12940000.0,14885000.0,12396000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3434000.0,1952000.0,1300000.0,1320000.0,1305000.0,1327000.0,1515000.0,1580000.0,493000.0,346000.0,240000.0,389000.0,1379000.0,894000.0,414000.0,358000.0,107000.0,185000.0,122000.0,0.0,2725000.0
,EBITDA,9282000.0,42588000.0,68173000.0,32765000.0,26688000.0,39353000.0,35208000.0,8018000.0,44589000.0,50071000.0,18686000.0,-38217000.0,11441000.0,21148000.0,97888000.0,89886000.0,31639000.0,25414000.0,25545000.0,42082000.0,9750000.0
