date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-03-31_FY,2001-12-31_FY
,revenue,24230124000000.0,0.0,0.0,0.0,0.0,0.0,24252000000.0,25618000000.0,27680000000.0,20968000000.0,22565000000.0,17220000000.0,12895000000.0,15337000000.0,11424000000.0,9976000000.0,0.0,6396250000000.0,3566313005550.0,2338000000000.0
,costOfRevenue,21587554000000.0,0.0,0.0,0.0,0.0,0.0,20778000000.0,22293000000.0,24853000000.0,19923000000.0,19265000000.0,15318000000.0,10783000000.0,12901000000.0,11731000000.0,8980000000.0,6035000000.0,4972500000000.0,3139257301650.0,2493000000000.0
,grossProfit,2642570000000.0,0.0,0.0,0.0,0.0,0.0,3474000000.0,3324000000.0,2826000000.0,1044000000.0,3300000000.0,1902000000.0,2112000000.0,2436000000.0,-307000000.0,996000000.0,-6035000000.0,1423750000000.0,427055703900.0,-155000000000.0
,grossProfitRatio,0.109061348592356,0.0,0.0,0.0,0.0,0.0,0.143245917862444,0.129752517760949,0.102095375722543,0.049790156428844,0.146244183469976,0.110452961672474,0.163784412563009,0.158831583751712,-0.0268732492997199,0.0998396150761828,0.0,0.222591362126246,0.119747117887691,-0.0662959794696322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1098736000000.0,0.0,0.0,0.0,0.0,0.0,-1067000000.0,-1039000000.0,-738000000.0,-588000000.0,-597000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,755340000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025000000.0,710000000.0,856000000.0,641000000.0,523000000.0,308000000.0,246250000000.0,128647215150.0,111000000000.0
,SellingAndMarketingExpenses,817611000000.0,0.0,0.0,0.0,0.0,0.0,-685000000.0,-694000000.0,-766000000.0,-628000000.0,-748000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,40512000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000000.0,-127000000.0,80000000.0,-57000000.0,-72000000.0,-17000000.0,0.0,0.0,0.0
,operatingExpenses,0.0,3227709000000.0,2993474000000.0,2903937000000.0,2439365000000.0,2688494000000.0,2431140000000.0,2344458000000.0,2092026000000.0,2134303000000.0,3903626000000.0,1192071000000.0,911579000000.0,801859552261.74,568282620468.75,522489257698.95,308000000000.0,0.0,0.0,0.0
,costAndExpenses,24259241000000.0,0.0,0.0,0.0,0.0,0.0,19026000000.0,20560000000.0,23349000000.0,18707000000.0,17920000000.0,16343000000.0,11493000000.0,13757000000.0,12372000000.0,9503000000.0,6343000000.0,5217500000000.0,3269230776750.0,2604000000000.0
,interestExpense,370479000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4134843000000.0,3695051000000.0,0.0,2791883000000.0,2643445000000.0,2969394000000.0,0.0,0.0,0.0,0.0,0.0,2783732000000.0,2493512000000.0,2780812000000.0,2597479000000.0,1748385000000.0,1224118000000.0,1015000000000.0,957559683900.0,0.0
,EBITDA,4105726000000.0,3695051000000.0,0.0,2791883000000.0,2643445000000.0,2969394000000.0,1139000000.0,787000000.0,432000000.0,-933000000.0,1120000000.0,2784329000000.0,2494490000000.0,2782392000000.0,2596531000000.0,1748858000000.0,1225818000000.0,2193750000000.0,1254641912700.0,-170000000000.0
,EBITDARatio,0.169447172453595,0.0,0.0,0.0,0.0,0.0,0.0469651987464951,0.0307205870872043,0.015606936416185,-0.0444963754292255,0.0496343895413251,161.691579558653,193.446297014347,181.416965508248,227.28737745098,175.306535685646,0.0,0.34297439906195,0.351803644477501,-0.0727117194183062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-29117000000.0,0.0,0.0,0.0,0.0,0.0,1139000000.0,787000000.0,432000000.0,-933000000.0,1120000000.0,597000000.0,978000000.0,1580000000.0,-948000000.0,473000000.0,1700000000.0,1178750000000.0,297082228800.0,-266000000000.0
,operatingIncomeRatio,-0.00120168596743459,0.0,0.0,0.0,0.0,0.0,0.0469651987464951,0.0307205870872043,0.015606936416185,-0.0444963754292255,0.0496343895413251,0.0346689895470383,0.0758433501357115,0.103018843320076,-0.0829831932773109,0.0474137931034483,0.0,0.184287668555794,0.0833023428783935,-0.11377245508982
,totalOtherIncomeExpensesNet,-226680000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000000.0,-127000000.0,80000000.0,-57000000.0,-72000000.0,-17000000.0,16250000000.0,125994695250.0,-96000000000.0
,incomeBeforeTax,-595098000000.0,0.0,0.0,0.0,0.0,0.0,1139000000.0,787000000.0,432000000.0,-933000000.0,1120000000.0,872000000.0,851000000.0,1660000000.0,-1005000000.0,401000000.0,1683000000.0,1112500000000.0,366047746200.0,-362000000000.0
,incomeBeforeTaxRatio,-0.0245602540044781,0.0,0.0,0.0,0.0,0.0,0.0469651987464951,0.0307205870872043,0.015606936416185,-0.0444963754292255,0.0496343895413251,0.0506387921022067,0.0659945715393563,0.108234987285649,-0.0879726890756303,0.040196471531676,0.0,0.173930037131132,0.102640386760878,-0.154833190761334
,incomeTaxExpense,-524462000000.0,0.0,0.0,0.0,0.0,0.0,298000000.0,389000000.0,209000000.0,-253000000.0,94000000.0,-82000000.0,133000000.0,223000000.0,-260000000.0,-135000000.0,37000000.0,57500000000.0,18567639300.0,0.0
,netIncome,-89342000000.0,0.0,0.0,0.0,0.0,0.0,841000000.0,398000000.0,223000000.0,-680000000.0,1026000000.0,954000000.0,718000000.0,1437000000.0,-745000000.0,536000000.0,1646000000.0,1055000000000.0,347480106900.0,-295000000000.0
,netIncomeRatio,-0.0036872283443535,0.0,0.0,0.0,0.0,0.0,0.0346775523668151,0.0155359512842533,0.00805635838150289,-0.0324303700877528,0.0454686461333924,0.0554006968641115,0.0556804963164017,0.0936949859816131,-0.0652135854341737,0.053728949478749,0.0,0.164940394762556,0.0974339903309781,-0.12617621899059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.000243461997073053,0.0,0.0,0.0,0.0,0.0,2.32,1.13,0.61,-1.86,2.86,2.67,2.0,4.01,-2.0,2.0,5.39,1820.70875,600.000001,-509.0
,EPSDiluted,-0.000243461997073053,0.0,0.0,0.0,0.0,0.0,2.32,1.13,0.61,-1.86,2.86,2.67,2.0,4.01,-2.0,2.0,5.39,1820.70875,600.000001,-509.0
,weightedAverageShsOut,366964869565217.0,366964869565217.0,350576730190.0,350576730190.0,-462502590673.0,-4136840116279.0,362500000.0,352212389.0,365573770.0,365591397.0,358741258.0,358000000.0,358000000.0,358354114.0,372500000.0,268000000.0,305380333.0,579444681.0,580000000.0,579567780.0
,weightedAverageShsOutDil,366964869565217.0,366964869565217.0,350576730190.0,350576730190.0,-462502590673.0,-4136840116279.0,362500000.0,352212389.0,365573770.0,365591397.0,358741258.0,358000000.0,358000000.0,358354114.0,372500000.0,268000000.0,305380333.0,579444681.0,580000000.0,579567780.0
