date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,8811900000.0,10973800000.0,11534500000.0,9721000000.0,8613400000.0,9350500000.0,10451600000.0,9223800000.0,8442300000.0,8134700000.0,6312795000.0,5318132000.0,8718844000.0,7265610000.0,5748376000.0,3370722000.0,2947202000.0,1882933000.0,1748271000.0,1656974000.0,1726665000.0,1511100000.0,1352800000.0,961500000.0,654000000.0
,costOfRevenue,6264100000.0,7863700000.0,8468200000.0,7151600000.0,6245100000.0,7022100000.0,8044400000.0,7018600000.0,6386900000.0,6148700000.0,4727887000.0,3918611000.0,6556748000.0,5418161000.0,4231386000.0,2449000000.0,2110848000.0,1372310000.0,1268251000.0,1194512000.0,1256997000.0,1097400000.0,1024200000.0,737500000.0,492200000.0
,grossProfit,2547800000.0,3110100000.0,3066300000.0,2569400000.0,2368300000.0,2328400000.0,2407200000.0,2205200000.0,2055400000.0,1986000000.0,1584908000.0,1399521000.0,2162096000.0,1847449000.0,1516990000.0,921722000.0,836354000.0,510623000.0,480020000.0,462462000.0,469668000.0,413700000.0,328600000.0,224000000.0,161800000.0
,grossProfitRatio,0.289131742303022,0.283411398057191,0.265837270796307,0.264314370949491,0.274955302203543,0.249013421742153,0.23031880286272,0.239077169929964,0.243464458737548,0.244139304461136,0.251062801817578,0.263160260031154,0.247979663359042,0.2542730754885,0.263898882049469,0.273449427155369,0.283778987663553,0.271184901427719,0.274568416452598,0.279100335913539,0.272008756765209,0.273774071868175,0.242903607332939,0.232969318772751,0.247400611620795
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1887400000.0,2108200000.0,2103900000.0,1914300000.0,1814200000.0,1738600000.0,1799000000.0,1646900000.0,1404000000.0,1280100000.0,1103584000.0,1030245000.0,1211201000.0,1034139000.0,821386000.0,507905000.0,483887000.0,395927000.0,379288000.0,347310000.0,318638000.0,278600000.0,220200000.0,151400000.0,109600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-8900000.0,17300000.0,13500000.0,11800000.0,9900000.0,7600000.0,3100000.0,11400000.0,8200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1887400000.0,2108200000.0,2103900000.0,1914300000.0,1814200000.0,1738600000.0,1799000000.0,1646900000.0,1404000000.0,1413200000.0,1224187000.0,1149129000.0,1309125000.0,1114012000.0,883860000.0,554536000.0,528514000.0,432797000.0,407834000.0,379647000.0,346730000.0,304200000.0,239600000.0,164600000.0,118100000.0
,costAndExpenses,8151500000.0,9971900000.0,10572100000.0,9065900000.0,8059300000.0,8760700000.0,9843400000.0,8665500000.0,7790900000.0,7561900000.0,5952074000.0,5067740000.0,7865873000.0,6532173000.0,5115246000.0,3003536000.0,2639362000.0,1805107000.0,1676085000.0,1574159000.0,1603727000.0,1401600000.0,1263800000.0,902100000.0,610300000.0
,interestExpense,142300000.0,158900000.0,156300000.0,140400000.0,146700000.0,141700000.0,134400000.0,125300000.0,102600000.0,59800000.0,61175000.0,67523000.0,82575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,227300000.0,219300000.0,215200000.0,218400000.0,222000000.0,218500000.0,213800000.0,192400000.0,151500000.0,133100000.0,120603000.0,118884000.0,97924000.0,79873000.0,62474000.0,46631000.0,44627000.0,36870000.0,28546000.0,32337000.0,28092000.0,25600000.0,19400000.0,13200000.0,8500000.0
,EBITDA,887700000.0,1221200000.0,1177600000.0,873500000.0,776100000.0,808300000.0,822000000.0,750700000.0,802900000.0,705900000.0,481324000.0,369276000.0,950895000.0,813310000.0,695604000.0,413817000.0,352467000.0,114696000.0,100732000.0,115152000.0,151030000.0,135100000.0,108400000.0,72600000.0,52200000.0
,EBITDARatio,0.100738773703742,0.111283238258397,0.10209371884347,0.0898570105956177,0.0901037917663176,0.0864445751564087,0.0786482452447472,0.0813872807302847,0.0951044146737264,0.0867764023258387,0.0762457833653714,0.0694371632746235,0.10906204996901,0.111939671961473,0.121008785785759,0.122768059780664,0.119593770633978,0.0609134791306966,0.0576180695098186,0.0694953571993284,0.0874691963988382,0.0894050691549203,0.0801301005322295,0.0755070202808112,0.0798165137614679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,660400000.0,1001900000.0,962400000.0,655100000.0,554100000.0,589800000.0,608200000.0,558300000.0,651400000.0,572800000.0,360721000.0,250392000.0,852971000.0,733437000.0,633130000.0,367186000.0,307840000.0,77826000.0,72186000.0,82815000.0,122938000.0,109500000.0,89000000.0,59400000.0,43700000.0
,operatingIncomeRatio,0.0749441096698782,0.0912992764584738,0.0834366465819932,0.0673901861948359,0.0643299974458402,0.0630768408106518,0.0581920471506755,0.0605281987900865,0.0771590680264857,0.0704143975807344,0.0571412504286928,0.0470826974584309,0.0978307445344819,0.100946376147357,0.110140672774363,0.108933931662119,0.104451612071382,0.041332325685513,0.0412899373152103,0.0499796617207029,0.0711996826251763,0.072463768115942,0.0657894736842105,0.0617784711388456,0.0668195718654434
