date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,239979000.0,380486000.0,446187000.0,471316000.0,270510000.0,366788000.0,260797000.0,290738000.0,136530000.0,126454000.0,80099000.0,53756000.0
,depreciationAndAmortization,1028492000.0,1075933000.0,1052415000.0,1048876000.0,947080000.0,831576000.0,698894000.0,552275000.0,440857000.0,99848000.0,106455000.0,106504000.0
,deferredIncomeTax,23159000.0,-38916000.0,33367000.0,-48665000.0,11642000.0,19616000.0,1207000.0,171504000.0,-88514000.0,69160000.0,80744000.0,61975000.0
,stockBasedCompensation,52908000.0,64133000.0,60979000.0,53545000.0,38897000.0,31020000.0,28363000.0,20299000.0,17202000.0,16012000.0,16267000.0,13716000.0
,changeInWorkingCapital,-465656000.0,359965000.0,30242000.0,393583000.0,35748000.0,109029000.0,-292517000.0,365865000.0,-1763000.0,295854000.0,268830000.0,-282703000.0
,accountsReceivables,63337000.0,-43345000.0,-52106000.0,-74561000.0,-30050000.0,-111005000.0,-72984000.0,-80083000.0,-11717000.0,-44750000.0,-36422000.0,-27641000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,15958000.0,-28408000.0,48851000.0,15609000.0,33115000.0,42351000.0,87472000.0,17789000.0,38090000.0,0.0,0.0,0.0
,otherWorkingCapital,1060299000.0,1525955000.0,1165990000.0,1135748000.0,742165000.0,706417000.0,597388000.0,889905000.0,524040000.0,525803000.0,229949000.0,-38881000.0
,otherNonCashItems,41001000.0,40860000.0,37808000.0,15027000.0,19948000.0,25878000.0,23952000.0,20262000.0,19517000.0,-240000.0,1484000.0,4259000.0
,netCashProvidedByOperatingActivites,748736000.0,483748000.0,606547000.0,385729000.0,514325000.0,370039000.0,372807000.0,-49463000.0,569050000.0,254874000.0,235125000.0,155035000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,-84000000.0,0.0,0.0,-24000000.0,-1185000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-95000000.0,-24250000.0,-5375000.0,-2500000.0,-750000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,10000000.0,0.0,0.0,0.0,0.0,0.0,5837000.0,657000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,5000000.0,0.0,0.0,0.0,0.0,0.0,654000.0,657000.0,0.0,0.0,-10183000.0,-4753000.0
,netCashUsedForInvestingActivites,-35163000.0,-89707000.0,-260184000.0,-130602000.0,-174574000.0,-116770000.0,-1223210000.0,-26146000.0,-19392000.0,-15691000.0,-17157000.0,-13169000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-265511000.0,-28103000.0,-4938000.0,-1262538000.0,-893242000.0,-116945000.0,-2401000.0,-881558000.0,-743438000.0,-882587000.0,-299080000.0,-123034000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-356701000.0,-70598000.0,-283143000.0,-434210000.0,-223237000.0,0.0,0.0,-12135000.0,-15989000.0,-1677000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-31786000.0,-38576000.0,-31132000.0,-43462000.0,-21113000.0,-11674000.0,-23825000.0,-8019000.0,6063000.0,-665779000.0,150264000.0,-9440000.0
,netCashUsedProvidedByFinancingActivities,-647998000.0,-131126000.0,-314607000.0,-204210000.0,-153864000.0,-127279000.0,574877000.0,-19953000.0,-155087000.0,-104057000.0,-148816000.0,-132474000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,6781000.0,-1631000.0,-35653000.0,26477000.0,-20819000.0,-11036000.0,-45058000.0,6543000.0,0.0,0.0,-8837000.0,-291000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,72356000.0,261284000.0,-3897000.0,77394000.0,165068000.0,114954000.0,-320584000.0,-89019000.0,395134000.0,135876000.0,50132000.0,4348000.0
,cashAtEndOfPeriod,888526000.0,816170000.0,554886000.0,558783000.0,481389000.0,316321000.0,201367000.0,521951000.0,610970000.0,215836000.0,79960000.0,29828000.0
,cashAtBeginningOfPeriod,816170000.0,554886000.0,558783000.0,481389000.0,316321000.0,201367000.0,521951000.0,610970000.0,215836000.0,79960000.0,29828000.0,25480000.0
,operatingCashFlow,748736000.0,483748000.0,606547000.0,385729000.0,514325000.0,370039000.0,372807000.0,-49463000.0,569050000.0,254874000.0,235125000.0,155035000.0
,capitalExpenditure,-46595000.0,-91604000.0,-89802000.0,-80049000.0,-79220000.0,-68321000.0,-39739000.0,-24303000.0,-18557000.0,-15371000.0,-17243000.0,-13419000.0
,freeCashFlow,702141000.0,392144000.0,516745000.0,305680000.0,435105000.0,301718000.0,333068000.0,-73766000.0,550493000.0,239503000.0,217882000.0,141616000.0
