date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,506510000.0,530061000.0,529277000.0,666900000.0,636781000.0,600064000.0,630007000.0,641744000.0,620614000.0,717229000.0,605674000.0,484185000.0,500676000.0,476778000.0,472708000.0,513215000.0,454517000.0,396676000.0,345725322.0,387080690.0,462948721.0,367207437.0,286558950.0,265334768.0,250120836.0,181500000.0,123400000.0,72400000.0
,costOfRevenue,288959000.0,310894000.0,325712000.0,363240000.0,345437000.0,333167000.0,318680000.0,332858000.0,303971000.0,302911000.0,246811000.0,197223000.0,201771000.0,193792000.0,193747000.0,209895000.0,193445000.0,174681000.0,170789635.0,213759507.0,233429280.0,178629643.0,130009879.0,130253531.0,129953371.0,89900000.0,60900000.0,35000000.0
,grossProfit,217551000.0,219167000.0,203565000.0,303660000.0,291344000.0,266897000.0,311327000.0,308886000.0,316643000.0,414318000.0,358863000.0,286962000.0,298905000.0,282986000.0,278961000.0,303320000.0,261072000.0,221995000.0,174935687.0,173321183.0,229519441.0,188577794.0,156549071.0,135081237.0,120167465.0,91600000.0,62500000.0,37400000.0
,grossProfitRatio,0.429509782630155,0.413475052871273,0.384609571169728,0.455330634278003,0.457526213878869,0.444780890038396,0.494164350554835,0.481322770450522,0.510209244393455,0.577664874119702,0.592501906966454,0.592670157068063,0.597002852143901,0.593538292454769,0.590133866996116,0.591019358358583,0.574394357086754,0.559638092549083,0.505996164781936,0.447764994425323,0.495777243976877,0.513545682899663,0.546306688379476,0.509097386739758,0.480437643347714,0.504683195592286,0.506482982171799,0.516574585635359
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,113287000.0,126200000.0,124547000.0,130434000.0,124804000.0,129876000.0,132258000.0,131055000.0,125951000.0,100301000.0,90300000.0,83285000.0,81819000.0,75367000.0,70700000.0,62654000.0,67384000.0,58144000.0,56295048.0,58934952.0,50628190.0,42017779.0,37221780.0,30055091.0,24647425.0,19100000.0,13800000.0,0.0
,GeneralAndAdministrativeExpenses,113972000.0,130288000.0,124440000.0,135489000.0,131805000.0,123542000.0,131958000.0,129366000.0,134523000.0,124879000.0,114699000.0,99446000.0,103286000.0,103329000.0,103030000.0,96411000.0,91927000.0,83234000.0,81116094.0,95954228.0,87115889.0,71734959.0,62060907.0,44973175.0,34308436.0,27300000.0,17300000.0,21900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3254000.0,1498000.0,1286000.0,-1559000.0,-651000.0,-1465000.0,1175000.0,-911000.0,183000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,227259000.0,256488000.0,248987000.0,265923000.0,256609000.0,253418000.0,264216000.0,260421000.0,260474000.0,225180000.0,204999000.0,182731000.0,185105000.0,178696000.0,173730000.0,159065000.0,159311000.0,141375000.0,137411142.0,154889180.0,137744079.0,113752738.0,99282687.0,75028266.0,58955861.0,49500000.0,33400000.0,23600000.0
,costAndExpenses,516218000.0,567382000.0,574699000.0,629163000.0,602046000.0,586585000.0,582896000.0,593279000.0,564445000.0,528091000.0,451810000.0,379954000.0,386876000.0,372488000.0,367477000.0,368960000.0,352756000.0,316056000.0,308200777.0,368648687.0,371173359.0,292382381.0,229292566.0,205281797.0,188909232.0,139400000.0,94300000.0,58600000.0
,interestExpense,5000.0,511000.0,533000.0,556000.0,572000.0,596000.0,677000.0,2325000.0,2347000.0,2398000.0,2436000.0,2430000.0,2514000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16627000.0,17771000.0,15891000.0,15692000.0,14407000.0,14245000.0,14845000.0,14628000.0,14079000.0,11499000.0,10545000.0,10084000.0,11992000.0,12789000.0,10827000.0,13199000.0,15373000.0,15247000.0,16405645.0,16798846.0,13418843.0,10546594.0,9002669.0,7342518.0,4890303.0,3100000.0,2300000.0,1700000.0
,EBITDA,6919000.0,-19550000.0,-29531000.0,53429000.0,49142000.0,27724000.0,61956000.0,63093000.0,70248000.0,200637000.0,164409000.0,114315000.0,125792000.0,117079000.0,116058000.0,157454000.0,117134000.0,95867000.0,53930190.0,35230849.0,105194205.0,85371650.0,66269053.0,67395489.0,66101907.0,45200000.0,31400000.0,15500000.0
,EBITDARatio,0.0136601449132297,-0.0368825474803843,-0.0557949807000871,0.0801154595891438,0.0771725287029607,0.0462017384812287,0.0983417644565854,0.0983149043855494,0.11319113007441,0.279739107035549,0.271448006683463,0.236097772545618,0.251244317682493,0.245562924463797,0.245517317244472,0.306799294642596,0.257710932704387,0.241675826115016,0.155991437618793,0.09101680840757,0.227226472886184,0.232488891558043,0.231258011658683,0.254001725849965,0.264279889900896,0.249035812672176,0.254457050243112,0.214088397790055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-9708000.0,-37321000.0,-45422000.0,37737000.0,34735000.0,13479000.0,47111000.0,48465000.0,56169000.0,189138000.0,153864000.0,104231000.0,113800000.0,104290000.0,105231000.0,144255000.0,101761000.0,80620000.0,37524545.0,18432003.0,91775362.0,74825056.0,57266384.0,60052971.0,61211604.0,42100000.0,29100000.0,13800000.0
,operatingIncomeRatio,-0.0191664527847426,-0.0704088774688196,-0.0858189568033374,0.0565856950067476,0.0545477958670249,0.0224626039889078,0.0747785342067628,0.0755207684060934,0.0905055316186873,0.263706570704754,0.254037650617329,0.21527102243977,0.227292700269236,0.218739119674146,0.222613114226965,0.281081028418889,0.223888215402284,0.203238915386865,0.108538607420836,0.0476179863170131,0.198240880332835,0.20376781203372,0.199841547437273,0.226329068944331,0.244728128127638,0.231955922865014,0.23581847649919,0.19060773480663
