date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-90137000.0,-89860000.0,-54629000.0,-27826000.0,-38004000.0,-32644000.0,-21712000.0,-12377000.0,-7975000.0
,depreciationAndAmortization,364000.0,479000.0,505000.0,365000.0,297000.0,404000.0,361000.0,281000.0,269000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,8060000.0,6466000.0,7437000.0,5536000.0,4250000.0,3272000.0,689000.0,70000.0,31000.0
,changeInWorkingCapital,-3963000.0,3701000.0,-17883000.0,35221000.0,1842000.0,-1404000.0,1429000.0,184000.0,678000.0
,accountsReceivables,-1059000.0,1515000.0,-855000.0,-1142000.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-58000.0,816000.0,175000.0,674000.0,-28000.0,-131000.0,543000.0,125000.0,25000.0
,otherWorkingCapital,100302000.0,140172000.0,125371000.0,128640000.0,49108000.0,68662000.0,99742000.0,32825000.0,1363000.0
,otherNonCashItems,1506000.0,1366000.0,0.0,0.0,4840000.0,3718000.0,689000.0,70000.0,31000.0
,netCashProvidedByOperatingActivites,-84312000.0,-78745000.0,-64842000.0,13751000.0,-31025000.0,-29933000.0,-19231000.0,-11837000.0,-6990000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-61000.0,-7000.0,-214000.0,-1229000.0,-401000.0,-441000.0,-556000.0,-164000.0,-49000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-57059000.0,-153227000.0,-76107000.0,-194650000.0,-44618000.0,-109099000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,146080000.0,142450000.0,129120000.0,97448000.0,68724000.0,42764000.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-394000.0,0.0,0.0,70000.0,-9000.0,0.0
,netCashUsedForInvestingActivites,88960000.0,-10784000.0,52799000.0,-98825000.0,23705000.0,-66776000.0,-486000.0,-173000.0,-49000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,40861000.0,97686000.0,13705000.0,121615000.0,11281000.0,0.0,71625000.0,65000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1200000.0,1222000.0,921000.0,1333000.0,535000.0,845000.0,16241000.0,43560000.0,5966000.0
,netCashUsedProvidedByFinancingActivities,42061000.0,98908000.0,14626000.0,122948000.0,11816000.0,845000.0,87866000.0,43625000.0,5966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,46709000.0,9379000.0,2583000.0,37874000.0,4496000.0,-95864000.0,68149000.0,31615000.0,-1073000.0
,cashAtEndOfPeriod,107586000.0,60877000.0,51498000.0,48475000.0,10601000.0,6105000.0,101969000.0,33820000.0,2205000.0
,cashAtBeginningOfPeriod,60877000.0,51498000.0,48915000.0,10601000.0,6105000.0,101969000.0,33820000.0,2205000.0,3278000.0
,operatingCashFlow,-84312000.0,-78745000.0,-64842000.0,13751000.0,-31025000.0,-29933000.0,-19231000.0,-11837000.0,-6990000.0
,capitalExpenditure,-61000.0,-7000.0,-214000.0,-1229000.0,-401000.0,-441000.0,-556000.0,-164000.0,-49000.0
,freeCashFlow,-84373000.0,-78752000.0,-65056000.0,12522000.0,-31426000.0,-30374000.0,-19787000.0,-12001000.0,-7039000.0
