date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,346634000.0,534896000.0,580706000.0,487096000.0,399986000.0,507265000.0,948708000.0,984088000.0,874491000.0,971047000.0,705783000.0,610996000.0,1215609000.0,1113749000.0,800466000.0,585136000.0,508715000.0,422587000.0,191335000.0,169588000.0,104047000.0
,costOfRevenue,281567000.0,341793000.0,308899000.0,304429000.0,371254000.0,586292000.0,782973000.0,726095000.0,589155000.0,4275000.0,0.0,15163000.0,24784000.0,250284000.0,127349000.0,84460000.0,96367000.0,75857000.0,3750000.0,92440000.0,45247000.0
,grossProfit,65067000.0,193103000.0,271807000.0,182667000.0,28732000.0,-79027000.0,165735000.0,257993000.0,285336000.0,966772000.0,705783000.0,595833000.0,1190825000.0,863465000.0,673117000.0,500676000.0,412348000.0,346730000.0,187585000.0,77148000.0,58800000.0
,grossProfitRatio,0.187710957378676,0.361010364631629,0.468063012953198,0.375012317900373,0.0718325141379948,-0.155790365982277,0.174695480590445,0.262164562518799,0.326288092158753,0.995597535443701,1.0,0.975183143588501,0.979611865328407,0.775277912707441,0.84090642200918,0.85565748817369,0.810567803190391,0.820493768147151,0.980400867588261,0.454914262801613,0.565129220448451
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,41745000.0,55107000.0,35933000.0,39303000.0,36812000.0,55953000.0,67178000.0,64364000.0,67139000.0,91216000.0,53290000.0,42990000.0,47225000.0,38853000.0,42119000.0,28418000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,24214000.0,20441000.0,22928000.0,17157000.0,19821000.0,17510000.0,14878000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2978000.0,-188000.0,3871000.0,-4812000.0,6520000.0,-4663000.0,208000.0,9074000.0,215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,64266000.0,74567000.0,78578000.0,76916000.0,77311000.0,93813000.0,107632000.0,102792000.0,102072000.0,639208000.0,518254000.0,596821000.0,815212000.0,592209000.0,343006000.0,203189000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,345833000.0,416360000.0,387477000.0,381345000.0,448565000.0,680105000.0,890605000.0,828887000.0,691227000.0,643483000.0,518254000.0,611984000.0,839996000.0,842493000.0,470355000.0,287649000.0,277383000.0,242764000.0,133877000.0,102117000.0,51645000.0
