date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1640982000.0,1459173000.0,1316789000.0,1147404000.0,1038874000.0,907652000.0,807434000.0,767946000.0,733965000.0,613101000.0,607996000.0,629523000.0,343161000.0,341638000.0,340118000.0,310316000.0,243276000.0,193084000.0,158800000.0,102812000.0,79306000.0,57542000.0,44900000.0,31700000.0,22400000.0,9700029.6
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,1293020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,651080000.0,593036000.0,540998000.0,484567000.0,457183000.0,428436000.0,373055000.0,349772000.0,327482000.0,266496000.0,249149000.0,199860000.0,145087000.0,141816000.0,137008000.0,118071000.0,94049000.0,74775000.0,63442000.0,35628000.0,28119000.0,20808000.0,18900000.0,14200000.0,11600000.0,0.0
,SellingAndMarketingExpenses,36296000.0,48595000.0,41140000.0,30830000.0,24776000.0,21924000.0,13571000.0,11051000.0,9438000.0,8380000.0,6315000.0,5369000.0,5351000.0,5318000.0,5074000.0,4970000.0,3403000.0,2215000.0,2302000.0,1604000.0,1309000.0,1402000.0,1600000.0,1300000.0,1100000.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37974000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
