date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-10318000.0,-121974000.0,-725292000.0,-379824000.0,-115649000.0,19141000.0,-26529000.0,174527000.0,140753000.0
,depreciationAndAmortization,16805000.0,23605000.0,32003000.0,40138000.0,39583000.0,34932000.0,36454000.0,23030000.0,23857000.0
,deferredIncomeTax,1791000.0,-855000.0,98060000.0,50304000.0,-9000000.0,-32121000.0,-39384000.0,56107000.0,45774000.0
,stockBasedCompensation,4557000.0,3084000.0,2254000.0,11813000.0,16129000.0,7773000.0,0.0,-172000.0,0.0
,changeInWorkingCapital,-56176000.0,-132618000.0,79933000.0,-55583000.0,34555000.0,74912000.0,-128545000.0,-150598000.0,-160977000.0
,accountsReceivables,21673000.0,63914000.0,80376000.0,9414000.0,58915000.0,-33977000.0,-19520000.0,4898000.0,-24803000.0
,inventory,-4084000.0,-4141000.0,10337000.0,11874000.0,2869000.0,6060000.0,2959000.0,10769000.0,-10697000.0
,accountsPayables,-42001000.0,-80459000.0,-4360000.0,-14664000.0,4542000.0,17863000.0,-7758000.0,-13354000.0,41660000.0
,otherWorkingCapital,-71203000.0,-86669000.0,-78985000.0,-49757000.0,-41881000.0,73502000.0,-124159000.0,-130391000.0,-148287000.0
,otherNonCashItems,36117000.0,66537000.0,25727000.0,6407000.0,1244000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-40806000.0,-176317000.0,-281885000.0,-189833000.0,2273000.0,145205000.0,-28672000.0,-12323000.0,58195000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8230000.0,-3804000.0,-5473000.0,-14278000.0,-22450000.0,-35397000.0,-17204000.0,-11588000.0,-25074000.0
,acquisitionsNet,0.0,7000000.0,155000000.0,-53000000.0,-145000000.0,0.0,-128000000.0,0.0,0.0
,purchasesOfInvestments,-29068000.0,-8914000.0,-34836000.0,-29252000.0,-45217000.0,-14008000.0,-5532000.0,-11111000.0,-266232000.0
,salesMaturitiesOfInvestments,26563000.0,11547000.0,35220000.0,35484000.0,29846000.0,5266000.0,12578000.0,3973000.0,181210000.0
,otherInvestingActivites,4954000.0,2505000.0,534000.0,-1551000.0,10020000.0,5711000.0,-6086000.0,11926000.0,15121000.0
,netCashUsedForInvestingActivites,2219000.0,8779000.0,179225000.0,-62144000.0,-180842000.0,-45852000.0,-149569000.0,-13684000.0,-101147000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-173600000.0,-299871000.0,-734512000.0,-551819000.0,-216048000.0,-1080000.0,-4539000.0,-212000.0,-4644000.0
,commonStockIssued,0.0,1392000.0,1243000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-283000.0,-117000.0,-805000.0,-17641000.0,-78410000.0,-25408000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-10919000.0,22664000.0,221486000.0,-16084000.0,-246000.0,80098000.0,213272000.0,47987000.0,-181942000.0
,netCashUsedProvidedByFinancingActivities,44098000.0,167018000.0,82612000.0,206125000.0,-83430000.0,53610000.0,211700000.0,47775000.0,-182771000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4971000.0,-2818000.0,-2320000.0,6632000.0,-7306000.0,-6407000.0,-12852000.0,-1012000.0,2813000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,10482000.0,-3338000.0,-9418000.0,-39220000.0,-269305000.0,146533000.0,20607000.0,15782000.0,-222910000.0
,cashAtEndOfPeriod,67423000.0,56941000.0,60279000.0,56667000.0,95887000.0,365192000.0,219085000.0,191318000.0,181268000.0
,cashAtBeginningOfPeriod,56941000.0,60279000.0,69697000.0,95887000.0,365192000.0,218659000.0,198478000.0,175536000.0,404178000.0
,operatingCashFlow,-40806000.0,-176317000.0,-281885000.0,-189833000.0,2273000.0,145205000.0,-28672000.0,-12323000.0,58195000.0
,capitalExpenditure,-8230000.0,-3804000.0,-5473000.0,-14278000.0,-22450000.0,-35397000.0,-17926000.0,-11588000.0,-25074000.0
,freeCashFlow,-49036000.0,-180121000.0,-287358000.0,-204111000.0,-20177000.0,109808000.0,-46598000.0,-23911000.0,33121000.0
