date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,480735000.0,486327000.0,497638000.0,504543000.0,512161000.0,529869000.0,579830000.0,575888000.0,594606000.0,562150000.0,454577000.0,377788000.0,360393000.0,350674000.0,313823000.0,268662000.0,231208000.0,175577000.0,147827000.0,180416000.0,223930000.0,151258000.0,106400000.0,53600000.0
,costOfRevenue,91055000.0,99974000.0,99499000.0,96649000.0,93147000.0,101108000.0,135210000.0,138569000.0,152792000.0,142020000.0,106091000.0,66603000.0,63406000.0,60494000.0,44386000.0,36451000.0,32871000.0,27985000.0,27900000.0,45643000.0,70477000.0,28925000.0,16500000.0,9900000.0
,grossProfit,389680000.0,386353000.0,398139000.0,407894000.0,419014000.0,428761000.0,444620000.0,437319000.0,441814000.0,420130000.0,348486000.0,311185000.0,296987000.0,290180000.0,269437000.0,232211000.0,198337000.0,147592000.0,119927000.0,134773000.0,153453000.0,122333000.0,89900000.0,43700000.0
,grossProfitRatio,0.810592114158528,0.794430496353277,0.800057471495344,0.808442491522031,0.818129455386099,0.80918302448341,0.766810961833641,0.759382032617453,0.743036565389518,0.747362803522192,0.766615996849819,0.823702711573687,0.824064285377352,0.827492200733445,0.858563585205673,0.864323946073505,0.857829313864572,0.840611241791351,0.811265871593146,0.747012460092231,0.685272183271558,0.808770445199593,0.844924812030075,0.815298507462687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,103561000.0,109423000.0,102499000.0,78766000.0,73142000.0,65206000.0,103355000.0,98056000.0,94565000.0,72618000.0,50566000.0,41796000.0,30571000.0,36662000.0,34133000.0,31471000.0,24915000.0,27684000.0,26297000.0,32819000.0,61433000.0,27998000.0,12100000.0,5000000.0
,GeneralAndAdministrativeExpenses,80136000.0,86697000.0,86134000.0,80161000.0,79462000.0,80732000.0,96343000.0,104734000.0,97251000.0,89441000.0,81599000.0,54613000.0,60933000.0,165225000.0,135444000.0,106802000.0,104901000.0,90055000.0,75814000.0,111960000.0,209857000.0,117960000.0,65200000.0,0.0
,SellingAndMarketingExpenses,148910000.0,191235000.0,205525000.0,174612000.0,158740000.0,148522000.0,225086000.0,215089000.0,219845000.0,243029000.0,165732000.0,128472000.0,137683000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7038000.0,28356000.0,4646000.0,-6953000.0,3218000.0,3558000.0,5785000.0,-3186000.0,-1063000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
