Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,2044312000.0,1790114000.0,1392509000.0,821000000.0,508853000.0
Revenue Growth,0.142,0.2855,0.6961,0.6134,
Cost of Revenue,1453953000.0,1267925000.0,995704000.0,596000000.0,368064000.0
Gross Profit,590359000.0,522189000.0,396805000.0,202000000.0,140789000.0
R&D Expenses,0.0,0.0,0.0,0.0,
SG&A Expense,444527000.0,399864000.0,328847000.0,176000000.0,120145000.0
Operating Expenses,521946000.0,470725000.0,380225000.0,784343000.0,131874000.0
Operating Income,68413000.0,51464000.0,16580000.0,26000000.0,8915000.0
Interest Expense,53283000.0,61011000.0,52511000.0,-26134000.0,9980000.0
Earnings before Tax,-17811000.0,76515000.0,-43103000.0,-43000000.0,-1029000.0
Income Tax Expense,-5628000.0,-5965000.0,-14733000.0,6000000.0,812000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,-24236000.0,-4574000.0,0.0,0.0,
Net Income,-12183000.0,82480000.0,-28370000.0,-1841000.0,
Preferred Dividends,0.0,0.0,0.0,0.0,
Net Income Com,-12183000.0,82480000.0,-28370000.0,-37000000.0,-1841000.0
EPS,-0.28,1.99,-0.95,-0.87,0.0
EPS Diluted,-0.28,1.99,-0.95,-0.87,0.0
Weighted Average Shs Out,42894965.0,42865407.0,42774239.0,43000000.0,
Weighted Average Shs Out (Dil),42892879.0,41486496.0,29974239.0,,
Dividend per Share,0.0,0.0,0.0,0.0,
Gross Margin,0.2888,0.2917,0.285,0.246,0.2767
EBITDA Margin,0.055,0.116,0.044,,
EBIT Margin,0.0174,0.0768,0.0068,0.0442,0.0176
Profit Margin,-0.006,0.046,-0.02,-0.004,
Free Cash Flow margin,0.0179,0.0288,0.0023,,
EBITDA,112891000.0,208386000.0,60786000.0,,
EBIT,35472000.0,137526000.0,9408000.0,36262000.0,8951000.0
Consolidated Income,-12183000.0,82480000.0,-28370000.0,-1841000.0,
Earnings Before Tax Margin,-0.0087,0.0427,-0.031,-0.0524,-0.002
Net Profit Margin,-0.006,0.0461,-0.0204,-0.0036,
