date,,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY
,revenue,45926000000.0,42555000000.0,40334000000.0,38229000000.0,35172000000.0,33946000000.0,30861000000.0,29420000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,19775000000.0,17501000000.0,17394000000.0,16570000000.0,15434000000.0,15629000000.0,13966000000.0,14454000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,38878000000.0,32363000000.0,27357000000.0,24912000000.0,24706000000.0,27822000000.0,27623000000.0,23272000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,21584000000.0,14830000000.0,9764000000.0,7921000000.0,7958000000.0,7903000000.0,7899000000.0,8354000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1197000000.0,1077000000.0,1015000000.0,970000000.0,712000000.0,666000000.0,566000000.0,437000000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.346513957235553,0.370344260368934,0.363762582436654,0.347877265949933,0.358893437962015,0.34495964178401,0.344026441139302,0.329367777022434
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,15914000000.0,15760000000.0,14672000000.0,13299000000.0,12623000000.0,11710000000.0,10617000000.0,9690000000.0
,incomeBeforeTaxRatio,0.346513957235553,0.370344260368934,0.363762582436654,0.347877265949933,0.358893437962015,0.34495964178401,0.344026441139302,0.329367777022434
,incomeTaxExpense,3043000000.0,3329000000.0,3203000000.0,2841000000.0,2597000000.0,2706000000.0,2188000000.0,2100000000.0
,netIncome,12860000000.0,12400000000.0,11428000000.0,10405000000.0,9925000000.0,8910000000.0,8331000000.0,7442000000.0
,netIncomeRatio,0.280015677394069,0.291387616026319,0.283334159765954,0.272175573517487,0.28218469236893,0.26247569669475,0.269952367065228,0.252957171991842
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.78,8.39,7.59,6.8,6.75,6.03,5.6,4.98
,EPSDiluted,8.75,8.36,7.56,6.78,6.73,6.0,5.54,4.93
,weightedAverageShsOut,1434779000.0,1443894000.0,1466988000.0,1485876000.0,1442935000.0,1442553000.0,1443735000.0,1442167000.0
,weightedAverageShsOutDil,1440682000.0,1450485000.0,1474421000.0,1494137000.0,1449509000.0,1452003000.0,1466529000.0,1468287000.0
