Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31
Revenue,1140544000.0,1141000000.0,940729000.0,941000000.0,781291000.0,781000000.0,618081000.0,618000000.0,505936000.0,506000000.0,410397000.0,332268000.0,269198000.0
Revenue Growth,-0.000399649430324277,0.212889152986673,-0.000287991498405951,0.204416792206745,0.000372599231754161,0.263588429348257,0.000131067961165049,0.221498371335505,-0.000126482213438735,0.23295248259612,0.235138502654484,0.234288516259408,0.0
Cost of Revenue,431734000.0,432000000.0,353700000.0,354000000.0,300109000.0,300000000.0,238535000.0,239000000.0,203639000.0,204000000.0,168678000.0,144464000.0,116334000.0
Gross Profit,708810000.0,709000000.0,587029000.0,587000000.0,481182000.0,481000000.0,379546000.0,380000000.0,302297000.0,302000000.0,241719000.0,187804000.0,152864000.0
R&D Expenses,203729000.0,204000000.0,150583000.0,151000000.0,120650000.0,121000000.0,93671000.0,94000000.0,83542000.0,84000000.0,67757000.0,60693000.0,51356000.0
SG&A Expense,424485000.0,424000000.0,391900000.0,392000000.0,318848000.0,319000000.0,242557000.0,243000000.0,164412000.0,164000000.0,130748000.0,97998000.0,85076000.0
Operating Expenses,628214000.0,628000000.0,542483000.0,542000000.0,439498000.0,439000000.0,336228000.0,336000000.0,247954000.0,248000000.0,198505000.0,158691000.0,136432000.0
Operating Income,80596000.0,81000000.0,44546000.0,45000000.0,41684000.0,42000000.0,43318000.0,43000000.0,54343000.0,54000000.0,43214000.0,29113000.0,16432000.0
Interest Expense,693000.0,000000.0,813000.0,000000.0,717000.0,000000.0,491000.0,000000.0,353000.0,0000000.0,229000.0,476000.0,401000.0
Earnings before Tax,83361000.0,83000000.0,44130000.0,44000000.0,41418000.0,41000000.0,43083000.0,43000000.0,54329000.0,54000000.0,43089000.0,28739000.0,16122000.0
Income Tax Expense,18221000.0,18000000.0,30075000.0,30000000.0,11165000.0,11000000.0,20384000.0,20000000.0,9592000.0,10000000.0,17559000.0,14107000.0,11840000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,65140000.0,65000000.0,14055000.0,14000000.0,30253000.0,30000000.0,22699000.0,23000000.0,44737000.0,45000000.0,25530000.0,14632000.0,4282000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,65140000.0,65000000.0,14055000.0,14000000.0,30253000.0,30000000.0,22699000.0,23000000.0,44737000.0,45000000.0,25530000.0,14632000.0,4282000.0
EPS,2.11,2.11,0.47,0.47,1.04,1.04,0.79,0.79,1.58,1.58,0.92,0.55,0.17
EPS Diluted,2.06,2.06,0.46,0.46,0.99,0.99,0.76,0.76,1.52,1.52,0.88,0.52,0.15
Weighted Average Shs Out,30854000.0,31000000.0,29791000.0,30000000.0,28976000.0,29000000.0,28634000.0,29000000.0,28293000.0,28000000.0,27773000.0,26778000.0,25814000.0
Weighted Average Shs Out (Dil),31578000.0,32000000.0,30799000.0,31000000.0,30414000.0,30000000.0,29721000.0,30000000.0,29343000.0,29000000.0,29013000.0,28375000.0,27806000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Gross Margin,0.621466598395,0.62138475021911,0.624014992628,0.62380446333688,0.615880638584,0.61587708066581,0.614071618445,0.61488673139159,0.597500474368,0.59683794466403,0.588988223598,0.565218438128,0.567849686848
EBITDA Margin,0.11440067196,0.11393514460999,0.0832258812049,0.083953241232731,0.0870699905669,0.088348271446863,0.105254812881,0.10517799352751,0.145484804402,0.14624505928854,0.144426007013,0.128619066537,0.104205826195
EBIT Margin,0.0706645249986,0.072743207712533,0.0473526382199,0.046758767268863,0.0533527200493,0.052496798975672,0.0700846652785,0.06957928802589,0.10741081876,0.10869565217391,0.105298040678,0.0876190304212,0.0610405723668
Profit Margin,0.0571130969081,0.056967572304996,0.0149405407934,0.014877789585547,0.0387218078795,0.038412291933419,0.0367249599972,0.037216828478964,0.0884242275703,0.088932806324111,0.0622080570764,0.0440367414256,0.0159065074778
Free Cash Flow margin,0.126088077268,,0.144984368506,,0.115329627501,,0.0974063270024,,0.0839790012966,,0.106703996374,0.0732450913118,0.054755235923
EBITDA,130479000.0,130000000.0,78293000.0,79000000.0,68027000.0,69000000.0,65056000.0,65000000.0,73606000.0,74000000.0,59272000.0,42736000.0,28052000.0
EBIT,80596000.0,83000000,44546000.0,44000000,41684000.0,41000000,43318000.0,43000000,54343000.0,55000000,43214000.0,29113000.0,16432000.0
Consolidated Income,65140000.0,65000000.0,14055000.0,14000000.0,30253000.0,30000000.0,22699000.0,23000000.0,44737000.0,45000000.0,25530000.0,14632000.0,4282000.0
Earnings Before Tax Margin,0.0730888067449,0.072743207712533,0.0469104279766,0.046758767268863,0.0530122579167,0.052496798975672,0.069704456212,0.06957928802589,0.107383147276,0.10671936758893,0.104993457555,0.0864934330119,0.059889003633
Net Profit Margin,0.0571130969081,0.056967572304996,0.0149405407934,0.014877789585547,0.0387218078795,0.038412291933419,0.0367249599972,0.037216828478964,0.0884242275703,0.088932806324111,0.0622080570764,0.0440367414256,0.0159065074778
