date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-09-30_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY
,revenue,2881100000.0,4623400000.0,5581800000.0,5578800000.0,0.0,4715300000.0,5609200000.0,6792200000.0,7013700000.0,8077500000.0,7974400000.0,6860000000.0,6012400000.0,6593400000.0,4574712000.0,5256315000.0,4644453000.0,3631582000.0,2829480000.0,2717098000.0,0.0,2669692000.0,2710500000.0,2094226000.0,2244462000.0
,costOfRevenue,2524900000.0,3536600000.0,4072600000.0,4031600000.0,0.0,4107600000.0,5007700000.0,5716900000.0,5736100000.0,5932700000.0,5550000000.0,4841000000.0,4467700000.0,4617200000.0,3574818000.0,4155984000.0,3715836000.0,2969209000.0,2335800000.0,2225344000.0,0.0,2165090000.0,0.0,0.0,0.0
,grossProfit,356200000.0,1086800000.0,1509200000.0,1547200000.0,0.0,607700000.0,601500000.0,1075300000.0,1277600000.0,2144800000.0,2424400000.0,2019000000.0,1544700000.0,1976200000.0,999894000.0,1100331000.0,928617000.0,662373000.0,493680000.0,491754000.0,0.0,504602000.0,0.0,0.0,0.0
,grossProfitRatio,0.123633334490299,0.235065103603409,0.270378730875345,0.277335627733563,0.0,0.128878332237609,0.107234543250374,0.158313948352522,0.182157776922309,0.265527700402352,0.304022873194221,0.294314868804665,0.256919033996407,0.299723966390633,0.218569824723392,0.209335056974325,0.199941091017607,0.182392411902031,0.174477289113194,0.180985006797694,0.0,0.189011316661248,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,99500000.0,145000000.0,158100000.0,142600000.0,0.0,153400000.0,176400000.0,227100000.0,249100000.0,268800000.0,268200000.0,280700000.0,248800000.0,201800000.0,147146000.0,175941000.0,189802000.0,143025000.0,108525000.0,101416000.0,0.0,99267000.0,95256000.0,67688000.0,83640000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,6900000.0,-86800000.0,107400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,491200000.0,887600000.0,956500000.0,794700000.0,0.0,660600000.0,794100000.0,963800000.0,1055900000.0,999200000.0,803500000.0,693300000.0,654000000.0,583300000.0,431170000.0,437249000.0,410234000.0,415675000.0,348894000.0,318066000.0,0.0,162763000.0,2517263000.0,1915505000.0,1975275000.0
,costAndExpenses,3016100000.0,4424200000.0,5029100000.0,4826300000.0,0.0,4768200000.0,5801800000.0,6680700000.0,6792000000.0,6931900000.0,6353500000.0,5534300000.0,5121700000.0,5200500000.0,4005988000.0,4593233000.0,4126070000.0,3384884000.0,2684694000.0,2543410000.0,0.0,2327853000.0,2517263000.0,1915505000.0,1975275000.0
,interestExpense,139800000.0,144000000.0,149300000.0,152600000.0,0.0,298600000.0,465400000.0,428200000.0,425200000.0,405600000.0,238600000.0,222100000.0,201200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405200000.0,406200000.0,361559000.0,377210000.0,316114000.0,270159000.0,234336000.0,232413000.0,174600000.0,240968000.0,0.0,184191000.0,202640000.0
,EBITDA,167200000.0,743800000.0,1440800000.0,1455800000.0,0.0,434400000.0,371400000.0,675000000.0,937500000.0,1772300000.0,2102800000.0,1776200000.0,1295900000.0,1799100000.0,930283000.0,1040292000.0,834497000.0,516857000.0,379122000.0,406101000.0,0.0,582807000.0,443019000.0,362912000.0,471827000.0
,EBITDARatio,0.0580333900246434,0.160877276463209,0.258124619298434,0.260952176095218,0.0,0.0921256335758064,0.0662126506453683,0.0993786990960219,0.133666966080671,0.219411946765707,0.263693820224719,0.258921282798834,0.215537888364048,0.272863772863773,0.203353347708009,0.197912796322138,0.179676056577599,0.142322822395309,0.13398999109377,0.149461300254904,0.0,0.218304958025121,0.163445489762037,0.17329170777175,0.210218306213248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-135000000.0,199200000.0,552700000.0,752500000.0,0.0,-52900000.0,-192600000.0,111500000.0,221700000.0,1145600000.0,1620900000.0,1325700000.0,890700000.0,1392900000.0,568724000.0,663082000.0,518383000.0,246698000.0,144786000.0,173688000.0,0.0,341839000.0,193237000.0,178721000.0,269187000.0
,operatingIncomeRatio,-0.0468571031897539,0.0430851754120344,0.0990182378444229,0.134885638488564,0.0,-0.0112187983797425,-0.0343364472652072,0.0164158888136392,0.031609564138757,0.14182606004333,0.20326294141252,0.193250728862974,0.148143836072118,0.211256711256711,0.124319082818765,0.126149593393851,0.111613358989745,0.0679312762316809,0.0511705331014886,0.0639240837098993,0.0,0.128044358675083,0.0712920125438111,0.0853398821330649,0.119933863883639
,totalOtherIncomeExpensesNet,-1586400000.0,-224500000.0,227100000.0,-515400000.0,0.0,-412500000.0,-1340000000.0,-246600000.0,-546500000.0,-973100000.0,-27500000.0,28300000.0,-40100000.0,24700000.0,77788000.0,114506000.0,95682000.0,-4242000.0,-59546000.0,15763000.0,0.0,177472000.0,0.0,0.0,0.0
,incomeBeforeTax,-1851800000.0,-142300000.0,664100000.0,92800000.0,0.0,-758300000.0,-1990300000.0,-547900000.0,-734300000.0,-208600000.0,1373700000.0,1113200000.0,651700000.0,1176800000.0,340835000.0,530962000.0,426085000.0,153071000.0,-3181000.0,78804000.0,0.0,145370000.0,-7398000.0,21143000.0,250529000.0
,incomeBeforeTaxRatio,-0.642740619902121,-0.0307782151663278,0.118975957576409,0.0166344016634402,0.0,-0.160816915148559,-0.354827782928047,-0.0806660581254969,-0.104695096739239,-0.0258248220365212,0.172263743980738,0.162274052478134,0.108392655179296,0.178481511814845,0.0745041436488242,0.101014113499667,0.0917406204778044,0.0421499500768536,-0.0011242348417377,0.0290030024680744,0.0,0.0544519742352301,-0.00272938572219148,0.0100958540291258,0.111620958608344
,incomeTaxExpense,8000000.0,46000000.0,18400000.0,-424800000.0,0.0,-84000000.0,-176400000.0,201200000.0,-448300000.0,262300000.0,363200000.0,308100000.0,193800000.0,185800000.0,-78112000.0,-81515000.0,960000.0,-26437000.0,-47708000.0,-40007000.0,0.0,42690000.0,-141522000.0,9047000.0,90193000.0
,netIncome,-1870300000.0,-211300000.0,646900000.0,461600000.0,0.0,-739800000.0,-1996000000.0,-787000000.0,-524900000.0,-585700000.0,957700000.0,774000000.0,448200000.0,953500000.0,264285000.0,600697000.0,422653000.0,175387000.0,31348000.0,105519000.0,0.0,107060000.0,28210000.0,10209000.0,160336000.0
,netIncomeRatio,-0.649161778487383,-0.0457022970108578,0.115894514314379,0.0827418082741808,0.0,-0.156893516849405,-0.355843970619696,-0.115868201760843,-0.0748392431954603,-0.0725100588053234,0.120096809791332,0.112827988338192,0.0745459383939858,0.144614311280978,0.0577708498371045,0.114281012458348,0.0910016744705997,0.0482949304187541,0.0110790675318433,0.0388351837143894,0.0,0.0401020042761487,0.0104076738609113,0.00487483203818499,0.0714362729242019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-19.3013415892673,-2.18059855521156,4.931159,-6.926138,0.0,-39.989189,-110.518919,-43.4484415231732,-29.1501700806075,-32.7083252823683,52.989409,42.967958,1.66,3.55,1.0,2.28,1.62,1.41,0.59,2.02,0.0,3.1,1.54153,0.557869,8.76153
,EPSDiluted,-19.3013415892673,-2.03760848601736,4.43,-8.18,0.0,-40.45,-112.66,-2.93547183886609,-1.96518157993261,-2.18544776119403,3.52,2.86,1.66,3.51,0.98,2.23,1.58,1.38,0.57,1.96,0.0,3.1,1.54153,0.557869,8.76153
,weightedAverageShsOut,96900000.0,96900000.0,110400000.0,105200000.0,105200000.0,18500000.0,18500000.0,18113423.0,18006756.0,17906756.0,18073423.0,18013423.0,267500000.0,268860528.0,264068180.0,263419344.0,261519424.0,124366372.0,53409521.0,52165735.0,27524626.0,27524626.0,18300000.0,18300000.0,18300000.0
,weightedAverageShsOutDil,96900000.0,103700000.0,121000000.0,105200000.0,105200000.0,18500000.0,18500000.0,268100000.0,267100000.0,268000000.0,270300000.0,269200000.0,267500000.0,271275849.0,269166290.0,269166005.0,268013476.0,127406316.0,54835628.0,53821760.0,27524626.0,27524626.0,18300000.0,18300000.0,18300000.0
