date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,11575000000.0,11665000000.0,11151000000.0,8698000000.0,8284000000.0,8762000000.0,9097000000.0,8656000000.0,8470000000.0,8644000000.0,7941000000.0,7938000000.0,8305000000.0,7727000000.0,6982000000.0,6908000000.0,7199000000.0,6630000000.0,6792000000.0,7187000000.0,7289000000.0,7732000000.0,8300000000.0,8494600000.0,8331900000.0,5053800000.0,4452200000.0,4162600000.0,3780700000.0,3807400000.0,3072100000.0,1909800000.0,1834100000.0,1717900000.0,1618900000.0,1487100000.0
,costOfRevenue,9182000000.0,9349000000.0,9028000000.0,6952000000.0,6583000000.0,7116000000.0,7525000000.0,7180000000.0,7013000000.0,7296000000.0,6691000000.0,6745000000.0,6867000000.0,6700000000.0,6090000000.0,5759000000.0,5984000000.0,5539000000.0,5619000000.0,6063000000.0,5982000000.0,6060000000.0,6527000000.0,6707700000.0,6732500000.0,4311000000.0,3814100000.0,3474000000.0,3197400000.0,3298200000.0,2653900000.0,1651100000.0,1569500000.0,1445600000.0,1370200000.0,1260300000.0
,grossProfit,2393000000.0,2316000000.0,2123000000.0,1746000000.0,1701000000.0,1646000000.0,1572000000.0,1476000000.0,1457000000.0,1348000000.0,1250000000.0,1193000000.0,1222000000.0,1027000000.0,892000000.0,1149000000.0,1215000000.0,1091000000.0,1173000000.0,1124000000.0,1307000000.0,1672000000.0,1773000000.0,1786900000.0,1599400000.0,742800000.0,638100000.0,688600000.0,583300000.0,509200000.0,418200000.0,258700000.0,264600000.0,272300000.0,248700000.0,226800000.0
,grossProfitRatio,0.206738660907127,0.19854264894985,0.190386512420411,0.20073580133364,0.205335586673105,0.187856653732025,0.172804221171815,0.170517560073937,0.172018890200708,0.155946321147617,0.157410905427528,0.150289745527841,0.147140276941601,0.132910573314352,0.127757089659123,0.1663288940359,0.168773440755661,0.164555052790347,0.172703180212014,0.15639348824266,0.179311290986418,0.21624418003104,0.213614457831325,0.210357168083253,0.191961017294975,0.146978511219281,0.143322402407798,0.165425455244318,0.154283598275452,0.133739559804591,0.13612838123759,0.135459210388522,0.144266942914781,0.158507480062867,0.153622830316882,0.152511599757918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,614000000.0,631000000.0,558000000.0,371000000.0,368000000.0,390000000.0,398000000.0,425000000.0,382000000.0,0.0,46000000.0,55000000.0,25000000.0,414000000.0,326000000.0,349000000.0,363000000.0,337000000.0,317000000.0,310000000.0,314000000.0,348000000.0,697000000.0,480200000.0,427000000.0,242000000.0,135400000.0,126600000.0,112100000.0,105400000.0,86200000.0,53200000.0,50900000.0,49600000.0,46700000.0,43000000.0
,SellingAndMarketingExpenses,614000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395000000.0,360000000.0,381000000.0,396000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-45000000.0,-13000000.0,25000000.0,53000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1095000000.0,1121000000.0,983000000.0,621000000.0,636000000.0,653000000.0,633000000.0,591000000.0,597000000.0,423000000.0,418000000.0,456000000.0,468000000.0,414000000.0,326000000.0,598000000.0,671000000.0,663000000.0,692000000.0,809000000.0,809000000.0,870000000.0,1230000000.0,1020200000.0,922900000.0,498300000.0,353700000.0,318300000.0,254500000.0,233800000.0,188200000.0,115000000.0,108100000.0,106000000.0,93900000.0,86700000.0
,costAndExpenses,10277000000.0,10470000000.0,10011000000.0,7573000000.0,7219000000.0,7769000000.0,8158000000.0,7771000000.0,7610000000.0,7719000000.0,7109000000.0,7201000000.0,7335000000.0,7114000000.0,6416000000.0,6357000000.0,6655000000.0,6202000000.0,6311000000.0,6872000000.0,6791000000.0,6930000000.0,7757000000.0,7727900000.0,7655400000.0,4809300000.0,4167800000.0,3792300000.0,3451900000.0,3532000000.0,2842100000.0,1766100000.0,1677600000.0,1551600000.0,1464100000.0,1347000000.0
,interestExpense,300000000.0,378000000.0,384000000.0,252000000.0,243000000.0,270000000.0,253000000.0,236000000.0,226000000.0,232000000.0,203000000.0,247000000.0,302000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
