date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,4375664000.0,2175378000.0,826968000.0,414190000.0,345670000.0,292124000.0,160756000.0
,costOfRevenue,3026759000.0,1570458000.0,812210000.0,326878000.0,232598000.0,184298000.0,124573000.0
,grossProfit,1348905000.0,604920000.0,14758000.0,87312000.0,113072000.0,107826000.0,36183000.0
,grossProfitRatio,0.308274355617799,0.278075810272973,0.0178459142312641,0.210801805934475,0.327109671073567,0.369110377784776,0.225080245838413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,353785000.0,156634000.0,67529000.0,29323000.0,20809000.0,17732000.0,11053000.0
,GeneralAndAdministrativeExpenses,657215000.0,385865000.0,240781000.0,137868000.0,112383000.0,87202000.0,44964000.0
,SellingAndMarketingExpenses,1830875000.0,969543000.0,705015000.0,425974000.0,187372000.0,89015000.0,68787000.0
,otherExpenses,-87000.0,-472877000.0,41259000.0,-51950000.0,0.0,0.0,0.0
,operatingExpenses,2652230000.0,1496152000.0,1003526000.0,589668000.0,318461000.0,190886000.0,124062000.0
,costAndExpenses,5678989000.0,3066610000.0,1815736000.0,916546000.0,551059000.0,375184000.0,248635000.0
,interestExpense,148243000.0,48208000.0,31295000.0,26501000.0,23000.0,32000.0,181000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,121632000.0,78728000.0,40922000.0,39554000.0,29261000.0,18384000.0
,EBITDA,-1278608000.0,-769600000.0,-910040000.0,-461434000.0,-165835000.0,-53799000.0,-69495000.0
,EBITDARatio,-0.292208908179421,-0.353777596353369,-1.10045370558474,-1.11406359400275,-0.479749472039807,-0.184164943654065,-0.432301127174102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1303325000.0,-891232000.0,-988768000.0,-502356000.0,-205389000.0,-83060000.0,-87879000.0
,operatingIncomeRatio,-0.297857650861675,-0.409690637673085,-1.1956544872353,-1.21286366160458,-0.594176526745162,-0.284331311360929,-0.546660777824778
,totalOtherIncomeExpensesNet,-56474000.0,-463114000.0,54663000.0,-22574000.0,7785000.0,-4911000.0,365000.0
,incomeBeforeTax,-1483238000.0,-1368619000.0,-953880000.0,-548509000.0,-196886000.0,-87458000.0,-87478000.0
,incomeBeforeTaxRatio,-0.338974381945232,-0.629140774614803,-1.15346663957977,-1.32429319877351,-0.569577921138658,-0.299386561870986,-0.544166314165568
,incomeTaxExpense,141640000.0,85864000.0,4088000.0,10745000.0,8546000.0,11730000.0,2521000.0
,netIncome,-1618056000.0,-1462799000.0,-961241000.0,-560485000.0,-222867000.0,-103366000.0,-88383000.0
,netIncomeRatio,-0.369785248593128,-0.672434399906591,-1.162367830436,-1.35320746517299,-0.644739202129198,-0.353842888636333,-0.54979596406977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.39,-3.35,-2.84,-2.72,-0.87,-0.395546,-0.343283
,EPSDiluted,-3.39,-3.35,-2.84,-2.72,-0.87,-0.395546,-0.343283
,weightedAverageShsOut,477264888.0,462194052.0,338472987.0,205727195.0,257463818.0,261324809.0,257463818.0
,weightedAverageShsOutDil,477264888.0,462194052.0,338472987.0,205727195.0,257463818.0,261324809.0,257463818.0
