date,,2020-06-26_FY,2019-06-28_FY,2018-06-29_FY,2017-06-30_FY,2016-06-24_FY,2015-06-26_FY,2014-06-27_FY,2013-06-28_FY,2012-06-29_FY,2011-06-24_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,113479000.0,120955000.0,84167000.0,97115000.0,61897000.0,43642000.0,91700000.0,69000000.0,-56500000.0,64300000.0,44323000.0,31304000.0,41829000.0,49739000.0,21454000.0
,depreciationAndAmortization,30875000.0,29944000.0,29087000.0,23793000.0,17357000.0,12947000.0,10700000.0,10200000.0,9700000.0,9200000.0,8209000.0,8727000.0,7624000.0,6360000.0,5592000.0
,deferredIncomeTax,1262000.0,879000.0,-2074000.0,754000.0,864000.0,-878000.0,100000.0,2100000.0,-2200000.0,-900000.0,-464000.0,626000.0,-89000.0,8000.0,442000.0
,stockBasedCompensation,22203000.0,17157000.0,22581000.0,26507000.0,9927000.0,8027000.0,5547000.0,5100000.0,4649000.0,3460000.0,655000.0,837000.0,1144000.0,811000.0,126000.0
,changeInWorkingCapital,86523000.0,126594000.0,96711000.0,69916000.0,71575000.0,2091000.0,92800000.0,65700000.0,-54500000.0,48477000.0,33053000.0,23057000.0,33045000.0,37412000.0,390000.0
,accountsReceivables,-12260000.0,-13494000.0,17852000.0,-64142000.0,-61013000.0,-33797000.0,17379000.0,4739000.0,-10672000.0,-16229000.0,-37492000.0,32510000.0,-19839000.0,18095000.0,-37529000.0
,inventory,-16174000.0,-44035000.0,-19432000.0,-53802000.0,-50598000.0,-6440000.0,-36051000.0,14229000.0,-13867000.0,15000.0,-49192000.0,21666000.0,7194000.0,-6705000.0,-12050000.0
,accountsPayables,-5990000.0,38807000.0,3502000.0,38293000.0,56308000.0,20466000.0,17714000.0,-8861000.0,-6563000.0,-10414000.0,49400000.0,-12731000.0,18680000.0,-34457000.0,40938000.0
,otherWorkingCapital,797310000.0,710787000.0,584193000.0,487482000.0,417566000.0,345991000.0,343900000.0,251100000.0,185400000.0,239900000.0,191423000.0,158370000.0,135313000.0,102268000.0,64856000.0
,otherNonCashItems,27504000.0,8888000.0,29794000.0,3569000.0,14392000.0,12420000.0,-32100000.0,600000.0,88300000.0,4200000.0,-725000.0,2876000.0,1050000.0,984000.0,2309000.0
,netCashProvidedByOperatingActivites,150660000.0,147394000.0,138080000.0,70934000.0,47088000.0,52629000.0,66600000.0,48800000.0,2300000.0,41300000.0,17846000.0,80357000.0,51891000.0,26244000.0,25073000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-42327000.0,-18661000.0,-33825000.0,-70030000.0,-40616000.0,-51398000.0,-10835000.0,-10793000.0,-35535000.0,-10000.0,-8224000.0,-7097000.0,-29047000.0,-12820000.0,-12286000.0
,acquisitionsNet,0.0,0.0,0.0,-10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-20722000.0,-5378000.0,-195309000.0,-122778000.0,-108341000.0,-203407000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,-96000.0,135000.0,364000.0,111939000.0,194000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-8199000.0,80707000.0,303262000.0,0.0,221811000.0,59306000.0,37823000.0,4931000.0,-1843000.0,0.0,-2132000.0,54000.0,102000.0,109000.0,1386000.0
,netCashUsedForInvestingActivites,-71248000.0,-98067000.0,-58649000.0,-90556000.0,-39603000.0,-195499000.0,27000000.0,-5900000.0,-37400000.0,-23600000.0,-10718000.0,-7187000.0,-29815000.0,-12380000.0,-10845000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-3250000.0,-11212000.0,-18533000.0,-6000000.0,-6000000.0,-12411000.0,-9668000.0,-5798000.0,0.0,-7933000.0,-6280000.0,-26220000.0,-5129000.0,-8733000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484000.0,853000.0,237000.0,122000.0,65000.0
,commonStockRepurchased,-20722000.0,-5378000.0,-40965000.0,0.0,5479000.0,835000.0,4600000.0,600000.0,1000000.0,1600000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30849000.0,-10054000.0,0.0,0.0,0.0
,otherFinancingActivites,-14583000.0,-14595000.0,-493000.0,-1425000.0,171666000.0,141515000.0,237717000.0,150256000.0,144507000.0,0.0,0.0,-2355000.0,-2240000.0,-15526000.0,-18360000.0
,netCashUsedProvidedByFinancingActivities,-35305000.0,-23223000.0,-54106000.0,13432000.0,22862000.0,22537000.0,-8200000.0,-9100000.0,23200000.0,23900000.0,-37298000.0,-13836000.0,-8223000.0,-13133000.0,-17128000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,484000.0,704000.0,-1029000.0,523000.0,-521000.0,-166000.0,-1600000.0,400000.0,200000.0,800000.0,267000.0,-171000.0,956000.0,79000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
