date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-21759000.0,-8921000.0,-38002000.0,13498000.0,-71249000.0,-47697000.0,-27489000.0,-2227000.0,-971000.0,2730000.0,29468000.0,1323000.0,9974000.0,2902000.0,-8174000.0,-12317000.0,9938000.0,5561000.0,-20430000.0,381000.0,93000.0,500000.0,500000.0,-4700000.0,-2400000.0,4300000.0
,depreciationAndAmortization,1667000.0,2016000.0,2924000.0,4696000.0,6255000.0,8160000.0,8837000.0,9019000.0,11066000.0,13531000.0,13543000.0,11456000.0,9241000.0,12097000.0,14453000.0,9140000.0,8197000.0,10983000.0,10001000.0,8519000.0,4920000.0,4200000.0,4200000.0,4800000.0,2800000.0,1400000.0
,deferredIncomeTax,0.0,-203000.0,-4000.0,-14132000.0,14676000.0,-985000.0,-372000.0,-684000.0,-132000.0,6520000.0,-7074000.0,-1210000.0,-124000.0,1021000.0,-493000.0,0.0,0.0,49000.0,8726000.0,-1100000.0,-3601000.0,-900000.0,-900000.0,-900000.0,-500000.0,-400000.0
,stockBasedCompensation,1247000.0,1151000.0,2939000.0,2696000.0,2621000.0,3552000.0,3220000.0,2959000.0,4101000.0,3358000.0,2957000.0,3105000.0,3954000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,8938000.0,-15519000.0,-11512000.0,8860000.0,-2196000.0,-12516000.0,1948000.0,-1698000.0,-1724000.0,-9861000.0,150000.0,-7340000.0,-4021000.0,590000.0,-9297000.0,-17991000.0,-4209000.0,4666000.0,6952000.0,-4958000.0,-6032000.0,3600000.0,3600000.0,-8700000.0,-16200000.0,-8100000.0
,accountsReceivables,6420000.0,7134000.0,513000.0,5132000.0,42000.0,-1721000.0,3567000.0,5420000.0,2343000.0,-1965000.0,3689000.0,-4380000.0,-15524000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,924000.0,-260000.0,34000.0,806000.0,-937000.0,3183000.0,-234000.0,763000.0,-1250000.0,-1873000.0,-3926000.0,-7509000.0,2981000.0,-4652000.0,-5066000.0,-3569000.0,43000.0,-298000.0,-1061000.0,-5126000.0,-4300000.0,-4300000.0,-4400000.0,-7100000.0,-9100000.0
,accountsPayables,-2233000.0,-1149000.0,2219000.0,-2499000.0,-1674000.0,874000.0,-1619000.0,-873000.0,-236000.0,-2605000.0,664000.0,-3048000.0,2672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-920000.0,-6027000.0,-3552000.0,-692000.0,-2387000.0,-2563000.0,-4410000.0,-8564000.0,-3938000.0,-3702000.0,-5051000.0,7936000.0,14038000.0,104000.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,552000.0,6682000.0,22131000.0,-2671000.0,21372000.0,30823000.0,517000.0,-5000.0,5010000.0,-1893000.0,-22763000.0,1265000.0,2638000.0,-538000.0,3999000.0,1142000.0,1019000.0,1932000.0,1964000.0,1350000.0,-277000.0,1200000.0,1200000.0,2000000.0,7100000.0,900000.0
,netCashProvidedByOperatingActivites,-9355000.0,-14794000.0,-21524000.0,12947000.0,-28521000.0,-18663000.0,-13339000.0,7364000.0,17350000.0,14385000.0,16281000.0,8599000.0,21662000.0,16072000.0,488000.0,-20026000.0,14945000.0,23191000.0,7213000.0,4192000.0,-4897000.0,8600000.0,8600000.0,-7500000.0,-9200000.0,-1900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-328000.0,-281000.0,-364000.0,-526000.0,-683000.0,-1397000.0,-1873000.0,-2315000.0,-3972000.0,-3273000.0,-3772000.0,-8355000.0,-12948000.0,-5768000.0,-7079000.0,-13424000.0,-3944000.0,-2736000.0,-3270000.0,-5879000.0,-10276000.0,-3100000.0,-3100000.0,-3800000.0,-2200000.0,-2800000.0
,acquisitionsNet,0.0,-2343000.0,175000.0,4555000.0,-5243000.0,-11686000.0,-4271000.0,-2881000.0,-7290000.0,-4935000.0,-14661000.0,-36843000.0,-3247000.0,-154000.0,-3045000.0,-31260000.0,-1124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-790000.0,-8510000.0,-7246000.0,-2008000.0,-9033000.0,-9193000.0,-11479000.0,-15642000.0,-19944000.0,-9489000.0,-43402000.0,-57063000.0,-32109000.0,-32267000.0,-24786000.0,-9592000.0,-7210000.0,-31758000.0,0.0,0.0,0.0,0.0,-900000.0,-18300000.0,0.0
,salesMaturitiesOfInvestments,4355000.0,6576000.0,6652000.0,8992000.0,4005000.0,11507000.0,7181000.0,12237000.0,14221000.0,19517000.0,46042000.0,54091000.0,59740000.0,50337000.0,47692000.0,25488000.0,9048000.0,4143000.0,0.0,0.0,0.0,0.0,0.0,10200000.0,9000000.0,0.0
,otherInvestingActivites,0.0,600000.0,0.0,236000.0,30000.0,-2519000.0,0.0,4958000.0,25684000.0,2000.0,-55000.0,1512000.0,-1500000.0,1348000.0,500000.0,-9493000.0,-2750000.0,-797000.0,-2951000.0,-2748000.0,-2500000.0,0.0,0.0,0.0,700000.0,-400000.0
,netCashUsedForInvestingActivites,4027000.0,3762000.0,-2047000.0,6011000.0,-3899000.0,-13128000.0,-8156000.0,520000.0,13001000.0,-8633000.0,18065000.0,-32997000.0,-15018000.0,13654000.0,5801000.0,-53475000.0,-8362000.0,-6600000.0,-37979000.0,-8627000.0,-12776000.0,-3100000.0,-3100000.0,5500000.0,-10800000.0,-3200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
