date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,612133000.0,565527000.0,498375000.0,485261000.0,486982000.0
,costOfRevenue,380723000.0,354213000.0,319831000.0,323748000.0,335702000.0
,grossProfit,231410000.0,211314000.0,178544000.0,161513000.0,151280000.0
,grossProfitRatio,0.378038759550621,0.37365855211157,0.35825232004013,0.332837380296377,0.31064803216546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,134675000.0,134187000.0,118484000.0,108192000.0,101264000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,28287000.0,0.0,0.0,0.0,0.0
,operatingExpenses,162962000.0,154785000.0,138912000.0,127939000.0,119502000.0
,costAndExpenses,543685000.0,508998000.0,458743000.0,451687000.0,455204000.0
,interestExpense,10128000.0,7418000.0,3560000.0,1838000.0,1636000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,28287000.0,20598000.0,20428000.0,19747000.0,18238000.0
,EBITDA,78744000.0,75957000.0,56360000.0,48728000.0,50383000.0
,EBITDARatio,0.12863871086839,0.134311889618002,0.113087534487083,0.100416064756904,0.10345967612766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,68448000.0,56529000.0,39632000.0,33574000.0,31778000.0
,operatingIncomeRatio,0.0658827411689943,0.0999580921865799,0.0795224479558565,0.0691875094021568,0.0652549786234399
,totalOtherIncomeExpensesNet,28119000.0,8588000.0,7260000.0,6431000.0,1269000.0
,incomeBeforeTax,40329000.0,47941000.0,32372000.0,27143000.0,30509000.0
,incomeBeforeTaxRatio,0.0658827411689943,0.0847722566738635,0.0649551040882869,0.0559348474326187,0.0626491328221577
,incomeTaxExpense,10148000.0,10816000.0,7813000.0,8562000.0,10050000.0
,netIncome,30181000.0,37125000.0,24559000.0,18581000.0,20459000.0
,netIncomeRatio,0.0493046445788742,0.0656467330472285,0.0492781540005016,0.0382907342646535,0.0420118197387172
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.95,1.18,0.76,0.56,0.6
,EPSDiluted,0.93,1.15,0.73,0.55,0.58
,weightedAverageShsOut,31793000.0,31344000.0,32415000.0,33016000.0,34023000.0
,weightedAverageShsOutDil,32516000.0,32243000.0,33502000.0,34066000.0,35001000.0
