date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY
,revenue,874374000.0,843271000.0,787594000.0,698120000.0,671144000.0,664994000.0,672929000.0,659214000.0,638456000.0,603679000.0,516920000.0,505874000.0,607099000.0,560017000.0,518890000.0,460202000.0,380048000.0,334667000.0,293096000.0,282764000.0,260797000.0,219200000.0,193648000.0,172412000.0,146151000.0,137704000.0,122730000.0,112200000.0,98200000.0,87800000.0,81300000.0,73300000.0,67200000.0,57600000.0,52500000.0
,costOfRevenue,703609000.0,696319000.0,647729000.0,576563000.0,555978000.0,550709000.0,570145000.0,563078000.0,551930000.0,282300000.0,227407000.0,204906000.0,276627000.0,346480000.0,309647000.0,269076000.0,223212000.0,193411000.0,173296000.0,160750000.0,143548000.0,118999000.0,100588000.0,89484000.0,79758000.0,68113000.0,57675000.0,37800000.0,27700000.0,25900000.0,24400000.0,25800000.0,21700000.0,23300000.0,24000000.0
,grossProfit,170765000.0,146952000.0,139865000.0,121557000.0,115166000.0,114285000.0,102784000.0,96136000.0,86526000.0,321379000.0,289513000.0,300968000.0,330472000.0,213537000.0,209243000.0,191126000.0,156836000.0,141256000.0,119800000.0,122014000.0,117249000.0,100201000.0,93060000.0,82928000.0,66393000.0,69591000.0,65055000.0,74400000.0,70500000.0,61900000.0,56900000.0,47500000.0,45500000.0,34300000.0,28500000.0
,grossProfitRatio,0.195299723001828,0.174264263801317,0.177585151740618,0.174120495043832,0.171596557519698,0.171858693461896,0.152741225300143,0.14583428143213,0.135523826230782,0.532367367425403,0.56007312543527,0.594946567722397,0.544346144533264,0.381304496113511,0.403251170768371,0.415308929557021,0.412674188523555,0.42207926087723,0.408739798564293,0.431504717715126,0.449579558047063,0.457121350364963,0.480562670412294,0.480987402268984,0.454276741178644,0.50536658339627,0.530065998533366,0.663101604278075,0.717922606924644,0.70501138952164,0.699876998769988,0.648021828103683,0.677083333333333,0.595486111111111,0.542857142857143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,55465000.0,45910000.0,45291000.0,44632000.0,38510000.0,35138000.0,33038000.0,28893000.0,25657000.0,170421000.0,164050000.0,173706000.0,193179000.0,3869000.0,165556000.0,145491000.0,125911000.0,116229000.0,104811000.0,96557000.0,80959000.0,68753000.0,62479000.0,56281000.0,57022000.0,56590000.0,50981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,140000.0,1190000.0,681000.0,-389000.0,-1237000.0,-372000.0,667000.0,392000.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
