date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-53169000.0,74000000.0,166323000.0,-204942000.0,-61611000.0,65286000.0,185200000.0,318500000.0,266100000.0,450400000.0,514700000.0,1099400000.0,450100000.0,416100000.0,375700000.0,217600000.0,278800000.0,216000000.0,55500000.0,65200000.0,-78300000.0,80000000.0,45600000.0,82000000.0,137500343.0,102100000.0,81100000.0,73000000.0
,depreciationAndAmortization,208662000.0,275749000.0,327973000.0,330345000.0,371689000.0,312518000.0,338983000.0,282756000.0,293429000.0,274835000.0,251500000.0,240600000.0,293314716.0,225538782.0,199664492.0,197515990.0,180229182.0,124489244.0,112755744.0,129387138.0,117005099.0,136899595.0,126699690.0,122700500.0,95000685.0,67500000.0,57500000.0,58000000.0
,deferredIncomeTax,13666000.0,61077000.0,-126306000.0,-2519000.0,-94355000.0,-142630000.0,-175268000.0,-89758000.0,-46376000.0,0.0,0.0,0.0,-142196455.0,-134128513.0,-184638863.0,-51723456.0,50233981.0,-26212804.0,38602455.0,32757084.0,0.0,-11999421.0,38100619.0,58800572.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6564000.0,14342000.0,14976000.0,13960000.0,14101000.0,16853000.0,15808000.0,19008000.0,17550000.0,19492000.0,16086000.0,2772000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-200676000.0,113238000.0,209719000.0,76114000.0,-79426000.0,-81128000.0,-96756000.0,-162986000.0,-18320000.0,-117867000.0,-239442000.0,-84333000.0,-136679213.0,117970007.0,35375116.0,-77532271.0,-43975282.0,32122891.0,55997797.0,-70259472.0,33113377.0,21299190.0,42597523.0,-114101501.0,-57200219.0,-33700000.0,0.0,0.0
,accountsReceivables,143717000.0,58488000.0,-44353000.0,-174613000.0,1529000.0,216266000.0,-18063000.0,26972000.0,66252000.0,-158779000.0,-1566000.0,34556000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-380907000.0,117000000.0,293688000.0,315416000.0,-62966000.0,-285169000.0,63212000.0,-167959000.0,-64403000.0,29105000.0,-74899000.0,-74938000.0,10717581.0,-61809514.0,-102016542.0,-21079195.0,-51912647.0,0.0,10931697.0,7468959.0,19709058.0,47899306.0,51399381.0,-114500357.0,-1100452.0,-26100000.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64656000.0,0.0,-46897000.0,35280477.0,84615155.0,42953167.0,0.0,1.0,32122891.0,0.0,0.0,0.0,21699941.0,-1.0,-1.0,0.0,0.0,0.0,0.0
,otherNonCashItems,100142000.0,60782000.0,33040000.0,145750000.0,-13759000.0,59133000.0,139861000.0,144981000.0,-3300000.0,46109000.0,-42010000.0,-553347000.0,178992230.0,179262092.0,-25900512.0,135726247.0,2133430.0,-1.0,4878816.0,-18319007.0,-9665566.0,-99827.0,-29698142.0,16500357.0,-901740.0,0.0,36700000.0,-5500000.0
,netCashProvidedByOperatingActivites,56889000.0,527024000.0,667516000.0,596050000.0,312380000.0,450010000.0,480182000.0,529884000.0,643912000.0,731677000.0,507098000.0,690113000.0,708267363.0,800725991.0,418019571.0,320638446.0,228041757.0,245893340.0,250841989.0,116246418.0,224305639.0,249399595.0,235199690.0,162100071.0,175699603.0,133200000.0,176100000.0,127100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-77462000.0,-75211000.0,-55362000.0,-114028000.0,-216908000.0,-358562000.0,-480108000.0,-645651000.0,-733648000.0,-647210000.0,-470277000.0,-392719000.0,-629151287.0,-494473136.0,-459558481.0,-284928480.0,-148273339.0,-159569754.0,-90226629.0,-58274435.0,-94977505.0,-211600116.0,-706800310.0,-282100071.0,-168100589.0,-175200000.0,-106600000.0,-66800000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245000000.0,-577000000.0,0.0,0.0,0.0,-475000000.0,0.0,-74000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-391025000.0,0.0,0.0,0.0,0.0,0.0,-26294000.0,0.0,-680346000.0,-243108000.0,0.0,0.0,0.0,0.0,0.0,-288258405.0,-42596790.0,-94807386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,391025000.0,0.0,0.0,0.0,0.0,11569000.0,49535000.0,754434000.0,0.0,0.0,0.0,0.0,0.0,0.0,101956041.0,0.0,0.0,58295562.0,21962751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,907000.0,120913000.0,33508000.0,19023000.0,-3080000.0,17557000.0,0.0,-6373000.0,0.0,39890000.0,9453000.0,0.0,-49517970.0,-38166650.0,-29687792.0,193922550.0,-10465562.0,-1288.0,1574.0,0.0,9610078.0,5099827.0,10600619.0,-49000715.0,3801562.0,-77500000.0,-100000.0,0.0
,netCashUsedForInvestingActivites,-101029000.0,437406000.0,-411630000.0,-93054000.0,-217820000.0,-340807000.0,-467838000.0,-854414000.0,-578601000.0,-528030000.0,-1139733000.0,-632180000.0,-1144732880.0,-526815970.0,-526698509.0,21481568.0,-160687545.0,-447587273.0,-74425559.0,-130716332.0,-85121476.0,36600116.0,-693800310.0,-324800572.0,-162099493.0,-252500000.0,-106500000.0,-63900000.0
