Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,2056007000.0,1480798000.0,900465000.0,719784000.0,361823000.0,247186000.0,254740000.0
Revenue Growth,0.3884,0.6445,0.251,0.9893,0.4638,-0.0297,
Cost of Revenue,1016916000.0,781512000.0,516030000.0,431458000.0,216150000.0,138786000.0,141159000.0
Gross Profit,1039091000.0,699286000.0,384435000.0,288326000.0,145673000.0,108400000.0,113581000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,502391000.0,354950000.0,191490000.0,144566000.0,85337000.0,61453000.0,63660000.0
Operating Expenses,728775000.0,604109000.0,295735000.0,219270000.0,130823000.0,89173000.0,88788000.0
Operating Income,310316000.0,95177000.0,88700000.0,69056000.0,14850000.0,19227000.0,24793000.0
Interest Expense,171732000.0,99769000.0,50917000.0,61558000.0,30734000.0,15665000.0,16069000.0
Earnings before Tax,135622000.0,-43389000.0,37628000.0,44603000.0,-12657000.0,18897000.0,-991000.0
Income Tax Expense,40387000.0,-116769000.0,13101000.0,-69580000.0,1768000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,103000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,95235000.0,73380000.0,24527000.0,114183000.0,-14425000.0,18897000.0,-991000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,95235000.0,73380000.0,24527000.0,114183000.0,-14425000.0,18897000.0,-991000.0
EPS,1.23,1.09,0.52,2.45,-0.48,0.81,-0.04
EPS Diluted,1.22,1.08,0.51,2.43,-0.48,0.81,-0.04
Weighted Average Shs Out,77391244.0,76824595.0,47105744.0,46444694.0,46447432.0,,
Weighted Average Shs Out (Dil),77458902.0,67133531.0,47033311.0,46550042.0,29901405.0,23311492.0,23311492.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.5054,0.4722,0.4269,0.4006,0.4026,0.4385,0.4459
EBITDA Margin,0.226,0.11,0.169,0.227,0.129,0.209,0.128
EBIT Margin,0.1495,0.0381,0.0983,0.1475,0.05,0.1398,0.0592
Profit Margin,0.046,0.05,0.027,0.159,-0.04,0.076,-0.004
Free Cash Flow margin,0.086,0.0316,0.0597,0.0297,0.0604,0.0653,0.0754
EBITDA,464783000.0,162271000.0,151994000.0,163082000.0,46720000.0,51593000.0,32729000.0
EBIT,307354000.0,56380000.0,88545000.0,106161000.0,18077000.0,34562000.0,15078000.0
Consolidated Income,95235000.0,73380000.0,24527000.0,114183000.0,-14322000.0,18897000.0,-991000.0
Earnings Before Tax Margin,0.066,-0.0293,0.0418,0.062,-0.035,0.0764,-0.0039
Net Profit Margin,0.0463,0.0496,0.0272,0.1586,-0.0399,0.0764,-0.0039
