date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY
,revenue,-8561877.0,12016526.0,11208244.0,26392983.0,17987910.0,16885600.0,21090000.0,22680000.0,20880000.0,26460000.0,41220000.0,25210000.0,41780000.0,37450000.0,38740000.0,37960000.0,46070000.0,53860000.0,57770000.0,64760000.0,69960000.0,65700000.0,61660000.0,28150000.0,27810000.0
,costOfRevenue,0.0,0.0,0.0,0.0,244920.0,260340.0,270000.0,280000.0,310000.0,330000.0,280000.0,250000.0,350000.0,510000.0,630000.0,680000.0,690000.0,710000.0,680000.0,700000.0,750000.0,900000.0,870000.0,450000.0,410000.0
,grossProfit,0.0,0.0,0.0,0.0,17742990.0,16625260.0,20820000.0,22400000.0,20570000.0,26130000.0,40940000.0,24960000.0,41430000.0,36940000.0,38110000.0,37280000.0,45380000.0,53150000.0,57090000.0,64060000.0,69210000.0,64800000.0,60790000.0,27700000.0,27400000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.986384188046304,0.984582129151466,0.987197724039829,0.987654320987654,0.985153256704981,0.987528344671202,0.993207180980107,0.990083300277668,0.99162278602202,0.986381842456609,0.983737738771296,0.982086406743941,0.985022791404385,0.986817675454883,0.98822918469794,0.989190858554663,0.989279588336192,0.986301369863014,0.985890366526111,0.984014209591474,0.985257101761956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,490372.0,542124.0,545081.0,502984.0,2166360.0,2454760.0,2590000.0,2770000.0,2690000.0,2920000.0,2920000.0,2400000.0,3840000.0,4620000.0,4870000.0,5090000.0,5090000.0,4860000.0,4730000.0,5040000.0,5340000.0,6280000.0,5450000.0,2990000.0,2850000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,664364.0,678598.0,636484.0,2392500.0,2661340.0,3090000.0,3140000.0,3090000.0,3260000.0,3300000.0,2930000.0,4390000.0,4980000.0,5130000.0,5400000.0,5420000.0,5170000.0,5000000.0,5410000.0,5630000.0,6390000.0,5270000.0,2900000.0,2790000.0
,costAndExpenses,0.0,0.0,0.0,0.0,2637420.0,2921680.0,3360000.0,3420000.0,3400000.0,3590000.0,3580000.0,3180000.0,4740000.0,5490000.0,5760000.0,6080000.0,6110000.0,5880000.0,5680000.0,6110000.0,6380000.0,7290000.0,6140000.0,3350000.0,3200000.0
