date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3200000.0,-97300000.0,-1011600000.0,269300000.0,-1245000000.0,-149400000.0,784400000.0,159400000.0,128300000.0,267200000.0,326200000.0,293500000.0,585500000.0,420800000.0,356100000.0,258200000.0,165400000.0,116000000.0,97900000.0,101100000.0,77800000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147100000.0,125700000.0,122700000.0,94800000.0,85700000.0
,deferredIncomeTax,110600000.0,4300000.0,-247600000.0,-314800000.0,-651300000.0,25300000.0,-84100000.0,66100000.0,32100000.0,156800000.0,188200000.0,127800000.0,335300000.0,183000000.0,110700000.0,93200000.0,68600000.0,58800000.0,53700000.0,34600000.0,22800000.0
,stockBasedCompensation,12400000.0,20800000.0,39100000.0,22400000.0,35600000.0,34700000.0,27200000.0,27100000.0,25600000.0,22000000.0,16100000.0,13900000.0,11000000.0,8900000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-77000000.0,40800000.0,358200000.0,-537200000.0,-164900000.0,-366500000.0,779200000.0,-10300000.0,-293000000.0,150900000.0,100300000.0,-245300000.0,158400000.0,-5300000.0,214200000.0,-161300000.0,67500000.0,-158800000.0,272800000.0,-200300000.0,-54700000.0
,accountsReceivables,19200000.0,-4100000.0,33700000.0,-2000000.0,96500000.0,165500000.0,-160500000.0,3200000.0,9600000.0,-144600000.0,-32600000.0,45300000.0,-28900000.0,-6700000.0,32700000.0,-95300000.0,-35838000.0,-51483000.0,-22498000.0,53600000.0,0.0
,inventory,0.0,0.0,0.0,-1100000.0,8700000.0,15500000.0,-20200000.0,2600000.0,28700000.0,-22000000.0,10100000.0,16400000.0,-54000000.0,5800000.0,700000.0,-26000000.0,-10287000.0,-9807000.0,8339000.0,-9500000.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12300000.0,0.0,-34000000.0,-28000000.0,121200000.0,58802000.0,28221000.0,2991000.0,-2000000.0,0.0
,otherWorkingCapital,-55100000.0,-12900000.0,-53700000.0,-411900000.0,125300000.0,290200000.0,656700000.0,-122500000.0,-112200000.0,180800000.0,29900000.0,-70400000.0,174900000.0,16500000.0,21800000.0,-192400000.0,-31100000.0,-98600000.0,60200000.0,-212600000.0,-12300000.0
,otherNonCashItems,4700000.0,5400000.0,5400000.0,18100000.0,6400000.0,6200000.0,6700000.0,6400000.0,5300000.0,-115100000.0,-112900000.0,167200000.0,683200000.0,8100000.0,25900000.0,5600000.0,22700000.0,11100000.0,-29400000.0,-9800000.0,-400000.0
,netCashProvidedByOperatingActivites,673200000.0,566900000.0,816200000.0,598400000.0,663700000.0,481300000.0,1542500000.0,1191700000.0,1296000000.0,1292600000.0,1066100000.0,1323800000.0,1354100000.0,895500000.0,728400000.0,520400000.0,416800000.0,258100000.0,261500000.0,251300000.0,131200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-357600000.0,-566200000.0,-1299700000.0,-1974800000.0,-1208100000.0,-1239400000.0,-2726400000.0,-1602600000.0,-2799700000.0,-1431100000.0,-1359700000.0,0.0,-2249300000.0,0.0,0.0,0.0,-331806000.0,-223381000.0,-171475000.0,-630800000.0,-187400000.0
,acquisitionsNet,-4000000.0,-4000000.0,-66000000.0,-815000000.0,0.0,-98000000.0,-961000000.0,-41000000.0,-1406000000.0,-48000000.0,-109000000.0,-222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,-42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,13800000.0,678900000.0,243600000.0,806800000.0,29000000.0,21800000.0,3304600000.0,161100000.0,5200000.0,8200000.0,-30800000.0,14200000.0,-31200000.0,4600000.0,29000000.0,1900000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-343800000.0,112700000.0,-1056100000.0,-1168000000.0,-1179100000.0,-1217600000.0,578200000.0,-1441500000.0,-2794500000.0,-1422900000.0,-1390500000.0,-1300400000.0,-2177100000.0,-939300000.0,-723700000.0,-574300000.0,-334700000.0,-217700000.0,-31400000.0,-605800000.0,-166700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-447300000.0,-553900000.0,-3267000000.0,-876700000.0,-176800000.0,0.0,-6535000000.0,-3295000000.0,-1157700000.0,-454100000.0,-892300000.0,-375000000.0,-600000000.0,0.0,-200000000.0,-200000000.0,0.0,-145000000.0,-179104000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,781400000.0,0.0,0.0,449600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1700000.0,-7600000.0,-67100000.0,-6800000.0,-4100000.0,-2700000.0,-105900000.0,-9300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-4800000.0,-9600000.0,0.0,0.0,0.0,-14100000.0,-14600000.0,-14300000.0,-14200000.0,-14100000.0,-7000000.0,-17400000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0,-17300000.0
