date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,62197000.0,61302801.0,63388617.0,57300281.0,53284166.0,55350702.0,54188444.0,52379543.0,49842392.0,48966231.0,59554592.0,54729505.0,51666033.0,43045304.0,28638859.0,27694955.0,17944710.0,14970144.0,11495764.0,9015542.0,7457001.0,6700000.0,5300000.0,3300000.0
,costOfRevenue,59472000.0,58463859.0,64973157.0,53598390.0,46531648.0,46412848.0,45643231.0,45720323.0,43148965.0,43323321.0,49693753.0,46842334.0,48649478.0,40015466.0,25837294.0,24689912.0,15139215.0,12414462.0,10042000.0,8103343.0,6098216.0,5400000.0,5000000.0,3500000.0
,grossProfit,2725000.0,2838942.0,-1584540.0,3701891.0,6752518.0,8937854.0,8545213.0,6659220.0,6693427.0,5642910.0,9860839.0,7887171.0,3016555.0,3029838.0,2801565.0,3005043.0,2805495.0,2555682.0,1453764.0,912199.0,1358785.0,1300000.0,300000.0,-200000.0
,grossProfitRatio,0.0438124025274531,0.0463101514725241,-0.0249972325472884,0.0646051107498059,0.126726540113249,0.161476795723386,0.157694378528381,0.127133984349577,0.134291849395992,0.115240848330761,0.16557646805808,0.144111864340816,0.0583856515556362,0.0703871902031404,0.0978239042274694,0.108505068883484,0.156341060958912,0.170718598298052,0.126460842445965,0.101180716589197,0.182216014185864,0.194029850746269,0.0566037735849057,-0.0606060606060606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,7092000.0,6886251.0,6742317.0,6321400.0,5840346.0,4961313.0,7783594.0,39382037.0,48271649.0,17805362.0,3422134.0,6454352.0,3830134.0,3263733.0,4777976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,16182000.0,20997948.0,23082304.0,23303409.0,21120901.0,19078867.0,18320720.0,14336449.0,12683860.0,9522305.0,9307621.0,6914198.0,7271617.0,3374458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,7871000.0,9050033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2470000.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,31145000.0,36934232.0,29824621.0,29624809.0,26961247.0,24040180.0,26104314.0,53718486.0,60955509.0,27327667.0,12729755.0,13368550.0,11101751.0,6638191.0,7439395.0,2867608.0,2396315.0,2367773.0,2315945.0,2352561.0,2403523.0,2400000.0,2300000.0,1700000.0
,costAndExpenses,90617000.0,95398091.0,94797778.0,83223199.0,73492895.0,70453028.0,71747545.0,99438809.0,104104474.0,70650988.0,62423508.0,60210884.0,59751229.0,46653657.0,33276689.0,27557520.0,17535530.0,14782235.0,12357945.0,10455904.0,8501739.0,7800000.0,7300000.0,5200000.0
,interestExpense,1879000.0,0.0,0.0,0.0,0.0,0.0,4154313.0,1822147.0,951.0,1844.0,9701.0,19859.0,0.0,110542.0,0.0,198095.0,197658.0,183056.0,115530.0,90001.0,0.0,0.0,100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,834000.0,2652713.0,650142.0,514362.0,762368.0,822294.0,996321.0,1007411.0,1087397.0,1176007.0,1389152.0,1233706.0,911718.0,949739.0,756868.0,716312.0,629697.0,453926.0,391838.0,384427.0,379127.0,400000.0,400000.0,300000.0
,EBITDA,-30056000.0,-31442577.0,-30759019.0,-25408556.0,-19446361.0,-14280032.0,-16562780.0,-46051855.0,-53174685.0,-20508750.0,-1479764.0,-4247673.0,-7173478.0,-2658614.0,-3880962.0,853747.0,1038877.0,641835.0,-470343.0,-1055935.0,-665611.0,-700000.0,-1600000.0,-1600000.0
,EBITDARatio,-0.483238741418396,-0.51290604160159,-0.485245150560707,-0.443428122106417,-0.36495571686343,-0.257991885992702,-0.305651514924474,-0.879195433224761,-1.06685660270879,-0.418834563762933,-0.0248471855873011,-0.0776121216517489,-0.138843212522239,-0.0617631600418015,-0.135513848509118,0.0308268058207713,0.0578932175554801,0.0428743370805251,-0.0409144620575022,-0.117123851233792,-0.0892598780662628,-0.104477611940299,-0.30188679245283,-0.484848484848485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
